ciBusinessName(EC),ciFiscalCode(EC),ptBusinessName(PT-EC Int),ptFiscalCode(PT-EC Int)
Istituto Comprensivo Statale TITO LIVIO - FIORELLI,95329280630,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Torelli - Fioritti,93061260712,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Torquato Tasso,90081970635,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale Torquato Tasso,90081970635,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale TRICASE,81002170751,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Val Liona,80017550247,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Valle dell'Anapo Ferla,93071360890,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale Valle dell'Anapo Ferla,93071360890,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Valperga,92523300017,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale Valperga,92523300017,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Veroli 2,92064540609,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Via Moise' Loria,80171490156,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Via Palmieri,80123850150,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Via Pietro Nenni,93073530714,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale Via Pietro Nenni,93073530714,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO STATALE VIA ZANARDELLI PALAZZOLO S/O,82002890174,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Viale Legnano di Parabiago,92047710154,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Vicinanza Salerno,95146430657,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale Vicinanza Salerno,95146430657,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Vincenzo Laurenza,95017560616,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale Vincenzo Laurenza,95017560616,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale Vittorino da Feltre,97771220015,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Statale XX Settembre di Rimini,91142600401,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Statale XX Settembre di Rimini,91142600401,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Stilo Bivongi,81001450808,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo T. Patini,93105570662,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo T. Patini,93105570662,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo T. Tasso,95182790659,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo T. Tasso,95182790659,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO TANCREDI AMICARELLI MONTE SANT'ANGELO,83003340714,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO TE 4-SAN NICOLO' A TORDINO,92025990679,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Teresa Mattei,94173870489,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Teresa Mattei,94173870489,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Terre del Reno,90014930383,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Terre del Reno,90014930383,Advanced Systems S.p.A.,03383350638
Istituto Comprensivo Tione,95013040225,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Tommaso Grossi,93546620159,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Tommasone Alighieri,91022320716,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Torgiano - Bettona,94152360544,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Torino II,97796280010,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Torraca - Bonaventura,80008090765,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Torraca - Bonaventura,80008090765,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Torre Annunziata 3 - Parini - Rovigliano,90081940638,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Tregnago Badia Calavena,92012450232,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Trento 4,80017180227,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Trento 5,80016460224,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Trento 6,96057120220,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Trento 7,80017720220,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Treviglio Grossi,93045790164,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Treviglio Grossi,93045790164,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO TREVISO 1 'A. MARTINI',94136050260,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO TREVISO 1 'A. MARTINI',94136050260,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO TREVISO 2 'SERENA',94136040261,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO TREVISO 2 'SERENA',94136040261,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO TREVISO 3  G.G.FELISSENT,94136060269,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Tullia Zevi,80423000589,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Tullio De Mauro,97567160581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO UDINE II,94127280306,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Udine VI,94134550303,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Ultimo,91034210210,Alto Adige Riscossioni Spa,02805390214
Istituto Comprensivo Umbertide,90025480543,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Umberto Eco,97666830159,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Umberto Fraccacreta,93459260720,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO V. ANGIUS PORTOSCUSO,90016430929,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO V. ANGIUS PORTOSCUSO,90016430929,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO V.DELLE FORZE ARMATE MILANO,97666910159,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Val Rendena,95013000229,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Valdaora,92022380213,Alto Adige Riscossioni Spa,02805390214
ISTITUTO COMPRENSIVO VALDILANA - PETTINENGO,90074210023,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Valeria Solesin,80012730752,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VALLE DEI LAGHI -DRO,96056790221,Provincia Autonoma di Trento,00337460224
Istituto Comprensivo Valle del Montone Castrocaro Terme,92046490402,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Valle del Montone Castrocaro Terme,92046490402,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Valle di Ledro,93010430226,Provincia Autonoma di Trento,00337460224
ISTITUTO COMPRENSIVO VALLE SAVIO,81009820408,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VALLE SERINA - SAN PELLEGRINO TERME,95247270168,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO VALLE SERINA - SAN PELLEGRINO TERME,95247270168,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VALLI DEL MEDUNA COSA ARZINO,81018050930,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vallo della Lucania - Novi Velia,93028080658,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Valtenesi- Manerba D/g,96035990173,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vann'Anto',92038980881,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Vann'Anto',92038980881,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vanvitelli,93081970613,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VARESE 1 DON RIMOLDI,80101510123,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Varese 4 A. Frank,80014800124,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Varese 5 - Dante Alighieri,95070780127,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vasco Pratolini,80035510488,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Venaria 1,97784430015,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Venaria 1,97784430015,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Venaria II - Don Milani,97784340016,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Venaria II - Don Milani,97784340016,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vertemate con Minoprio - Bregnano,90017730137,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VIA BIZET - PIOLTELLO,91582810155,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Bologna Bresso,97667010157,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Correggio,94627670154,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Dei Garofani,80126710153,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via della Commenda,80125230153,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Foscolo,94627640157,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Francesco Gentile 40,97616160582,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via IV Novembre Cornaredo,93546610150,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via IV Novembre di Parabiago,92047720153,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Via IV Novembre di Parabiago,92047720153,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Liberta,97666820150,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VIA LINNEO,97666920158,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Maniago,97154750158,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Pace,83011470156,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VIA PAPA G. PAOLO II di MAGENTA,93037350159,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO VIA PAPA G. PAOLO II di MAGENTA,93037350159,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Poppea Sabina,96418990584,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Via Raiberti,94627690152,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VIADANA VANONI,91014910201,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Viale Liguria - Rozzano,97117610150,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Viale San Marco,82012700272,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vico De Carolis,90235710739,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Vico De Carolis,90235710739,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vietri sul Mare,95174440651,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Villa Lina - Ritiro,97093380836,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Villa Lina - Ritiro,97093380836,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Villafranca Tirrena,97105960831,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Villafrati Mezzojuso,97168730824,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vipiteno I,81007070212,Alto Adige Riscossioni Spa,02805390214
Istituto Comprensivo Vipiteno II,90021880217,Alto Adige Riscossioni Spa,02805390214
Istituto Comprensivo Virgilio,90023330526,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VIRGILIO - ROMA,97199150588,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vito Fabiano,80005990595,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO VITO INTINI,93423420723,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vivaldi - Murialdo,97718980010,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Vivaldi - Murialdo,97718980010,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Vladimir Bartol  L. Slov,80018890329,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Volpiano,92521260015,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Walter Iozzelli,81004570479,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Walter Iozzelli,81004570479,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo XIV K. Wojtyla Siracusa,93039350892,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo XIV K. Wojtyla Siracusa,93039350892,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo Zannotti Fraccacreta,93032530714,ARGO SOFTWARE SRL,00838520880
Istituto Comprensivo Zannotti Fraccacreta,93032530714,Ministero dell'istruzione e del merito,80185250588
Istituto Comprensivo2 Ravarino,94186540368,Ministero dell'istruzione e del merito,80185250588
Istituto Comprenviso Vallelonga,03321800793,Ministero dell'istruzione e del merito,80185250588
Istituto Compresivo Statale Polo Est,83003010176,ARGO SOFTWARE SRL,00838520880
Istituto Compresivo Statale Polo Est,83003010176,Ministero dell'istruzione e del merito,80185250588
Istituto Costante Gris - Ipab,80000510265,Regione del Veneto,80007580279
Istituto Culturale Ladino,00379240229,Provincia Autonoma di Trento,00337460224
Istituto Culturale Mocheno,96013680226,Provincia Autonoma di Trento,00337460224
ISTITUTO D'ARTE - 'CANTALAMESSA',80006100434,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - 'G. CHIERICI',80013050358,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - A. PASSONI,80091510018,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - ENRICO E UMBERTO NORDIO,80019860321,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - F.FACCIO,83502460013,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - IA 'G.DE FABRIS',82002470241,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - IA BRUNO MUNARI,93002460264,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - IA ENRICO GALVANI,91007800930,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - IA ISTITUTO D'ARTE,80009450406,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ARTE - IA ISTITUTO D'ARTE,80009450406,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - IA ROMA 2,80203770583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - IA ROMA 3,97191280581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - ISA FRANCO RUSSOLI,80005850500,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - ISTITUTO D'ARTE ASCOLI PICENO,80008490445,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - ISTITUTO D ARTE F.A.GRUE,80003350677,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - ISTITUTO STATALE D'ARTE,80004870764,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ARTE - ISTITUTO STATALE D'ARTE,80004870764,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - ISTITUTO STATALE D'ARTE IMPERIA,91005990089,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - LICEO ARTISTICO 'EDGARDO MANNUCCI',80014290425,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - LICEO ARTISTICO 'G. SELLO ' UD,80007200308,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - LICEO ARTISTICO DI PORTA ROMANA,06185200489,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ARTE - LICEO ARTISTICO DI PORTA ROMANA,06185200489,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - PIERO DELLA FRANCESCA ANNESSO A CONVITTO,80001540519,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ARTE - PIERO DELLA FRANCESCA ANNESSO A CONVITTO,80001540519,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - POMEZIA,80238270583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - TOSCHI,80009810344,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ARTE - URBINO IST.ARTE,91009700419,Ministero dell'istruzione e del merito,80185250588
Istituto D'Arte C.Contini,90049460950,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO D'ARTE LICEO ARTISTICO ""V. CALO""",90274480731,ARGO SOFTWARE SRL,00838520880
"ISTITUTO D'ARTE LICEO ARTISTICO ""V. CALO""",90274480731,Ministero dell'istruzione e del merito,80185250588
Istituto d'IIstruzione Superiore D'Este Caracciolo,95186920633,ARGO SOFTWARE SRL,00838520880
Istituto d'IIstruzione Superiore D'Este Caracciolo,95186920633,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione 'Martino Martini' di Mezzolombardo,80015240221,Provincia Autonoma di Trento,00337460224
"Istituto d'Istruzione Secondaria di secondo grado di Malles ""Claudia von Medici""",82005330210,Alto Adige Riscossioni Spa,02805390214
Istituto d'istruzione secondaria di secondo grado in lingua tedesca Vipiteno,90005220216,Alto Adige Riscossioni Spa,02805390214
Istituto D'Istruzione Secondaria Superiore,90030220884,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Secondaria Superiore E. Majorana,96081310763,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Secondaria Superiore E. Majorana,96081310763,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SECONDARIA SUPERIORE GAETANO SALVEMINI,06239760827,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Secondaria Superiore Liside,90019260737,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Secondaria Superiore Nicolucci - Reggio,91026710607,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Secondaria Superiore Nicolucci - Reggio,91026710607,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Secondaria Superiore Pilla,80003730704,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore,91017490888,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore,91017490888,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE 'ENZO FERRARI' CASTELLAMMRE DI STABIA,90044400639,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ISTRUZIONE SUPERIORE 'ENZO FERRARI' CASTELLAMMRE DI STABIA,90044400639,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO D'ISTRUZIONE SUPERIORE ""GIUSEPPE DE GRUTTOLA""",81001170646,ARGO SOFTWARE SRL,00838520880
"ISTITUTO D'ISTRUZIONE SUPERIORE ""GIUSEPPE DE GRUTTOLA""",81001170646,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore A. Ruiz - Augusta,81002260891,ARGO SOFTWARE SRL,00838520880
Istituto d'Istruzione Superiore A. Ruiz - Augusta,81002260891,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Albert Einstein,94060670158,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore ALFREDO ORIANI - L. TANDOI,93437770725,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore ALFREDO ORIANI - L. TANDOI,93437770725,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Andrea Bafile,93073790664,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore Andrea Bafile,93073790664,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore Artistica Classica e Professionale,81000580555,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Blaise Pascal,91168530359,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE BRUNO - FRANCHETTI,90164280274,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore C. Beretta,92008590173,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Caramuel - Roncalli,85004620184,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore CAVOUR-MARCONI-PASCAL,94074090542,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Cenni-marconi,84000780654,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE CURIE - VITTORINI,86009610014,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore D'Adda - Varallo (VC),91011980025,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore della Corte Vanvitelli,95146410659,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore della Corte Vanvitelli,95146410659,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE DON LUIGI STURZO,90025940827,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore E. Duni - C. Levi,93056920775,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore E. Duni - C. Levi,93056920775,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE E.MEDI - N.VACCALLUZZO,91052100863,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ISTRUZIONE SUPERIORE E.MEDI - N.VACCALLUZZO,91052100863,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Eschilo,90028200856,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore Eschilo,90028200856,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore F.Tassara - G.Ghislandi,81002990174,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE FRANCESCO DATINI,92113190489,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ISTRUZIONE SUPERIORE FRANCESCO DATINI,92113190489,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore G. Brotzu Liceo Scientifico e Liceo Artistico,92168570924,ARGO SOFTWARE SRL,00838520880
Istituto d'Istruzione Superiore G. Brotzu Liceo Scientifico e Liceo Artistico,92168570924,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE G. GALILEI,90038800661,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ISTRUZIONE SUPERIORE G. GALILEI,90038800661,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore G.B. Vico-umberto I-r. Gagliardi,92040000884,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore G.B. Vico-umberto I-r. Gagliardi,92040000884,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Galilei Pacinotti,93089150507,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore Galilei Pacinotti,93089150507,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE GIUSEPPE MAZZINI,82001840881,ARGO SOFTWARE SRL,00838520880
ISTITUTO D'ISTRUZIONE SUPERIORE GIUSEPPE MAZZINI,82001840881,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Gulli e Pennisi,90055030879,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore Gulli e Pennisi,90055030879,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE LA FARINA - BASILE,97110560832,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Ls Capo D'Orlando Piccolo,84005360833,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Marconi-Pieralisi,92044880422,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Monza,94631900159,Ministero dell'istruzione e del merito,80185250588
ISTITUTO D'ISTRUZIONE SUPERIORE NAPOLEONE COLAJANNI,91022680861,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Petrucci Ferraris Maresca,97076570791,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Pezzullo,80004420784,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Publio Virgilio Marone,93066710711,ARGO SOFTWARE SRL,00838520880
Istituto D'Istruzione Superiore Publio Virgilio Marone,93066710711,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore Racchetti - da Vinci,82004890198,Ministero dell'istruzione e del merito,80185250588
Istituto D'Istruzione Superiore Siniscola,80007110911,Ministero dell'istruzione e del merito,80185250588
Istituto d'Istruzione Superiore Vincenzo Ragusa Otama Kiyohara Filippo Parlatore,80016820823,ARGO SOFTWARE SRL,00838520880
Istituto d'Istruzione Superiore Vincenzo Ragusa Otama Kiyohara Filippo Parlatore,80016820823,Ministero dell'istruzione e del merito,80185250588
Istituto Degli Innocenti di Firenze,80016790489,Regione Toscana,01386030488
Istituto di Alta Formazione Artistica e Musicale,80008870877,BANCA MONTE DEI PASCHI DI SIENA,00884060526
Istituto di Formazione Professionale Alberghiero di Levico Terme,90018790221,Provincia Autonoma di Trento,00337460224
ISTITUTO DI FORMAZIONE PROFESSIONALE ALBERGHIERO DI ROVERETO,94031080222,Provincia Autonoma di Trento,00337460224
Istituto di Formazione Professionale Sandro Pertini Servizi alla Persona e del Legno,01944590221,Provincia Autonoma di Trento,00337460224
Istituto di Istruzione Alcide Degasperi,81002070225,Provincia Autonoma di Trento,00337460224
Istituto di Istruzione La Rosa Bianca Weisse Rose di Cavalese,91011670220,Provincia Autonoma di Trento,00337460224
Istituto di istruzione Lorenzo Guetti,86004180229,Provincia Autonoma di Trento,00337460224
ISTITUTO DI ISTRUZIONE MARIE CURIE - PERGINE VALSUGANA  TN,96013880222,Provincia Autonoma di Trento,00337460224
Istituto di Istruzione Secondaria Alberti,92005070146,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria di Ii Grado,82013040215,Alto Adige Riscossioni Spa,02805390214
Istituto di Istruzione Secondaria di II Grado Cesare Battisti,80003380211,Alto Adige Riscossioni Spa,02805390214
Istituto di Istruzione Secondaria di Secondo Grado per le Scienze Umane i Servizi  e il Turismo in Lingua Italiana Claudia De' Medici - Bolzano,80005800216,Alto Adige Riscossioni Spa,02805390214
Istituto di Istruzione Secondaria di Secondo Grado Vittoria Colonna,97197570589,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore - Polo Tecnologico A. Minuziano - M. Di Sangro - L.B. Alberti,03800890711,ARGO SOFTWARE SRL,00838520880
Istituto di Istruzione Secondaria Superiore - Polo Tecnologico A. Minuziano - M. Di Sangro - L.B. Alberti,03800890711,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO DI ISTRUZIONE SECONDARIA SUPERIORE ""ENRICO FERMI"" - BIBBIENA",80000110512,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Alpi Montale,93469290725,ARGO SOFTWARE SRL,00838520880
Istituto di Istruzione Secondaria Superiore Alpi Montale,93469290725,Ministero dell'istruzione e del merito,80185250588
Istituto di Istruzione Secondaria Superiore Berenini,91042630342,Ministero dell'istruzione e del merito,80185250588
