ciBusinessName(EC),ciFiscalCode(EC),ptBusinessName(PT-EC Int),ptFiscalCode(PT-EC Int)
ISTITUTO COMPRENSIVO - I.C. CAMPOFELICE DI ROCCELLA,82000430825,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAMPOMARINO,82004870703,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAMPOREALE,80048770822,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAMPOSAMPIERO - PARINI,80010900282,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CANNETO SULL'OGLIO,90011500205,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CANNETO SULL'OGLIO,90011500205,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CANTELLO 'GIOVANNI XXIII',95039440128,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CANTU' 2,81003990132,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CANTU' 3,90020540135,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAPANNOLI,81001570506,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CAPANNOLI,81001570506,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAPONNETTO CL,92058470854,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAPUOZZO - NA,80049420633,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CAPUOZZO - NA,80049420633,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARAVATE 'G.A.FRATTINI',83005350125,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARIGNANO,94067050016,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARIGNANO,94067050016,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARINI-LAURA LANZA,80056780820,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARINI-LAURA LANZA,80056780820,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARINI CALDERONE-TORRETTA,80029730829,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARINI CALDERONE-TORRETTA,80029730829,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARINI VILLAGRAZIA GUTTUSO,97133130829,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARLO ALBERTO DALLA CHIESA,97198350585,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA I,94067060015,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA I,94067060015,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA II,94067040017,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA II,94067040017,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA III,94067020019,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARMAGNOLA III,94067020019,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CARONNO P. 'A.DE GASPERI',85002560127,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CARONNO P. 'A.DE GASPERI',85002560127,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASARZA LIGURE,82003230107,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASATENOVO,94033460133,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASELLA,80048270104,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASOLA,82013140635,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASORATE S. 'TOSCANINI',82007580127,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASSANO IONIO 'SIBARI',94018290786,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASSANO M.'D. ALIGHIERI',82009100122,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASSANO MAGNAGO 'II',90000040122,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTEL VOLTURNO CENTRO,93082060612,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CASTEL VOLTURNO CENTRO,93082060612,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTELBUONO,82000530822,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CASTELBUONO,82000530822,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTELDACCIA,90007610828,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CASTELDACCIA,90007610828,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTELLALTO,80003190677,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTELLANZA,81009410127,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTELLETTO,80049030101,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTELLUCCHIO,93034860200,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTIGLIONE M. MARINO,83001550694,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTIGLIONE OLONA,80017320120,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTIGLIONE STIVIERE 1,90011490209,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTIGLIONE STIVIERE II,81004020202,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTRO DEI VOLSCI,92027580601,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CASTROLIBERO,98078080789,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CASTROLIBERO,98078080789,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CAVARZERE,91021080279,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CELLINO,81000870675,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CENA,91124400598,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CENTRO,91233960375,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CENTRO STORICO,80049430103,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CERCEMAGGIORE - A. MANZONI,80002300707,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CERDA,87001630828,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CERDA,87001630828,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CERNOBBIO,95000030130,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CERTOSA,80047390101,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CERVARO,90032220601,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CHIARAVALLE MONTESSORIANO,93118320428,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CHIARI A. TOSCANINI,91001820173,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CHIUSA SCLAFANI REINA G.,97167490826,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CHIUSA SCLAFANI REINA G.,97167490826,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CICAGNA,90058010100,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CILEA-MAMELI,93053270638,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CILEA-MAMELI,93053270638,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CINISI,97163700822,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CINISI,97163700822,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CIRIE' I,92047270019,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CIRIE' I,92047270019,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CIRIE' II,92047220014,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CIRIE' II,92047220014,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CISLAGO ' ALDO MORO',85002700129,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CISTERNINO,90042580747,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CIVIDATE CAMUNO,90009580177,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CIVITELLA DEL TRONTO,80004330678,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CODIGORO,91016040387,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COGOLETO,95084250109,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COGORNO,90057730104,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. COGORNO,90057730104,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COLOGNE,82002470175,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COLOZZA G.A. / BONFIGLIO,80014460820,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. COLOZZA G.A. / BONFIGLIO,80014460820,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMERIO 'CAMPO DEI FIORI',92017420123,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMO ALBATE,80024900138,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMO BORGOVICO,80014720132,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMO LAGO,95064880131,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMO LORA-LIPOMO,80020280139,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMO PRESTINO/BRECCIA,80020220135,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. COMO REBBIO,80012520138,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CORIGLIANO 'TIERI',84000410781,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CORNIGLIANO,95131830101,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CORRADINI -POMILIO,90041370660,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CORRADINI -POMILIO,90041370660,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CORSO MATTEOTTI ALFONSINE,80101290395,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. CORSO MATTEOTTI ALFONSINE,80101290395,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CRISCUOLI - S.ANGELO DEI L.,91010410644,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CROCE,91233900371,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CRUCOLI TORRETTA,91021270797,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CRUILLAS,97154310821,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CUNARDO 'VACCAROSSI',93012080128,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. CUVEGLIO - D. ALIGHIERI,83005310129,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. D.LENTINI LAURIA,91002150760,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. D.LENTINI LAURIA,91002150760,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DA VINCI L. - CARDUCCI G.,80012580827,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. DA VINCI L. - CARDUCCI G.,80012580827,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DE ANDRE' S. FREDIANO,81002920502,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DELLA TREMEZZINA,84002090136,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI ARDENNO,82001730140,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI ARGELATO,91200110376,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI BAGOLINO,87002590179,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. DI BAGOLINO,87002590179,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI BORGO TOSSIGNANO,82003730379,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI BORGONUOVO,91201310371,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI BUDRIO,91201420378,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CALDERARA DI RENO,92007840371,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CALITRI,91005700645,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. DI CALITRI,91005700645,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CASTEL MAGGIORE,91201340378,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CASTEL SAN PIETRO TERME,82003690375,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CASTELLO DI SERRAVALLE,91171010373,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CASTENASO,80073190375,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CERETOLO,91201690376,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CHIESA VALMALENCO,80004700144,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI COSIO VALTELLINO,91007460149,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CRESPELLANO,91235100376,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI CREVALCORE,80072970371,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI FIUGGI,92064570606,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI FONTANELLATO,80012110344,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. DI FONTANELLATO,80012110344,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI GRANAROLO DELL'EMILIA,91201540373,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI GROSOTTO,92016170141,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI LINGUA SLOVENA -GORIZIA,80005940319,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI LONATO UGO DA COMO,93014360171,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MALALBERGO,91202160379,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MARZABOTTO,91201380374,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MEDICINA,80071270377,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MINERBIO,91201530374,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MOLINELLA,80071650370,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MONTE SAN PIETRO,80074630379,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI MONTERENZIO,91201620373,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI NOVATE MEZZOLA,81002550143,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI OLEVANO ROMANO,93008700580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI PIANORO,91201220372,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI PIEVE DI CENTO,91153580377,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI PONTE V.NA,80000940140,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI PORRETTA TERME,91201660379,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI PREVALLE,87030820176,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI RASTIGNANO,91201320370,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI SAN GIORGIO DI PIANO,80074550379,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI SAN PIETRO IN CASALE,91153540371,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI SANT'AGATA BOLOGNESE,80073990378,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI SASSO MARCONI,91201300372,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI SONDALO,83002260145,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI VADO - MONZUNO,80073210371,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DI ZOLA PREDOSA,80072450374,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DIAZ - MANZONI CATANIA,80006930871,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. DIAZ - MANZONI CATANIA,80006930871,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DON LORENZO MILANI,92046250640,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. DON LORENZO MILANI,92046250640,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DON MILANI,80001320458,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DON RAFFELLI PROVAGLIO,98117000178,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DONGO,84002190134,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DOSOLO POMPONESCO VIADANA,91010720208,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. DOZZA IMOLESE - C.GUELFO,80073590376,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. E. DE AMICIS MIRABELLA I.,82002290870,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. E. DE AMICIS MIRABELLA I.,82002290870,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. E.CASTELFRANCHI FINALE E.,91028910361,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. ELLERA,80016910566,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. ELLERA,80016910566,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. ESPERIA,81004630604,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EVAN GORGA BROCCOSTELLA,91011030607,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX CIRCOLO DIDATTICO,85002150762,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. EX CIRCOLO DIDATTICO,85002150762,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX CIRCOLO DIDATTICO,82001230760,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX IV CIRCOLO POTENZA,80006700761,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. EX IV CIRCOLO POTENZA,80006700761,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX S.M. ' TORRACA ',93051580772,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. EX S.M. ' TORRACA ',93051580772,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX S.M. 'D. SAVIO',96072660762,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. EX S.M. 'D. SAVIO',96072660762,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX S.M. 'G.PASCOLI',93051600778,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. EX S.M. 'G.PASCOLI',93051600778,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. EX S.M. 'M.GRANATA',85001710764,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. EX S.M. 'M.GRANATA',85001710764,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. F. CRISPI,83002090849,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. F. MASCI FRANCAVILLA,80002170696,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. F.P.M ICHETTI FRANCAVILLA,80001180696,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. F.P.M ICHETTI FRANCAVILLA,80001180696,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FAENZA SAN ROCCO,90028460393,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FAGNANO OLONA 'FERMI',81010090124,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FAGNANO OLONA 'FERMI',81010090124,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FALCONE CASCINA,81002110500,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FALCONE CASCINA,81002110500,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FALCONE CATULLO,93004070632,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FALCONE CATULLO,93004070632,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FALCONE E BORSELLINO,97048910588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FARA FILIORUM PETRI,80002270694,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FARA FILIORUM PETRI,80002270694,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FENEGRO',80015360136,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FERNO B.CROCE,91032280124,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FERRARI MARANELLO,93036740368,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FIGINO SERENZA,81003770138,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FIGINO SERENZA,81003770138,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FINO MORNASCO,81006150130,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FIORANO MODENESE 1^,93036720360,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FLORIO IGNAZIO - S. LORENZO,80017320823,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FLORIO IGNAZIO - S. LORENZO,80017320823,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FOCE,95160090106,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FOCE,95160090106,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FOSSO',90159780270,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FRA D.DA PECCIOLI,81001730506,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FRA D.DA PECCIOLI,81001730506,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FRATELLI CERVI,80236150589,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FUCINI PISA,80005730504,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. FUCINI PISA,80005730504,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. FUSCALDO,96024910786,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. G. D'ANNUNZIO LANCIANO,81001660695,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. G. D'ANNUNZIO LANCIANO,81001660695,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. G. DE PETRA CASOLI,81002140697,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. G. LOMBARDO RADICE SR,93039440891,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. G. MARCONI,97239750827,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. G. MARCONI CONCOREZZO,94040140157,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - I.C. G. TONIOLO PISA,93049570505,ARGO SOFTWARE SRL,00838520880
ISTITUTO COMPRENSIVO - I.C. G. TONIOLO PISA,93049570505,Ministero dell'istruzione e del merito,80185250588
