BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
Istituto Comprensivo - 'Giovanni XXIII',80003150945,Corso Garibaldi 43,86170,isic822007@pec.istruzione.it,80003150945,istsc_isic822007
ISTITUTO COMPRENSIVO - 'GIOVANNI XXIII',80008870646,Via Luigi Napolitano,83022,avic86600r@pec.istruzione.it,80008870646,istsc_avic86600r
ISTITUTO COMPRENSIVO - 'GIOVANNI XXIII' - CUSANO M.,83049760156,Viale Roma 27,20095,miic8ay00d@pec.istruzione.it,83049760156,istsc_miic8ay00d
ISTITUTO COMPRENSIVO - 'GIOVANNI XXIII' BARILE,85001030767,Via Vecchia Nazionale N. 4,85022,pzic822004@pec.istruzione.it,85001030767,istsc_pzic822004
ISTITUTO COMPRENSIVO - 'GIOVANNI XXIII' BESANA IN B.ZA,83009720158,"Via Leonardo Da Vinci, 5",20842,mbic83900e@pec.istruzione.it,83009720158,istsc_miic83900n
ISTITUTO COMPRENSIVO - 'GIOVANNI XXIII' MOGLIANO,80008420434,Via Adriano Adriani 4,62010,mcic81900x@pec.istruzione.it,80008420434,istsc_mcic81900x
ISTITUTO COMPRENSIVO - 'GIUSEPPE CURIONI',82003890033,"Vicolo Asilo, 3",28078,noic812006@pec.istruzione.it,82003890033,istsc_noic812006
Istituto Comprensivo - 'Giuseppe Impastato',97616400582,Via Luigi Gastinelli 58,00132,rmic8cr006@pec.istruzione.it,97616400582,istsc_rmic8cr006
ISTITUTO COMPRENSIVO - 'GIUSEPPE TALIERCIO',91019490456,Via Commercio 1,54033,msic815001@pec.istruzione.it,91019490456,istsc_msic815001
ISTITUTO COMPRENSIVO - 'GIUSEPPE VERDI'-CORCAGNANO,92137980345,Via Langhirano 454 A,43120,pric83200b@pec.istruzione.it,92137980345,istsc_pric83200b
Istituto Comprensivo - 'Ilaria Alpi',97796290019,"Corso Novara, 26",10152,TOIC8BD00X@pec.istruzione.it,97796290019,istcomto
ISTITUTO COMPRENSIVO - 'ILARIA ALPI',97505190153,Via Salerno 1,20142,miic8dz008@pec.istruzione.it,97505190153,istsc_miic8dz008
ISTITUTO COMPRENSIVO - 'INES GIAGHEDDU'- CALANGIANUS,91021540900,Viale Roma 2,07023,ssic826005@pec.istruzione.it,91021540900,istsc_ssic826005
ISTITUTO COMPRENSIVO - 'ISOLA DEL G.S. - COLLEDARA',92027310678,C.da Pozzo,64045,teic81900x@pec.istruzione.it,92027310678,istsc_teic81900x
ISTITUTO COMPRENSIVO - 'J. STELLA' MURO LUCANO,80005070760,"Via Appia, 50",85054,pzic864006@pec.istruzione.it,80005070760,istsc_pzic864006
ISTITUTO COMPRENSIVO - 'J.F. KENNEDY',80017550353,"Via Kennedy, 20",42124,reic84000c@pec.istruzione.it,80017550353,istsc_reic84000c
ISTITUTO COMPRENSIVO - 'L. DA VINCI',91160450358,"Via Monte S. Michele, 12",42121,reic847007@pec.istruzione.it,91160450358,istsc_reic847007
ISTITUTO COMPRENSIVO - 'L. LOTTO' MONTE S. GIUSTO,80008180434,Via Madonna Di Loreto 2,62015,mcic82100x@pec.istruzione.it,80008180434,istsc_mcic82100x
ISTITUTO COMPRENSIVO - 'L.DA VINCI' TRAMUTOLA,80004970762,Via Ferroni,85057,pzic827007@pec.istruzione.it,80004970762,istsc_pzic827007
ISTITUTO COMPRENSIVO - 'L.SANZO'- CAPIZZI,80012730836,Via Roma 10,98031,meic813006@pec.istruzione.it,80012730836,istsc_meic813006
ISTITUTO COMPRENSIVO - 'L.SINISGALLI' POTENZA,96007340761,Via Anzio,85100,pzic87900x@pec.istruzione.it,96007340761,istsc_pzic87900x
ISTITUTO COMPRENSIVO - 'L.VOLUSENO' SESTINO,82001160512,Viale Dei Tigli 7,52038,aric81400v@pec.istruzione.it,82001160512,istsc_aric81400v
ISTITUTO COMPRENSIVO - 'LANINO' VERCELLI,94023390027,Corso Tanaro N. 3,13100,vcic811001@pec.istruzione.it,94023390027,istsc_vcic811001
Istituto Comprensivo - 'Levico Terme',81002890226,Via Della Pace N. 5,38056,ic.levicoterme@pec.provincia.tn.it,81002890226,icem_tn
ISTITUTO COMPRENSIVO - 'LINA MANDELLI' - USMATE VELATE,87008080159,"Via Bernardino Luini, 2",20865,mbic8cl00x@pec.istruzione.it,87008080159,istsc_miic8cl003
ISTITUTO COMPRENSIVO - 'LUIGI BARTOLINI',91017860429,"Via N.Sauro, 31",60034,anic83800g@pec.istruzione.it,91017860429,istsc_anic83800g
ISTITUTO COMPRENSIVO - 'LUIGI CHIESA',91036350196,Via Ungaretti 38,26016,cric817004@pec.istruzione.it,91036350196,istsc_cric817004
ISTITUTO COMPRENSIVO - 'LUIGI PERNA'-'DANTE ALIGHIERI',80017210644,Via A. Maffucci N. 5,83100,avic865001@pec.istruzione.it,80017210644,istsc_avic865001
ISTITUTO COMPRENSIVO - 'LUIGI PIRANDELLO',97197350586,"Via Appennini, 53",00013,rmic875009@pec.istruzione.it,97197350586,istsc_rmic875009
ISTITUTO COMPRENSIVO - 'M. MACRI',81001150804,Via Dromo 2,89032,rcic84400e@pec.istruzione.it,81001150804,istsc_rcic84400e
ISTITUTO COMPRENSIVO - 'M.NUCCIO' MARSALA,82004590814,Via Salemi,91025,tpic81700p@pec.istruzione.it,82004590814,istsc_tpic81700p
ISTITUTO COMPRENSIVO - 'MAGIOTTI',81005470513,"Via Fratelli Rosselli, 4",52025,aric834004@pec.istruzione.it,81005470513,istsc_aric834004
ISTITUTO COMPRENSIVO - 'MANZONI - DINA E CLARENZA' ME,97093460836,"Via Ghibellina, 211",98123,meic86700e@pec.istruzione.it,97093460836,istsc_meic86700e
ISTITUTO COMPRENSIVO - 'MARCO POLO',80236950582,Via Paterno' 22,00133,rmic855004@pec.istruzione.it,80236950582,istsc_rmic855004
ISTITUTO COMPRENSIVO - 'MARCONI-MICHELANGELO' -LATERZA,90214510738,"Via Selva San Vito, 2",74014,taic858004@pec.istruzione.it,90214510738,istsc_taic858004
ISTITUTO COMPRENSIVO - 'MARGHERITA HACK',97710400587,"Via Casimiro Manassei,60",00151,rmic8fu00v@pec.istruzione.it,97710400587,istsc_rmic8fu00v
ISTITUTO COMPRENSIVO - 'MARIA MONTESSORI ',97200050587,Viale Adriatico 140,00141,rmic813002@pec.istruzione.it,97200050587,istsc_rmic813002
ISTITUTO COMPRENSIVO - 'MASACCIO',81003770518,"Viale Gramsci, 57",52027,ARIC827001@pec.istruzione.it,81003770518,istsc_ARIC827001
ISTITUTO COMPRENSIVO - 'MASCAGNI PIETRO',81002330496,"Via Tito Speri, N.1",57027,liic80700l@pec.istruzione.it,81002330496,istsc_liic80700l
Istituto Comprensivo - 'Modugno-Rutigliano-Rogadeo',80026780728,"Via Prof. A. Amendolagine, S.N.C.",70032,baic809006@pec.istruzione.it,80026780728,istsc_baic809006
ISTITUTO COMPRENSIVO - 'MONS. PAOLETTI' PIEVE TORINA,92011040430,Via Alcide De Gasperi 19,62036,mcic820004@pec.istruzione.it,92011040430,istsc_mcic820004
ISTITUTO COMPRENSIVO - 'N. SOLE' SENISE,82000050763,Rione S.Pietro,85038,pzic885007@pec.istruzione.it,82000050763,istsc_pzic885007
ISTITUTO COMPRENSIVO - 'N.NAVARRA' ALCAMO,80003900810,Via Kennedy 1,91011,tpic81000x@pec.istruzione.it,80003900810,istsc_tpic81000x
Istituto Comprensivo - 'Nelson Mandela ',91016020199,"Largo Partigiani D' Italia, 2",26013,cric82600v@pec.istruzione.it,91016020199,icct_019
ISTITUTO COMPRENSIVO - 'P. RAMATI' CERANO,80010970038,"Viale Marchetti, 20",28065,noic80900a@pec.istruzione.it,80010970038,istsc_noic80900a
ISTITUTO COMPRENSIVO - 'P.M. ROCCA' ALCAMO,80004290815,Piazza Liberta' 1,91011,tpic81200g@pec.istruzione.it,80004290815,istsc_tpic81200g
ISTITUTO COMPRENSIVO - 'P.VANNUCCI' CITTA' DELLA PIEVE,94091440548,Piazza Marconi,06062,pgic82100x@pec.istruzione.it,94091440548,istsc_pgic82100x
ISTITUTO COMPRENSIVO - 'PIO LA TORRE',97197460583,Via Di Torrevecchia 793,00168,rmic846009@pec.istruzione.it,97197460583,istsc_rmic846009
ISTITUTO COMPRENSIVO - 'PROF. FERRUCCIO ULIVI',80005850575,"Viale Manzoni, 17",02037,riic81700p@pec.istruzione.it,80005850575,istsc_riic81700p
ISTITUTO COMPRENSIVO - 'PROF.E.CALVI',91036360195,Via Piave 2,26027,cric81800x@pec.istruzione.it,91036360195,istsc_cric81800x
ISTITUTO COMPRENSIVO - 'R.STAMPA' VERCELLI,94023420022,"Via Cappellina, 4",13100,vcic808005@pec.istruzione.it,94023420022,istsc_vcic808005
ISTITUTO COMPRENSIVO - 'RACIOPPI' MOLITERNO,96032740761,Viale D.Galante N. 21,85047,pzic85500b@pec.istruzione.it,96032740761,istsc_pzic85500b
ISTITUTO COMPRENSIVO - 'RAFFAELLO',97198490589,Via Giuseppe Capograssi 23,00173,rmic83700e@pec.istruzione.it,97198490589,istsc_rmic83700e
ISTITUTO COMPRENSIVO - 'REGINA MARGHERITA'-'DA VINCI',80005890647,"Piazza Solimena,5",83100,avic869008@pec.istruzione.it,80005890647,istsc_avic869008
ISTITUTO COMPRENSIVO - 'REVELLO',94033220040,"Viale Umberto I, 33",12036,cnic834002@pec.istruzione.it,94033220040,istsc_cnic834002
ISTITUTO COMPRENSIVO - 'ROSANNA GALBUSERA',97270710151,Strada Anulare 2-A,20090,MIIC8BW00C@pec.istruzione.it,97270710151,istsc_miic8bw00c
ISTITUTO COMPRENSIVO - 'ROSMINI',97632260150,Via Diaz 44,20021,miic8ed00q@pec.istruzione.it,97632260150,istsc_miic8ed00q
ISTITUTO COMPRENSIVO - 'S. AGOSTINO' CIVITANOVA MARCHE,93039320432,Via Del Piceno 16/18,62012,mcic83000p@pec.istruzione.it,93039320432,istsc_mcic83000p
ISTITUTO COMPRENSIVO - 'S. PELLEGRINO',82006310815,Contrada Madonna Alto Oliva,91025,tpic82000e@pec.istruzione.it,82006310815,istsc_tpic82000e
ISTITUTO COMPRENSIVO - 'S. PERTINI 1',91161060354,Via P.G. Terrachini 20,42121,reic850003@pec.istruzione.it,91161060354,istsc_reic850003
ISTITUTO COMPRENSIVO - 'S. PERTINI 2',91160840350,"Via Torricelli, 35",42122,reic84900v@pec.istruzione.it,91160840350,istsc_reic84900v
ISTITUTO COMPRENSIVO - 'S. QUASIMODO' - GELA -,82002340857,"Viale Indipendenza, 130",93012,clic81000v@pec.istruzione.it,82002340857,istsc_clic81000v
ISTITUTO COMPRENSIVO - 'S. QUASIMODO' VALLELUNGA PRAT.,80009750854,Contrada Piante,93010,clic80400g@pec.istruzione.it,80009750854,istsc_clic80400g
ISTITUTO COMPRENSIVO - 'S.BENEDETTO' VALFABBRICA,80012040541,Via S.Benedetto 13,06029,pgic80800d@pec.istruzione.it,80012040541,istsc_pgic80800d
ISTITUTO COMPRENSIVO - 'S.G. BOSCO' PALAZZO S. G.,93010290760,Viale Europa 38,85026,pzic857003@pec.istruzione.it,93010290760,istsc_pzic857003
ISTITUTO COMPRENSIVO - 'S.G.BOSCO' - MANZONI,93423400725,Via A.Diaz 89,70028,baic832007@pec.istruzione.it,93423400725,istsc_baic832007
ISTITUTO COMPRENSIVO - 'S.GHERARDI' - LUGO,82006030397,Viale Taroni 4,48022,raic81400d@pec.istruzione.it,82006030397,istsc_raic81400d
ISTITUTO COMPRENSIVO - 'S.GIOVANNI BOSCO' - VENISTI,93423330724,Via Cellamare 2,70010,baic82300c@pec.istruzione.it,93423330724,istsc_baic82300c
ISTITUTO COMPRENSIVO - 'S.GIOVANNI BOSCO'CAMPOGALLIANO,80010230367,"Via Barchetta, 2",41011,moic80400x@pec.istruzione.it,80010230367,istsc_moic80400x
ISTITUTO COMPRENSIVO - 'S.TOMMASO D'AQUINO',91067030592,"Via Montanino, nc",04015,ltic83600g@pec.istruzione.it,91067030592,istsc_ltic83600g
Istituto Comprensivo - 'San Giuseppe da Copertino',80010740753,"Via Mogadiscio, 49",73043,leic865009@pec.istruzione.it,80010740753,istsc_leic865009
ISTITUTO COMPRENSIVO - 'SAN MICHELE MONDOVI',84005750041,Via Delle Scuole N.1,12080,cnic811009@pec.istruzione.it,84005750041,istsc_cnic811009
ISTITUTO COMPRENSIVO - 'SANDRO PERTINI',80005810579,Viale Tredici Giugno 42,02046,riic82400t@pec.istruzione.it,80005810579,istsc_riic82400t
ISTITUTO COMPRENSIVO - 'SANTO STEFANO BELBO',90033010043,Via Montegrappa 6,12058,cnic82400b@pec.istruzione.it,90033010043,istsc_cnic82400b
Istituto Comprensivo - 'Savona IV - G. Marconi',92099090091,Piazzale Moroni 28,17100,svic82100q@pec.istruzione.it,92099090091,istsc_svic82100q
ISTITUTO COMPRENSIVO - 'SERAFINO BELFANTI',80011720036,Via Caduti per la Liberta 134,28053,noic82200r@pec.istruzione.it,80011720036,istsc_noic82200r
ISTITUTO COMPRENSIVO - 'SERRA' CRESCENTINO,94023360020,Corso Roma 109,13044,vcic807009@pec.istruzione.it,94023360020,istsc_vcic807009
ISTITUTO COMPRENSIVO - 'SIMONE DE MAGISTRIS' CALDAROLA,83004430431,Viale UMBERTO I,62020,mcic80300a@pec.istruzione.it,83004430431,istsc_mcic80300a
ISTITUTO COMPRENSIVO - 'SORELLE AGAZZI' - MILANO,97271080158,Via Gabbro6/A,20161,miic8cr006@pec.istruzione.it,97271080158,istsc_miic8cr006
Istituto Comprensivo - 'Squinzano',93058220752,"Via BRINDISI, 7",73018,leic87000r@pec.istruzione.it,93058220752,istsc_leic87000r
ISTITUTO COMPRENSIVO - 'T. VALENTI' TREVI,82002000543,"Piazza Garibaldi, 14",06039,pgic809009@pec.istruzione.it,82002000543,istsc_pgic809009
ISTITUTO COMPRENSIVO - 'T.BONATI' - BONDENO,93053630385,"Via Mons. U.Gardenghi,5",44012,feic802005@pec.istruzione.it,93053630385,istsc_feic802005
ISTITUTO COMPRENSIVO - 'TELESIO' REGGIO CAL.,92066590800,Via Modena San Sperato 1,89133,rcic84200v@pec.istruzione.it,92066590800,istsc_rcic84200v
ISTITUTO COMPRENSIVO - 'TEN R.DAVIA' SALANDRA,93029120776,Corso Dante,75017,mtic81600x@pec.istruzione.it,93029120776,istsc_mtic81600x
ISTITUTO COMPRENSIVO - 'TIBERIO GULLUNI',92013760589,"Via Capocroce, 4 -",00030,rmic8aa00a@pec.istruzione.it,92013760589,istsc_rmic8aa00a
ISTITUTO COMPRENSIVO - 'TIFONI' - PONTREMOLI,93004180456,Via IV NOVEMBRE 78,54027,msic814005@pec.istruzione.it,93004180456,istsc_msic814005
ISTITUTO COMPRENSIVO - 'TOMMASO SILVESTRI',97200410583,Piazza Vittorio Emanuele III,00069,rmic871002@pec.istruzione.it,97200410583,istsc_rmic871002
Istituto Comprensivo - 'Torquato Tasso',91124380592,Via Tasso 1/3,04100,ltic85100n@pec.istruzione.it,91124380592,istsc_ltic85100n
ISTITUTO COMPRENSIVO - 'TOSCANINI' - PARMA,80010970343,"Via Cuneo,3/A",43120,pric825008@pec.istruzione.it,80010970343,istsc_pric825008
ISTITUTO COMPRENSIVO - 'UGO BETTI' CAMERINO,90011170439,Via Pieragostino 2,62032,mcic809009@pec.istruzione.it,90011170439,istsc_mcic809009
ISTITUTO COMPRENSIVO - 'V.F.CASSANO - A. DE RENZIO',93423340723,"Via G. Salvemini, 7",70032,baic85000r@pec.istruzione.it,93423340723,istsc_baic85000r
ISTITUTO COMPRENSIVO - 'VARALLO POMBIA',80011630037,"Via Circonvallazione,46",28040,noic80600v@pec.istruzione.it,80011630037,istsc_noic80600v
ISTITUTO COMPRENSIVO - 'VIA MATTEOTTI 11',93016960580,Via Giacomo Matteotti 11 Cave,00033,rmic8cd003@pec.istruzione.it,93016960580,istsc_rmic8cd003
ISTITUTO COMPRENSIVO - 'VIA PICASSO'PANICALE-TAVERNELL,80008060545,Via Picasso 2,06064,pgic81600c@pec.istruzione.it,80008060545,istsc_pgic81600c
ISTITUTO COMPRENSIVO - 'VIA S.PINCHERLE 140',97567510587,Via S.Pincherle 140,00146,rmic8ch00a@pec.istruzione.it,97567510587,istsc_rmic8ch00a
ISTITUTO COMPRENSIVO - 'VIA STOCCOLMA' - (CAGLIARI),92168620927,"Via Stoccolma, 1",09129,caic86800v@pec.istruzione.it,92168620927,istsc_caic86800v
ISTITUTO COMPRENSIVO - 'VILLANOVA MONDOVI',84005630045,Corso Marconi 37,12089,cnic812005@pec.istruzione.it,84005630045,istsc_cnic812005
Istituto Comprensivo - 'Villasanta',94581360156,"Via A. Villa, 5",20852,mbic8dn006@pec.istruzione.it,94581360156,istsc_miic8dn009
ISTITUTO COMPRENSIVO - 'VINCENZO MONTI' POLLENZA,80007300439,"Via N.Boldorini, 2",62010,mcic817008@pec.istruzione.it,80007300439,istsc_mcic817008
Istituto Comprensivo - 'Vincenzo Pagani',81002700441,Via Trento e Trieste 7,63825,apic82200l@pec.istruzione.it,81002700441,istsc_apic82200l
ISTITUTO COMPRENSIVO - 'VINCENZO TORTORETO',83004250433,Via Roma 35,62026,mcic80600t@pec.istruzione.it,83004250433,istsc_mcic80600t
ISTITUTO COMPRENSIVO -  A. DE CURTIS,90002560614,"Viale Kennedy,133 Polifunzionale",81031,ceic863006@pec.istruzione.it,90002560614,istsc_ceic863006
ISTITUTO COMPRENSIVO -  BALUARDO PARTIGIANI - NOVARA,94065700034,"Baluardo Partigiani, n. 4",28100,noic82700x@pec.istruzione.it,94065700034,istsc_noic82700x
ISTITUTO COMPRENSIVO -  BEATO  ANGELICO,94202760487,Via Leoncavallo 12,50127,fiic86000c@pec.istruzione.it,94202760487,istsc_fiic86000c
ISTITUTO COMPRENSIVO -  CALAMANDREI,94202780485,Via Andrea Corsali 3,50127,fiic859008@pec.istruzione.it,94202780485,istsc_fiic859008
ISTITUTO COMPRENSIVO -  DANTE ALIGHIERI,91066880740,Via Friuli Venezia Giulia N. 1,72029,bric80800c@pec.istruzione.it,91066880740,istsc_bric80800c
ISTITUTO COMPRENSIVO -  DUCA D'AOSTA - NOVARA,94065690037,B.do Massimo D'Azeglio 1,28100,noic826004@pec.istruzione.it,94065690037,istsc_noic826004
ISTITUTO COMPRENSIVO -  I.C. - CASELLE TORINESE,92045950018,Via Guibert 3/5,10072,toic89200e@pec.istruzione.it,92045950018,istsc_toic89200e
ISTITUTO COMPRENSIVO -  I.C. . BORGARO,92045820013,Via Cirie' 52,10071,toic89100p@pec.istruzione.it,92045820013,istsc_toic89100p
ISTITUTO COMPRENSIVO -  I.C. CHIOGGIA 1,91020290275,Via Giuseppe Mazzini 12,30015,veic85100l@pec.istruzione.it,91020290275,istsc_veic85100l
ISTITUTO COMPRENSIVO -  I.C. CHIOGGIA 4,91020310271,Via Laguna N. 428,30015,veic84900l@pec.istruzione.it,91020310271,istsc_veic84900l
ISTITUTO COMPRENSIVO -  I.C. DON LIBORIO PALAZZO - SALINARI,93049170777,Rione Marco Polo,75024,mtic823003@pec.istruzione.it,93049170777,istsc_mtic823003
ISTITUTO COMPRENSIVO -  I.C. MARTINSICURO PERTINI,91041970673,Piazza Cavour,64014,teic840009@pec.istruzione.it,91041970673,istsc_teic840009
ISTITUTO COMPRENSIVO -  I.C. SILVI G.PASCOLI,90015870679,Via LEONARDO DA VINCI,64028,teic83700d@pec.istruzione.it,90015870679,istsc_teic83700d
ISTITUTO COMPRENSIVO -  I.C.CHIOGGIA 2,91020320270,Via S. Marco 25,30015,veic853008@pec.istruzione.it,91020320270,istsc_veic853008
ISTITUTO COMPRENSIVO -  I.C.CHIOGGIA 3,91020300272,"Via Aldo Moro, 1097",30015,veic85000r@pec.istruzione.it,91020300272,istsc_veic85000r
ISTITUTO COMPRENSIVO -  ISTITUTO COMPRENSIVO 'T.DELFICO',80006990685,"Via S. Francesco, 1",65015,peic82600c@pec.istruzione.it,80006990685,istsc_peic82600c
ISTITUTO COMPRENSIVO -  LUCCA QUINTO,92051730460,"Via G. Volpi, 139",55100,luic843006@pec.istruzione.it,92051730460,istsc_luic843006
"ISTITUTO COMPRENSIVO -  VIA T. MOMMSEN, 20",97199450582,Via T. Mommsen N. 20,00179,rmic8cu003@pec.istruzione.it,97199450582,istsc_rmic8cu003
"ISTITUTO COMPRENSIVO - ""GIANNI RODARI""",93034830039,Via Monte Massone N. 5,28887,vbic819001@pec.istruzione.it,93034830039,istsc_vbic819001
ISTITUTO COMPRENSIVO - 1 'L. DA VINCI' - MUSSOMELI,81000210856,"Via Concetto Marchesi,11",93014,clic81800d@pec.istruzione.it,81000210856,istsc_clic81800d
ISTITUTO COMPRENSIVO - 1 C.D.'DAVANZATI' - SM 'MASTROM,93423390728,Viale della Resistenza 4,70027,baic870002@pec.istruzione.it,93423390728,istsc_baic870002
ISTITUTO COMPRENSIVO - 1 CARAVITA-RICCARDI,95170010631,Via Domenico Riccardi N. 383,80040,naic8c600q@pec.istruzione.it,95170010631,istsc_naic8c600q
ISTITUTO COMPRENSIVO - 1 CD. 'MANZONI' - SM 'POLI',93423240725,Via C.Alberto 35,70056,baic85500x@pec.istruzione.it,93423240725,istsc_baic85500x
ISTITUTO COMPRENSIVO - 1 I GIOIA TAURO,82001840808,"Via Dante Alighieri, 13",89013,rcic859008@pec.istruzione.it,82001840808,istsc_rcic859008
ISTITUTO COMPRENSIVO - 1 I. C. M.S.GIOV.CAMPANO.,92053040603,"Via Pozzo San Paolo, snc",03025,fric83300c@pec.istruzione.it,92053040603,istsc_fric83300c
ISTITUTO COMPRENSIVO - 16 CD.CEGLIE-- SM MANZONI-LUCAR,93423250724,Via Domenico Di Venere 21/23,70129,baic846005@pec.istruzione.it,93423250724,istsc_baic846005
ISTITUTO COMPRENSIVO - 2 'P. E. GIUDICI' MUSSOMELI,92036260856,Viale Peppe Sorce,93014,clic819009@pec.istruzione.it,92036260856,istsc_clic819009
ISTITUTO COMPRENSIVO - 2 C.D.'ANTENORE' - SM 'GUACCERO',93423300727,"Viale Italia,31",70027,baic86900t@pec.istruzione.it,93423300727,istsc_baic86900t
ISTITUTO COMPRENSIVO - 2 C.D.'BATTISTI' - SM 'PASCOLI',93423190722,Via F.Cavallotti 30,70056,baic85600q@pec.istruzione.it,93423190722,istsc_baic85600q
ISTITUTO COMPRENSIVO - 2 C.D.'G.MODUGNO'- SM 'GALILEI',93423580724,Via Europa Libera n. 3,70043,baic87300d@pec.istruzione.it,93423580724,istsc_baic87300d
ISTITUTO COMPRENSIVO - 2 CAMPANELLA (GIOIA TAURO),91007370801,Piazza Duomo 1,89013,rcic862004@pec.istruzione.it,91007370801,istsc_rcic862004
ISTITUTO COMPRENSIVO - 2 I.C. MONTE S.GIOV.CAMPANO,80009510605,Via Pozzo San Paolo,03025,fric835004@pec.istruzione.it,80009510605,istsc_fric835004
ISTITUTO COMPRENSIVO - 2 S. ALESSIO CONTESTABILE,91021610802,"Via Corrado Alvaro, 1",89029,rcic87400a@pec.istruzione.it,91021610802,istsc_rcic87400a
ISTITUTO COMPRENSIVO - 25 APRILE - CORMANO,80126330150,Via Molinazzo 35,20032,miic8en00g@pec.istruzione.it,80126330150,istsc_miic8en00g
ISTITUTO COMPRENSIVO - 3 C.D. 'MAZZINI - S.M. MODUGNO',93423540728,Via Suppa 7,70122,baic847001@pec.istruzione.it,93423540728,istsc_baic847001
ISTITUTO COMPRENSIVO - 3C.D.'CAIATI' - SM 'ROGADEO',93423320725,Via Tommaso Traetta 99,70032,baic84900l@pec.istruzione.it,93423320725,istsc_baic84900l
ISTITUTO COMPRENSIVO - 3C.D.'VIA M. JONES'- SM 'COMES',93423560726,"Via Melvin Jones, 11",70043,baic874009@pec.istruzione.it,93423560726,istsc_baic874009
ISTITUTO COMPRENSIVO - 4 C.D.'A. MARIANO' - S.M. 'FERM,90091080722,"Via Malpighi, 23",76123,baic862003@pec.istruzione.it,90091080722,istsc_baic862003
ISTITUTO COMPRENSIVO - 4 CD 'C. BREGANTE'- SM 'VOLTA',93423440721,Via Gobetti 45,70043,baic876001@pec.istruzione.it,93423440721,istsc_baic876001
ISTITUTO COMPRENSIVO - 5 C.D. 'VERDI' - S.M. 'CAFARO',90091010729,Via Verdi 65,76123,baic86300v@pec.istruzione.it,90091010729,istsc_baic86300v
ISTITUTO COMPRENSIVO - 5 CD R.SCARDIGNO - SM 'SAVIO',93423370720,Via Maggialetti,70056,baic85700g@pec.istruzione.it,93423370720,istsc_baic85700g
ISTITUTO COMPRENSIVO - 6 C.D.'IANNUZZI' - SM 'DI DONNA,90091090721,Piazzale Antonio Mariano 1,76123,baic86400p@pec.istruzione.it,90091090721,istsc_baic86400p
ISTITUTO COMPRENSIVO - 8 CD 'G. PAOLO II' - SM 'DE MAR,93423220727,"Via Francesco Pepe, 2",70131,baic845009@pec.istruzione.it,93423220727,istsc_baic845009
ISTITUTO COMPRENSIVO - A DORIA VALLECROSIA,90077010081,Via S. Rocco N. 2 Bis,18019,imic806004@pec.istruzione.it,90077010081,istsc_imic806004
ISTITUTO COMPRENSIVO - A. D'ANGELI,80009190572,Via Andrea Costa,02014,riic82600d@pec.istruzione.it,80009190572,istsc_riic82600d
ISTITUTO COMPRENSIVO - A. DIAZ - MILANO,80127150151,"Piazza Cardinal G.Massaia, 2",20123,miic8bb008@pec.istruzione.it,80127150151,istsc_miic8bb008
ISTITUTO COMPRENSIVO - A. MASSAZZA - MEDE,82001230182,Corso Italia 35,27035,pvic80400c@pec.istruzione.it,82001230182,istsc_pvic80400c
ISTITUTO COMPRENSIVO - A. MATIZ  -  PALUZZA,84003770306,"Via Roma, 42",33026,udic81200a@pec.istruzione.it,84003770306,istsc_udic81200a
ISTITUTO COMPRENSIVO - A. PACINOTTI - S.CESARIO,80010450361,Largo Aldo Moro 35,41018,moic810007@pec.istruzione.it,80010450361,istsc_moic810007
ISTITUTO COMPRENSIVO - A. RIZZOLI,86506080158,Via Varese 3,20010,miic810002@pec.istruzione.it,86506080158,istsc_miic810002
ISTITUTO COMPRENSIVO - A.ANGIULLI -DE BELLIS,93423110720,Via Poerio 31,70013,baic82700q@pec.istruzione.it,93423110720,istsc_baic82700q
ISTITUTO COMPRENSIVO - A.DI MEO- VOLTURARA IRPINA,80013000643,Viale Rimembranza,83050,avic81000r@pec.istruzione.it,80013000643,istsc_avic81000r
ISTITUTO COMPRENSIVO - A.GRAMSCI,80015390596,"Via Marco Aurelio, 18",04011,ltic82100t@pec.istruzione.it,80015390596,istsc_ltic82100t
ISTITUTO COMPRENSIVO - A.GRAMSCI MULAZZANO,92537730159,Via Ada Negri 44,26837,loic80200p@pec.istruzione.it,92537730159,istsc_loic80200p
ISTITUTO COMPRENSIVO - A.LIGABUE,80016430359,"Via Rivoluzione D'Ottobre, 27",42120,reic834005@pec.istruzione.it,80016430359,istsc_reic834005
ISTITUTO COMPRENSIVO - A.M.RIBERI - CARAGLIO,80011830041,Corso Giovanni XXIII N.12,12023,cnic804006@pec.istruzione.it,80011830041,istsc_cnic804006
ISTITUTO COMPRENSIVO - A.MANZONI-LEGNANO,84003650151,Via S.Teresa 30,20025,miic852004@pec.istruzione.it,84003650151,istsc_miic852004
ISTITUTO COMPRENSIVO - A.MORO,90121640735,Via Alfieri 14,74021,taic81100v@pec.istruzione.it,90121640735,istsc_taic81100v
ISTITUTO COMPRENSIVO - A.SCARPA - MILANO,80124910151,Via Clericetti 22,20133,miic8d3009@pec.istruzione.it,80124910151,istsc_miic8d3009
ISTITUTO COMPRENSIVO - A.VOLPI,80008560593,Via Oberdan,04012,LTIC838007@pec.istruzione.it,80008560593,istsc_LTIC838007
ISTITUTO COMPRENSIVO - ACQUALAGNA 'E.MATTEI',82005530413,"VIA ALDO MORO,2",61030,psic807006@pec.istruzione.it,82005530413,istsc_psic807006
