ciBusinessName(EC),ciFiscalCode(EC),ptBusinessName(PT-EC Int),ptFiscalCode(PT-EC Int)
Comune di Casanova Lerrone,00327960092,PagoPA SpA,15376371009
Comune di Casanova Lonati,84000550180,PagoPA SpA,15376371009
Comune di Casanova Lonati,84000550180,Regione Lombardia,80050050154
Comune di Casanova Lonati,84000550180,E-Fil S.r.l.,03789750100
Comune di Casape,02635540582,PagoPA SpA,15376371009
Comune di Casape,02635540582,P.A. Digitale spa,06628860964
Comune di Casapesenna,81001750611,PagoPA SpA,15376371009
Comune di Casapesenna,81001750611,Poste Italiane S.P.A.,97103880585
Comune di Casapesenna,81001750611,Next Step Solution,02554480349
Comune di Casapinta,83000370029,Siscom SPA,01778000040
Comune di Casapinta,83000370029,PagoPA SpA,15376371009
Comune di Casaprota,00123140576,PagoPA SpA,15376371009
Comune di Casaprota,00123140576,Poste Italiane S.P.A.,97103880585
Comune di Casapulla,80005150612,PagoPA SpA,15376371009
Comune di Casapulla,80005150612,Advanced Systems S.p.A.,03383350638
Comune di Casapulla,80005150612,CityPoste Payment Digital S.r.l.,02003750672
Comune di Casapulla,80005150612,eRemind srl – PMPAY,11311050964
Comune di Casapulla,80005150612,Open Software S.r.l.,02810000279
Comune di Casarano,81000350751,PagoPA SpA,15376371009
Comune di Casarano,81000350751,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Casarano,81000350751,Servizi Locali SpA,03170580751
Comune di Casarano,81000350751,ANDREANI TRIBUTI srl,01412920439
Comune di Casargo,00561530130,PagoPA SpA,15376371009
Comune di Casargo,00561530130,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Casargo,00561530130,Regione Lombardia,80050050154
Comune di Casargo,00561530130,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Casargo,00561530130,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Casarile,80100370156,PagoPA SpA,15376371009
Comune di Casarile,80100370156,Regione Lombardia,80050050154
Comune di Casarile,80100370156,Novares Spa,12105121003
Comune di Casarile,80100370156,Advanced Systems S.p.A.,03383350638
Comune di Casarile,80100370156,CREDEMTEL SpA,01378570350
Comune di Casarsa della Delizia,80004930931,Optimia Srls,10893490960
Comune di Casarsa della Delizia,80004930931,PagoPA SpA,15376371009
Comune di Casarsa della Delizia,80004930931,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Casarza Ligure,00465640100,PagoPA SpA,15376371009
Comune di Casarza Ligure,00465640100,Regione Liguria,00849050109
Comune di Casarza Ligure,00465640100,CREDEMTEL SpA,01378570350
Comune di Casasco,85002370063,Siscom SPA,01778000040
Comune di Casasco,85002370063,Regione Piemonte,80087670016
Comune di Casasco,85002370063,PagoPA SpA,15376371009
Comune di Casatenovo,00631280138,PagoPA SpA,15376371009
Comune di Casatenovo,00631280138,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Casatenovo,00631280138,Maggioli SPA,06188330150
Comune di Casatenovo,00631280138,Progetti e Soluzioni SPA,06423240727
Comune di Casatenovo,00631280138,Open Software S.r.l.,02810000279
Comune di Casatenovo,00631280138,APKAPPA S.R.L.,08543640158
Comune di Casatenovo,00631280138,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Casatisma,00473900181,San Marco SPA,04142440728
Comune di Casatisma,00473900181,PagoPA SpA,15376371009
Comune di Casatisma,00473900181,Maggioli SPA,06188330150
Comune di Casatisma,00473900181,APKAPPA S.R.L.,08543640158
Comune di Casavatore,00605360635,PagoPA SpA,15376371009
Comune di Casavatore,00605360635,Poste Italiane S.P.A.,97103880585
Comune di Casavatore,00605360635,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Casavatore,00605360635,Advanced Systems S.p.A.,03383350638
Comune di Casavatore,00605360635,CREDEMTEL SpA,01378570350
Comune di Casavatore,00605360635,Next Step Solution,02554480349
Comune di Casazza,80016780167,PagoPA SpA,15376371009
Comune di Casazza,80016780167,Maggioli SPA,06188330150
Comune di Casazza,80016780167,CREDEMTEL SpA,01378570350
Comune di Cascia,84002410540,Regione Umbria,80000130544
Comune di Cascia,84002410540,PagoPA SpA,15376371009
Comune di Cascia,84002410540,Intesa Sanpaolo SPA,00799960158
Comune di Casciago,00564180123,PagoPA SpA,15376371009
Comune di Casciago,00564180123,Regione Lombardia,80050050154
Comune di Casciago,00564180123,E-Fil S.r.l.,03789750100
Comune di Casciago,00564180123,Progetti e Soluzioni SPA,06423240727
Comune di Casciago,00564180123,APKAPPA S.R.L.,08543640158
Comune di Cascina,00124310509,PagoPA SpA,15376371009
Comune di Cascina,00124310509,P.A. Digitale spa,06628860964
Comune di Cascina,00124310509,Maggioli SPA,06188330150
Comune di Cascina,00124310509,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Cascina,00124310509,Dedagroup Public Services S.R.L.,01727860221
Comune di Cascina,00124310509,APKAPPA S.R.L.,08543640158
Comune di Cascinette di Ivrea,01847110010,Siscom SPA,01778000040
Comune di Cascinette di Ivrea,01847110010,PagoPA SpA,15376371009
Comune di Cascinette di Ivrea,01847110010,Abaco Spa,02391510266
Comune di Casei Gerola,00483730180,PagoPA SpA,15376371009
Comune di Casei Gerola,00483730180,Poste Italiane S.P.A.,97103880585
Comune di Casei Gerola,00483730180,Regione Lombardia,80050050154
Comune di Casei Gerola,00483730180,Maggioli SPA,06188330150
Comune di Caselette,01290670015,Siscom SPA,01778000040
Comune di Caselette,01290670015,PagoPA SpA,15376371009
Comune di Caselette,01290670015,Abaco Spa,02391510266
Comune di Casella,00734460108,PagoPA SpA,15376371009
Comune di Casella,00734460108,Maggioli SPA,06188330150
Comune di Casella,00734460108,APKAPPA S.R.L.,08543640158
Comune di Caselle in Pittari,84001190655,PagoPA SpA,15376371009
Comune di Caselle in Pittari,84001190655,CREDEMTEL SpA,01378570350
Comune di Caselle Landi,82501130155,PagoPA SpA,15376371009
Comune di Caselle Landi,82501130155,Sintax s.r.l.,02177970783
Comune di Caselle Landi,82501130155,Maggioli SPA,06188330150
Comune di Caselle Landi,82501130155,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Caselle Lurani,84504860150,PagoPA SpA,15376371009
Comune di Caselle Lurani,84504860150,Maggioli SPA,06188330150
Comune di Caselle Torinese,01614790010,PagoPA SpA,15376371009
Comune di Caselle Torinese,01614790010,Maggioli SPA,06188330150
Comune di Caselle Torinese,01614790010,S.T.E.P. SRL,02104860909
Comune di Caselle Torinese,01614790010,Progetti e Soluzioni SPA,06423240727
Comune di Caselle Torinese,01614790010,Technical Design s.r.l.,00595270042
Comune di Caselle Torinese,01614790010,SO.G.E.T. S.P.A.,01807790686
Comune di Caserta,80002210617,PagoPA SpA,15376371009
Comune di Caserta,80002210617,Publiservizi srl,03218060659
Comune di Caserta,80002210617,Dedagroup Public Services S.R.L.,01727860221
Comune di Caserta,80002210617,Open Software S.r.l.,02810000279
Comune di Casier,80008130264,PagoPA SpA,15376371009
Comune di Casier,80008130264,CREDEMTEL SpA,01378570350
Comune di Casier,80008130264,Regione del Veneto,80007580279
Comune di Casignana,81001110808,PagoPA SpA,15376371009
Comune di Casignana,81001110808,Maggioli SPA,06188330150
Comune di Casignana,81001110808,Next Step Solution,02554480349
Comune di Casignana,81001110808,Advanced Systems S.p.A.,03383350638
Comune di Casina,00447820358,PagoPA SpA,15376371009
Comune di Casina,00447820358,Lepida Spa,02770891204
Comune di Casina,00447820358,Next Step Solution,02554480349
Comune di Casina,00447820358,APKAPPA S.R.L.,08543640158
Comune di Casirate D'Adda,84002230161,PagoPA SpA,15376371009
Comune di Casirate D'Adda,84002230161,Maggioli SPA,06188330150
Comune di Casirate D'Adda,84002230161,CREDEMTEL SpA,01378570350
Comune di Casirate D'Adda,84002230161,Abaco Spa,02391510266
Comune di Casirate D'Adda,84002230161,APKAPPA S.R.L.,08543640158
Comune di Caslino D'Erba,00673790135,PagoPA SpA,15376371009
Comune di Caslino D'Erba,00673790135,Regione Lombardia,80050050154
Comune di Casnate Con Bernate,81001910132,PagoPA SpA,15376371009
Comune di Casnate Con Bernate,81001910132,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Casnate Con Bernate,81001910132,Regione Lombardia,80050050154
Comune di Casnate Con Bernate,81001910132,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Casnate Con Bernate,81001910132,E-Fil S.r.l.,03789750100
Comune di Casnate Con Bernate,81001910132,Abaco Spa,02391510266
Comune di Casnigo,81001030162,PagoPA SpA,15376371009
Comune di Casnigo,81001030162,Regione Lombardia,80050050154
Comune di Casnigo,81001030162,Novares Spa,12105121003
Comune di Casnigo,81001030162,CREDEMTEL SpA,01378570350
Comune di Casnigo,81001030162,San Marco SPA,04142440728
Comune di Casola di Napoli,00772930632,UNIMATICA-RGI S.p.A.,02098391200
Comune di Casola di Napoli,00772930632,PagoPA SpA,15376371009
Comune di Casola di Napoli,00772930632,Poste Italiane S.P.A.,97103880585
Comune di Casola di Napoli,00772930632,Noviservice srl,02789990922
Comune di Casola di Napoli,00772930632,CREDEMTEL SpA,01378570350
Comune di Casola di Napoli,00772930632,Optimia Srls,10893490960
Comune di Casola in Lunigiana,00141290452,PagoPA SpA,15376371009
Comune di Casola in Lunigiana,00141290452,APKAPPA S.R.L.,08543640158
Comune di Casola Valsenio,81002910396,PagoPA SpA,15376371009
Comune di Casola Valsenio,81002910396,Lepida Spa,02770891204
Comune di Casola Valsenio,81002910396,MUNICIPIA S.P.A.,01973900838
Comune di Casola Valsenio,81002910396,Advanced Systems S.p.A.,03383350638
Comune di Casola Valsenio,81002910396,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Casola Valsenio,81002910396,Hera S.p.A.,04245520376
Comune di Casole D'Elsa,00077090520,PagoPA SpA,15376371009
Comune di Casole D'Elsa,00077090520,Maggioli SPA,06188330150
Comune di Casole D'Elsa,00077090520,Poste Italiane S.P.A.,97103880585
Comune di Casole D'Elsa,00077090520,Numera Sistemi e Informatica SpA,01265230902
Comune di Casole D'Elsa,00077090520,Progetti e Soluzioni SPA,06423240727
Comune di Casoli,81000890699,PagoPA SpA,15376371009
Comune di Casoli,81000890699,CREDEMTEL SpA,01378570350
Comune di Casoli,81000890699,Advanced Systems S.p.A.,03383350638
Comune di Casorate Primo,00468580188,PagoPA SpA,15376371009
Comune di Casorate Primo,00468580188,Maggioli SPA,06188330150
Comune di Casorate Primo,00468580188,Regione Lombardia,80050050154
Comune di Casorate Primo,00468580188,San Marco SPA,04142440728
Comune di Casorate Primo,00468580188,Abaco Spa,02391510266
Comune di Casorate Primo,00468580188,APKAPPA S.R.L.,08543640158
Comune di Casorate Primo,00468580188,Sintax s.r.l.,02177970783
Comune di Casorate Sempione,00341710127,San Marco SPA,04142440728
Comune di Casorate Sempione,00341710127,PagoPA SpA,15376371009
Comune di Casorate Sempione,00341710127,Regione Lombardia,80050050154
Comune di Casorate Sempione,00341710127,E-Fil S.r.l.,03789750100
Comune di Casorezzo,01082050152,San Marco SPA,04142440728
Comune di Casorezzo,01082050152,PagoPA SpA,15376371009
Comune di Casorezzo,01082050152,Regione Lombardia,80050050154
Comune di Casorezzo,01082050152,CREDEMTEL SpA,01378570350
Comune di Casoria,80029310630,PagoPA SpA,15376371009
Comune di Casoria,80029310630,Publiservizi srl,03218060659
Comune di Casoria,80029310630,P.A. Digitale spa,06628860964
Comune di Casoria,80029310630,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Casorzo,80003150051,Siscom SPA,01778000040
Comune di Casorzo,80003150051,Poste Italiane S.P.A.,97103880585
Comune di Casorzo,80003150051,PagoPA SpA,15376371009
Comune di Casperia,00113780571,PagoPA SpA,15376371009
Comune di Casperia,00113780571,APKAPPA S.R.L.,08543640158
Comune di Caspoggio,00111600144,PagoPA SpA,15376371009
Comune di Caspoggio,00111600144,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Caspoggio,00111600144,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Caspoggio,00111600144,APKAPPA S.R.L.,08543640158
Comune di Caspoggio,00111600144,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Cassacco,80007390307,PagoPA SpA,15376371009
Comune di Cassacco,80007390307,Maggioli SPA,06188330150
Comune di Cassacco,80007390307,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Cassago  Brianza,85001370130,PagoPA SpA,15376371009
Comune di Cassago  Brianza,85001370130,Regione Lombardia,80050050154
Comune di Cassago  Brianza,85001370130,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Cassago  Brianza,85001370130,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Cassano Allo Ionio,88000230784,UNIMATICA-RGI S.p.A.,02098391200
Comune di Cassano Allo Ionio,88000230784,PagoPA SpA,15376371009
Comune di Cassano Allo Ionio,88000230784,Maggioli SPA,06188330150
Comune di Cassano d'Adda,03674570159,San Marco SPA,04142440728
Comune di Cassano d'Adda,03674570159,PagoPA SpA,15376371009
Comune di Cassano d'Adda,03674570159,Maggioli SPA,06188330150
Comune di Cassano d'Adda,03674570159,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Cassano delle Murge,00878940725,PagoPA SpA,15376371009
Comune di Cassano delle Murge,00878940725,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Cassano delle Murge,00878940725,E-Fil S.r.l.,03789750100
Comune di Cassano delle Murge,00878940725,Maggioli SPA,06188330150
Comune di Cassano Irpino,00215570649,PagoPA SpA,15376371009
Comune di Cassano Irpino,00215570649,Noviservice srl,02789990922
Comune di Cassano Irpino,00215570649,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Cassano Irpino,00215570649,CREDEMTEL SpA,01378570350
Comune di Cassano Magnago,82007050121,PagoPA SpA,15376371009
Comune di Cassano Magnago,82007050121,Maggioli SPA,06188330150
Comune di Cassano Magnago,82007050121,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Cassano Spinola,02558190068,PagoPA SpA,15376371009
Comune di Cassano Spinola,02558190068,Poste Italiane S.P.A.,97103880585
Comune di Cassano Spinola,02558190068,E-Fil S.r.l.,03789750100
Comune di Cassano Spinola,02558190068,APKAPPA S.R.L.,08543640158
Comune di Cassano Valcuvia,00561110123,PagoPA SpA,15376371009
Comune di Cassano Valcuvia,00561110123,Regione Lombardia,80050050154
Comune di Cassano Valcuvia,00561110123,NORDCOM,13384100155
Comune di Cassano Valcuvia,00561110123,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Cassaro,80001370891,PagoPA SpA,15376371009
Comune di Cassaro,80001370891,P.A. Digitale spa,06628860964
Comune di Cassaro,80001370891,Archidata srl,09613270157
Comune di Cassiglio,94001130163,PagoPA SpA,15376371009
Comune di Cassiglio,94001130163,CREDEMTEL SpA,01378570350
Comune di Cassiglio,94001130163,APKAPPA S.R.L.,08543640158
Comune di Cassina De' Pecchi,83500570151,PagoPA SpA,15376371009
Comune di Cassina De' Pecchi,83500570151,Maggioli SPA,06188330150
Comune di Cassina De' Pecchi,83500570151,Regione Lombardia,80050050154
Comune di Cassina De' Pecchi,83500570151,Progetti e Soluzioni SPA,06423240727
Comune di Cassina De' Pecchi,83500570151,Dedagroup Public Services S.R.L.,01727860221
Comune di Cassina Rizzardi,00544790132,PagoPA SpA,15376371009
Comune di Cassina Rizzardi,00544790132,ANCITEL,07196850585
Comune di Cassina Rizzardi,00544790132,Maggioli SPA,06188330150
Comune di Cassina Rizzardi,00544790132,APKAPPA S.R.L.,08543640158
Comune di Cassina Valsassina,83001130133,PagoPA SpA,15376371009
Comune di Cassina Valsassina,83001130133,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Cassina Valsassina,83001130133,Regione Lombardia,80050050154
Comune di Cassina Valsassina,83001130133,Optimia Srls,10893490960
Comune di Cassina Valsassina,83001130133,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Cassinasco,00192230050,Siscom SPA,01778000040
Comune di Cassinasco,00192230050,PagoPA SpA,15376371009
Comune di Cassine,00229010061,Siscom SPA,01778000040
Comune di Cassine,00229010061,Regione Piemonte,80087670016
Comune di Cassine,00229010061,PagoPA SpA,15376371009
Comune di Cassinelle,00450080064,Siscom SPA,01778000040
Comune di Cassinelle,00450080064,Regione Piemonte,80087670016
Comune di Cassinelle,00450080064,PagoPA SpA,15376371009
Comune di Cassinetta di Lugagnano,03621920150,PagoPA SpA,15376371009
Comune di Cassinetta di Lugagnano,03621920150,Fintel Engineering S.r.l.,02520050309
Comune di Cassinetta di Lugagnano,03621920150,CREDEMTEL SpA,01378570350
Comune di Cassinetta di Lugagnano,03621920150,Progetti e Soluzioni SPA,06423240727
Comune di Cassinetta di Lugagnano,03621920150,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Cassinetta di Lugagnano,03621920150,Abaco Spa,02391510266
Comune di Cassino,81000310607,PagoPA SpA,15376371009
Comune di Cassino,81000310607,P.A. Digitale spa,06628860964
Comune di Cassino,81000310607,Advanced Systems S.p.A.,03383350638
Comune di Cassino,81000310607,Open Software S.r.l.,02810000279
Comune di Cassino,81000310607,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Cassino,81000310607,APKAPPA S.R.L.,08543640158
Comune di Cassola,82000790244,PagoPA SpA,15376371009
Comune di Cassola,82000790244,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Cassola,82000790244,E-Fil S.r.l.,03789750100
Comune di Cassolnovo,85001790188,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Cassolnovo,85001790188,PagoPA SpA,15376371009
Comune di Cassolnovo,85001790188,Poste Italiane S.P.A.,97103880585
Comune di Cassolnovo,85001790188,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Castagnaro,82005890239,PagoPA SpA,15376371009
Comune di Castagnaro,82005890239,Advanced Systems S.p.A.,03383350638
Comune di Castagnaro,82005890239,Regione del Veneto,80007580279
Comune di Castagneto Carducci,00121280499,Regione Toscana,01386030488
Comune di Castagneto Carducci,00121280499,PagoPA SpA,15376371009
Comune di Castagneto Carducci,00121280499,Maggioli SPA,06188330150
Comune di Castagneto Carducci,00121280499,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Castagneto Po,82501750010,Siscom SPA,01778000040
Comune di Castagneto Po,82501750010,PagoPA SpA,15376371009
Comune di Castagneto Po,82501750010,Maggioli SPA,06188330150
Comune di Castagnito,00307380048,Siscom SPA,01778000040
Comune di Castagnito,00307380048,PagoPA SpA,15376371009
Comune di Castagnito,00307380048,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Castagnole delle Lanze,00162010052,Siscom SPA,01778000040
Comune di Castagnole delle Lanze,00162010052,PagoPA SpA,15376371009
Comune di Castagnole Monferrato,80003080050,Siscom SPA,01778000040
Comune di Castagnole Monferrato,80003080050,PagoPA SpA,15376371009
Comune di Castagnole Piemonte,85003030013,Siscom SPA,01778000040
Comune di Castagnole Piemonte,85003030013,Regione Piemonte,80087670016
Comune di Castagnole Piemonte,85003030013,PagoPA SpA,15376371009
Comune di Castana,00483000188,PagoPA SpA,15376371009
Comune di Castana,00483000188,Regione Lombardia,80050050154
Comune di Castano Primo,01639920154,PagoPA SpA,15376371009
Comune di Castano Primo,01639920154,Softline srl,12299030150
Comune di Castano Primo,01639920154,Maggioli SPA,06188330150
Comune di Castano Primo,01639920154,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Castano Primo,01639920154,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Casteggio,00451040182,PagoPA SpA,15376371009
Comune di Casteggio,00451040182,Maggioli SPA,06188330150
Comune di Casteggio,00451040182,Poste Italiane S.P.A.,97103880585
Comune di Casteggio,00451040182,Regione Lombardia,80050050154
Comune di Casteggio,00451040182,E-Fil S.r.l.,03789750100
Comune di Casteggio,00451040182,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Castegnato,00841500176,PagoPA SpA,15376371009
Comune di Castegnato,00841500176,Maggioli SPA,06188330150
Comune di Castegnato,00841500176,Regione Lombardia,80050050154
Comune di Castegnato,00841500176,Novares Spa,12105121003
Comune di Castegnato,00841500176,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Castegnato,00841500176,eRemind srl – PMPAY,11311050964
Comune di Castegnato,00841500176,Open Software S.r.l.,02810000279
Comune di Castegnato,00841500176,Dedagroup Public Services S.R.L.,01727860221
Comune di Castegnero,00528860240,PagoPA SpA,15376371009
Comune di Castegnero,00528860240,APKAPPA S.R.L.,08543640158
Comune di Castegnero,00528860240,Regione del Veneto,80007580279
Comune di Castel Baronia,81000850644,PagoPA SpA,15376371009
Comune di Castel Baronia,81000850644,Maggioli SPA,06188330150
Comune di Castel Baronia,81000850644,CREDEMTEL SpA,01378570350
Comune di Castel Boglione,00192150050,Siscom SPA,01778000040
Comune di Castel Boglione,00192150050,PagoPA SpA,15376371009
Comune di Castel Bolognese,00242920395,PagoPA SpA,15376371009
Comune di Castel Bolognese,00242920395,Lepida Spa,02770891204
Comune di Castel Bolognese,00242920395,MUNICIPIA S.P.A.,01973900838
Comune di Castel Bolognese,00242920395,Advanced Systems S.p.A.,03383350638
Comune di Castel Bolognese,00242920395,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Castel Bolognese,00242920395,Hera S.p.A.,04245520376
Comune di Castel Campagnano,82001490612,PagoPA SpA,15376371009
Comune di Castel Campagnano,82001490612,CREDEMTEL SpA,01378570350
Comune di Castel Castagna,80006810677,PagoPA SpA,15376371009
Comune di Castel Castagna,80006810677,CREDEMTEL SpA,01378570350
Comune di Castel Castagna,80006810677,MEG TRIBUTI S.p.A.,16215731007
Comune di Castel Condino,86002610227,Provincia Autonoma di Trento,00337460224
Comune di Castel Condino,86002610227,PagoPA SpA,15376371009
Comune di Castel Condino,86002610227,Dedagroup Public Services S.R.L.,01727860221
Comune di Castel D'Aiano,01041620376,PagoPA SpA,15376371009
Comune di Castel D'Aiano,01041620376,Lepida Spa,02770891204
Comune di Castel D'Aiano,01041620376,E-Fil S.r.l.,03789750100
Comune di Castel D'Ario,00413950205,PagoPA SpA,15376371009
Comune di Castel D'Ario,00413950205,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Castel D'Ario,00413950205,E-Fil S.r.l.,03789750100
Comune di Castel D'Ario,00413950205,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Castel D'Ario,00413950205,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Castel D'Azzano,00659830236,PagoPA SpA,15376371009
Comune di Castel D'Azzano,00659830236,Maggioli SPA,06188330150
Comune di Castel D'Azzano,00659830236,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Castel D'Azzano,00659830236,CREDEMTEL SpA,01378570350
Comune di Castel D'Azzano,00659830236,Regione del Veneto,80007580279
Comune di Castel del Giudice,80000990947,PagoPA SpA,15376371009
Comune di Castel del Giudice,80000990947,CREDEMTEL SpA,01378570350
Comune di Castel del Monte,80002030668,PagoPA SpA,15376371009
Comune di Castel del Monte,80002030668,CREDEMTEL SpA,01378570350
Comune di Castel del Piano,00117250530,Regione Toscana,01386030488
Comune di Castel del Piano,00117250530,PagoPA SpA,15376371009
Comune di Castel del Piano,00117250530,ISWEB S.p.A.,01722270665
Comune di Castel del Piano,00117250530,Maggioli SPA,06188330150
Comune di Castel del Rio,01129840375,PagoPA SpA,15376371009
Comune di Castel del Rio,01129840375,Lepida Spa,02770891204
Comune di Castel del Rio,01129840375,MUNICIPIA S.P.A.,01973900838
Comune di Castel del Rio,01129840375,Hera S.p.A.,04245520376
Comune di Castel del Rio,01129840375,Next Step Solution,02554480349
Comune di Castel di Casio,01042260370,PagoPA SpA,15376371009
Comune di Castel di Casio,01042260370,Lepida Spa,02770891204
Comune di Castel di Casio,01042260370,E-Fil S.r.l.,03789750100
Comune di Castel di Ieri,00235390663,PagoPA SpA,15376371009
Comune di Castel di Ieri,00235390663,CREDEMTEL SpA,01378570350
Comune di Castel di Iudica,82001990876,PagoPA SpA,15376371009
Comune di Castel di Iudica,82001990876,ANCITEL,07196850585
Comune di Castel di Iudica,82001990876,Comune di Catania,00137020871
Comune di Castel di Lama,80000270449,PagoPA SpA,15376371009
Comune di Castel di Lama,80000270449,E-Fil S.r.l.,03789750100
Comune di Castel di Lama,80000270449,Regione Marche,80008630420
Comune di Castel di Lama,80000270449,ANDREANI TRIBUTI srl,01412920439
Comune di Castel di Lucio,85000850835,PagoPA SpA,15376371009
Comune di Castel di Lucio,85000850835,ANCITEL,07196850585
Comune di Castel di Lucio,85000850835,APKAPPA S.R.L.,08543640158
Comune di Castel di Sasso,01710120617,PagoPA SpA,15376371009
Comune di Castel di Sasso,01710120617,CREDEMTEL SpA,01378570350
Comune di Castel di Sasso,01710120617,Regione Campania,80011990639
Comune di Castel di Tora,00113520571,PagoPA SpA,15376371009
Comune di Castel di Tora,00113520571,APKAPPA S.R.L.,08543640158
Comune di Castel Focognano,00138700513,Regione Toscana,01386030488
Comune di Castel Focognano,00138700513,PagoPA SpA,15376371009
Comune di Castel Focognano,00138700513,Abaco Spa,02391510266
Comune di Castel Frentano,00253170690,PagoPA SpA,15376371009
Comune di Castel Frentano,00253170690,CREDEMTEL SpA,01378570350
Comune di Castel Frentano,00253170690,Progetti e Soluzioni SPA,06423240727
Comune di Castel Frentano,00253170690,Abaco Spa,02391510266
Comune di Castel Frentano,00253170690,SO.G.E.T. S.P.A.,01807790686
Comune di Castel Gabbiano,00307010199,Consorzio I.T. Srl,01321400192
Comune di Castel Gabbiano,00307010199,PagoPA SpA,15376371009
Comune di Castel Gandolfo,01039930589,PagoPA SpA,15376371009
Comune di Castel Gandolfo,01039930589,Abaco Spa,02391510266
Comune di Castel Gandolfo,01039930589,Maggioli SPA,06188330150
Comune di Castel Giorgio,81001430552,Regione Umbria,80000130544
Comune di Castel Giorgio,81001430552,PagoPA SpA,15376371009
Comune di Castel Goffredo,81001030204,PagoPA SpA,15376371009
Comune di Castel Goffredo,81001030204,Maggioli SPA,06188330150
Comune di Castel Goffredo,81001030204,Regione Lombardia,80050050154
Comune di Castel Goffredo,81001030204,Advanced Systems S.p.A.,03383350638
Comune di Castel Goffredo,81001030204,eRemind srl – PMPAY,11311050964
Comune di Castel Goffredo,81001030204,E-Fil S.r.l.,03789750100
Comune di Castel Goffredo,81001030204,Progetti e Soluzioni SPA,06423240727
Comune di Castel Goffredo,81001030204,ANDREANI TRIBUTI srl,01412920439
Comune di Castel Goffredo,81001030204,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Castel Goffredo,81001030204,Abaco Spa,02391510266
Comune di Castel Guelfo di Bologna,01021480379,PagoPA SpA,15376371009
Comune di Castel Guelfo di Bologna,01021480379,Lepida Spa,02770891204
Comune di Castel Guelfo di Bologna,01021480379,MUNICIPIA S.P.A.,01973900838
Comune di Castel Guelfo di Bologna,01021480379,Hera S.p.A.,04245520376
Comune di Castel Guelfo di Bologna,01021480379,Next Step Solution,02554480349
Comune di Castel Ivano,02401920224,Provincia Autonoma di Trento,00337460224
Comune di Castel Ivano,02401920224,PagoPA SpA,15376371009
