ciBusinessName(EC),ciFiscalCode(EC),ptBusinessName(PT-EC Int),ptFiscalCode(PT-EC Int)
Comune di Vergiate,00309430122,APKAPPA S.R.L.,08543640158
Comune di Vergiate,00309430122,Advanced Systems S.p.A.,03383350638
Comune di Vermezzo,82000630150,P.A. Digitale spa,06628860964
Comune di Vermezzo Con Zelo,10708190961,PagoPA SpA,15376371009
Comune di Vermezzo Con Zelo,10708190961,P.A. Digitale spa,06628860964
Comune di Vermezzo Con Zelo,10708190961,Maggioli SPA,06188330150
Comune di Vermezzo Con Zelo,10708190961,Optimia Srls,10893490960
Comune di Vermezzo Con Zelo,10708190961,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Vermiglio,00343510228,Provincia Autonoma di Trento,00337460224
Comune di Vermiglio,00343510228,PagoPA SpA,15376371009
Comune di Vermiglio,00343510228,E-Fil S.r.l.,03789750100
Comune di Vernante,00457660041,Siscom SPA,01778000040
Comune di Vernante,00457660041,PagoPA SpA,15376371009
Comune di Vernante,00457660041,Technical Design s.r.l.,00595270042
Comune di Vernasca,00211810338,PagoPA SpA,15376371009
Comune di Vernasca,00211810338,CREDEMTEL SpA,01378570350
Comune di Vernasca,00211810338,Lepida Spa,02770891204
Comune di Vernasca,00211810338,APKAPPA S.R.L.,08543640158
Comune di Vernate,80100350158,PagoPA SpA,15376371009
Comune di Vernate,80100350158,Novares Spa,12105121003
Comune di Vernate,80100350158,Maggioli SPA,06188330150
Comune di Vernate,80100350158,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Vernazza,00181120114,PagoPA SpA,15376371009
Comune di Vernazza,00181120114,Maggioli SPA,06188330150
Comune di Vernazza,00181120114,CREDEMTEL SpA,01378570350
Comune di Vernio,01159850484,Regione Toscana,01386030488
Comune di Vernio,01159850484,PagoPA SpA,15376371009
Comune di Vernio,01159850484,Abaco Spa,02391510266
Comune di Vernio,01159850484,Maggioli SPA,06188330150
Comune di Vernole,80010490755,PagoPA SpA,15376371009
Comune di Vernole,80010490755,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vernole,80010490755,Servizi Locali SpA,03170580751
Comune di Verolanuova,00299740175,PagoPA SpA,15376371009
Comune di Verolanuova,00299740175,Regione Lombardia,80050050154
Comune di Verolanuova,00299740175,CREDEMTEL SpA,01378570350
Comune di Verolanuova,00299740175,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Verolavecchia,88002730179,PagoPA SpA,15376371009
Comune di Verolavecchia,88002730179,Maggioli SPA,06188330150
Comune di Verolavecchia,88002730179,Regione Lombardia,80050050154
Comune di Verolavecchia,88002730179,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Verolavecchia,88002730179,San Marco SPA,04142440728
Comune di Verolengo,82500370018,Regione Piemonte,80087670016
Comune di Verolengo,82500370018,PagoPA SpA,15376371009
Comune di Verolengo,82500370018,Etruria p.a. S.r.l.,05883740481
Comune di Verolengo,82500370018,CREDEMTEL SpA,01378570350
Comune di Verolengo,82500370018,Optimia Srls,10893490960
Comune di Verolengo,82500370018,ASSIST SPA,10596000017
Comune di Verolengo,82500370018,Trisoft Executive Services S.R.L.,08102710012
Comune di Veroli,80002670604,PagoPA SpA,15376371009
Comune di Veroli,80002670604,Maggioli SPA,06188330150
Comune di Veroli,80002670604,E-Fil S.r.l.,03789750100
Comune di Veroli,80002670604,Progetti e Soluzioni SPA,06423240727
Comune di Veroli,80002670604,APKAPPA S.R.L.,08543640158
Comune di Verona,00215150236,PagoPA SpA,15376371009
Comune di Verona,00215150236,Advanced Systems S.p.A.,03383350638
Comune di Verona,00215150236,Regione del Veneto,80007580279
Comune di Veronella,00323160234,PagoPA SpA,15376371009
Comune di Veronella,00323160234,Regione del Veneto,80007580279
Comune di Verrayes,00101620078,PagoPA SpA,15376371009
Comune di Verrayes,00101620078,Regione Autonoma Valle D'Aosta,80002270074
Comune di Verrayes,00101620078,Progetti e Soluzioni SPA,06423240727
Comune di Verres,81000730077,PagoPA SpA,15376371009
Comune di Verres,81000730077,Regione Autonoma Valle D'Aosta,80002270074
Comune di Verres,81000730077,Progetti e Soluzioni SPA,06423240727
Comune di Verretto,00481940187,PagoPA SpA,15376371009
Comune di Verretto,00481940187,Regione Lombardia,80050050154
Comune di Verrone,81005790027,Siscom SPA,01778000040
Comune di Verrone,81005790027,PagoPA SpA,15376371009
Comune di Verrone,81005790027,Open Software S.r.l.,02810000279
Comune di Verrua Po,00471420182,Siscom SPA,01778000040
Comune di Verrua Po,00471420182,Poste Italiane S.P.A.,97103880585
Comune di Verrua Po,00471420182,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Verrua Po,00471420182,PagoPA SpA,15376371009
Comune di Verrua Savoia,82500250012,Siscom SPA,01778000040
Comune di Verrua Savoia,82500250012,PagoPA SpA,15376371009
Comune di Verrua Savoia,82500250012,Trisoft Executive Services S.R.L.,08102710012
Comune di Vertemate con Minoprio,00549440139,San Marco SPA,04142440728
Comune di Vertemate con Minoprio,00549440139,PagoPA SpA,15376371009
Comune di Vertemate con Minoprio,00549440139,Regione Lombardia,80050050154
Comune di Vertemate con Minoprio,00549440139,Maggioli SPA,06188330150
Comune di Vertova,00238520167,PagoPA SpA,15376371009
Comune di Vertova,00238520167,Maggioli SPA,06188330150
Comune di Vertova,00238520167,Advanced Systems S.p.A.,03383350638
Comune di Verucchio,00392080404,Maggioli SPA,06188330150
Comune di Verucchio,00392080404,PagoPA SpA,15376371009
Comune di Verucchio,00392080404,Lepida Spa,02770891204
Comune di Verucchio,00392080404,Advanced Systems S.p.A.,03383350638
Comune di Vervio,00104430145,PagoPA SpA,15376371009
Comune di Vervio,00104430145,Regione Lombardia,80050050154
Comune di Vervio,00104430145,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vervio,00104430145,P.A. Digitale spa,06628860964
Comune di Verzegnis,84001410301,PagoPA SpA,15376371009
Comune di Verzegnis,84001410301,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Verzino,81004430799,PagoPA SpA,15376371009
Comune di Verzino,81004430799,Regione Calabria,02205340793
Comune di Verzino,81004430799,P.A. Digitale spa,06628860964
Comune di Verzino,81004430799,Sintax s.r.l.,02177970783
Comune di Verzuolo,85000850041,PagoPA SpA,15376371009
Comune di Verzuolo,85000850041,S.T.E.P. SRL,02104860909
Comune di Verzuolo,85000850041,Maggioli SPA,06188330150
Comune di Vescovana,82001130283,PagoPA SpA,15376371009
Comune di Vescovana,82001130283,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vescovana,82001130283,Regione del Veneto,80007580279
Comune di Vescovato,00324130194,PagoPA SpA,15376371009
Comune di Vescovato,00324130194,Regione Lombardia,80050050154
Comune di Vescovato,00324130194,CREDEMTEL SpA,01378570350
Comune di Vesime,00191060052,Siscom SPA,01778000040
Comune di Vesime,00191060052,Poste Italiane S.P.A.,97103880585
Comune di Vesime,00191060052,PagoPA SpA,15376371009
Comune di Vespolate,00433300035,Siscom SPA,01778000040
Comune di Vespolate,00433300035,PagoPA SpA,15376371009
Comune di Vespolate,00433300035,ASSIST SPA,10596000017
Comune di Vessalico,00245010087,Siscom SPA,01778000040
Comune di Vessalico,00245010087,PagoPA SpA,15376371009
Comune di Vessalico,00245010087,Regione Liguria,00849050109
Comune di Vestenanova,83001690235,PagoPA SpA,15376371009
Comune di Vestenanova,83001690235,Maggioli SPA,06188330150
Comune di Vestenanova,83001690235,Argentea S.r.l.,02260390220
Comune di Vestenanova,83001690235,Regione del Veneto,80007580279
Comune di Vestenanova,83001690235,Abaco Spa,02391510266
Comune di Vestigne',84000690010,PagoPA SpA,15376371009
Comune di Vestigne',84000690010,APKAPPA S.R.L.,08543640158
Comune di Vestone,00948680178,PagoPA SpA,15376371009
Comune di Vestone,00948680178,Softline srl,12299030150
Comune di Vestone,00948680178,Maggioli SPA,06188330150
Comune di Vestone,00948680178,Regione Lombardia,80050050154
Comune di Vestone,00948680178,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vetralla,00188530562,PagoPA SpA,15376371009
Comune di Vetralla,00188530562,Maggioli SPA,06188330150
Comune di Vetto,00428680359,PagoPA SpA,15376371009
Comune di Vetto,00428680359,Lepida Spa,02770891204
Comune di Vetto,00428680359,APKAPPA S.R.L.,08543640158
Comune di Vetto,00428680359,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Vezza d'Alba,00517640041,Siscom SPA,01778000040
Comune di Vezza d'Alba,00517640041,PagoPA SpA,15376371009
Comune di Vezza d'Alba,00517640041,Maggioli SPA,06188330150
Comune di Vezza d'Oglio,00882960172,PagoPA SpA,15376371009
Comune di Vezza d'Oglio,00882960172,Regione Lombardia,80050050154
Comune di Vezzano Ligure,00109960112,Etruria p.a. S.r.l.,05883740481
Comune di Vezzano Ligure,00109960112,PagoPA SpA,15376371009
Comune di Vezzano Ligure,00109960112,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vezzano Ligure,00109960112,CREDEMTEL SpA,01378570350
Comune di Vezzano Ligure,00109960112,ASSIST SPA,10596000017
Comune di Vezzano Ligure,00109960112,Traffic Tecnology SpA,03298520242
Comune di Vezzano Ligure,00109960112,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Vezzano Ligure,00109960112,Regione Liguria,00849050109
Comune di Vezzano Sul Crostolo,00441360351,PagoPA SpA,15376371009
Comune di Vezzano Sul Crostolo,00441360351,APKAPPA S.R.L.,08543640158
Comune di Vezzi Portio,00341200095,PagoPA SpA,15376371009
Comune di Vezzi Portio,00341200095,CREDEMTEL SpA,01378570350
Comune di Viadana,83000670204,PagoPA SpA,15376371009
Comune di Viadana,83000670204,Maggioli SPA,06188330150
Comune di Viadana,83000670204,Poste Italiane S.P.A.,97103880585
Comune di Viadana,83000670204,Regione Lombardia,80050050154
Comune di Viadana,83000670204,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Viadana,83000670204,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Viadana,83000670204,APKAPPA S.R.L.,08543640158
Comune di Viadanica,00714750163,San Marco SPA,04142440728
Comune di Viadanica,00714750163,PagoPA SpA,15376371009
Comune di Viadanica,00714750163,APKAPPA S.R.L.,08543640158
Comune di Viagrande,00651130874,PagoPA SpA,15376371009
Comune di Viagrande,00651130874,Comune di Catania,00137020871
Comune di Viale,80004030054,Siscom SPA,01778000040
Comune di Viale,80004030054,PagoPA SpA,15376371009
Comune di Vialfre',84003850017,Siscom SPA,01778000040
Comune di Vialfre',84003850017,Regione Piemonte,80087670016
Comune di Vialfre',84003850017,PagoPA SpA,15376371009
Comune di Viano,00431850353,PagoPA SpA,15376371009
Comune di Viano,00431850353,Next Step Solution,02554480349
Comune di Viareggio,00274950468,PagoPA SpA,15376371009
Comune di Viareggio,00274950468,P.A. Digitale spa,06628860964
Comune di Viareggio,00274950468,Archidata srl,09613270157
Comune di Viareggio,00274950468,APKAPPA S.R.L.,08543640158
Comune di Viarigi,80004050052,PagoPA SpA,15376371009
Comune di Viarigi,80004050052,Poste Italiane S.P.A.,97103880585
Comune di Viarigi,80004050052,CREDEMTEL SpA,01378570350
Comune di Vibo Valentia,00302030796,PagoPA SpA,15376371009
Comune di Vibo Valentia,00302030796,Maggioli SPA,06188330150
Comune di Vibo Valentia,00302030796,Poste Italiane S.P.A.,97103880585
Comune di Vibo Valentia,00302030796,E-Fil S.r.l.,03789750100
Comune di Vibo Valentia,00302030796,SO.G.E.T. S.P.A.,01807790686
Comune di Vibo Valentia,00302030796,Sintax s.r.l.,02177970783
Comune di Vibonati,84002580656,PagoPA SpA,15376371009
Comune di Vibonati,84002580656,Poste Italiane S.P.A.,97103880585
Comune di Vibonati,84002580656,WEMAPP SRLS,01931590762
Comune di Vicalvi,82000530608,PagoPA SpA,15376371009
Comune di Vicalvi,82000530608,APKAPPA S.R.L.,08543640158
Comune di Vicari,85000650821,PagoPA SpA,15376371009
Comune di Vicari,85000650821,Dedagroup Public Services S.R.L.,01727860221
Comune di Vicchio,83002370480,PagoPA SpA,15376371009
Comune di Vicchio,83002370480,CREDEMTEL SpA,01378570350
Comune di Vicchio,83002370480,Optimia Srls,10893490960
Comune di Vicchio,83002370480,Progetti e Soluzioni SPA,06423240727
Comune di Vicchio,83002370480,Regione Toscana,01386030488
Comune di Vicchio,83002370480,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Vicenza,00516890241,PagoPA SpA,15376371009
Comune di Vicenza,00516890241,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vicenza,00516890241,Maggioli SPA,06188330150
Comune di Vicenza,00516890241,Regione del Veneto,80007580279
Comune di Vico del Gargano,84000190714,PagoPA SpA,15376371009
Comune di Vico del Gargano,84000190714,Maggioli SPA,06188330150
Comune di Vico del Gargano,84000190714,Regione Puglia,80017210727
Comune di Vico del Gargano,84000190714,Dedagroup Public Services S.R.L.,01727860221
Comune di Vico del Gargano,84000190714,APKAPPA S.R.L.,08543640158
Comune di Vico Equense,82007510637,PagoPA SpA,15376371009
Comune di Vico Equense,82007510637,Maggioli SPA,06188330150
Comune di Vico Equense,82007510637,Advanced Systems S.p.A.,03383350638
Comune di Vico nel Lazio,00303690606,PagoPA SpA,15376371009
Comune di Vico nel Lazio,00303690606,APKAPPA S.R.L.,08543640158
Comune di Vicoforte,00410380042,Regione Piemonte,80087670016
Comune di Vicoforte,00410380042,PagoPA SpA,15376371009
Comune di Vicoforte,00410380042,E-Fil S.r.l.,03789750100
Comune di Vicoli,00229630686,PagoPA SpA,15376371009
Comune di Vicoli,00229630686,CREDEMTEL SpA,01378570350
Comune di Vicolungo,00437100035,Siscom SPA,01778000040
Comune di Vicolungo,00437100035,PagoPA SpA,15376371009
Comune di Vicolungo,00437100035,Maggioli SPA,06188330150
Comune di Vicopisano,00230610503,PagoPA SpA,15376371009
Comune di Vicopisano,00230610503,P.A. Digitale spa,06628860964
Comune di Vicopisano,00230610503,Maggioli SPA,06188330150
Comune di Vicopisano,00230610503,Softline srl,12299030150
Comune di Vicopisano,00230610503,Poste Italiane S.P.A.,97103880585
Comune di Vicopisano,00230610503,Progetti e Soluzioni SPA,06423240727
Comune di Vicopisano,00230610503,Regione Toscana,01386030488
Comune di Vicovaro,01045060587,PagoPA SpA,15376371009
Comune di Vicovaro,01045060587,ROMA CAPITALE,02438750586
Comune di Vicovaro,01045060587,CREDEMTEL SpA,01378570350
Comune di Viddalba,82005770902,PagoPA SpA,15376371009
Comune di Viddalba,82005770902,Numera Sistemi e Informatica SpA,01265230902
Comune di Viddalba,82005770902,ANDREANI TRIBUTI srl,01412920439
Comune di Vidigulfo,00385320189,PagoPA SpA,15376371009
Comune di Vidigulfo,00385320189,Regione Lombardia,80050050154
Comune di Vidigulfo,00385320189,Dedagroup Public Services S.R.L.,01727860221
Comune di Vidigulfo,00385320189,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Vidor,83003650260,PagoPA SpA,15376371009
Comune di Vidor,83003650260,Abaco Spa,02391510266
Comune di Vidor,83003650260,Maggioli SPA,06188330150
Comune di Vidor,83003650260,Regione del Veneto,80007580279
Comune di Vidracco,02013430018,Siscom SPA,01778000040
Comune di Vidracco,02013430018,PagoPA SpA,15376371009
Comune di Vieste,83000770715,PagoPA SpA,15376371009
Comune di Vieste,83000770715,Regione Puglia,80017210727
Comune di Vieste,83000770715,Advanced Systems S.p.A.,03383350638
Comune di Vieste,83000770715,ANDREANI TRIBUTI srl,01412920439
Comune di Vieste,83000770715,E-Fil S.r.l.,03789750100
Comune di Vieste,83000770715,Progetti e Soluzioni SPA,06423240727
Comune di Vieste,83000770715,Dedagroup Public Services S.R.L.,01727860221
Comune di Vietri di Potenza,80002690768,PagoPA SpA,15376371009
Comune di Vietri di Potenza,80002690768,Dedagroup Public Services S.R.L.,01727860221
Comune di Vietri Sul Mare,00427770656,Publisys SPA,00975860768
Comune di Vietri Sul Mare,00427770656,PagoPA SpA,15376371009
Comune di Vietri Sul Mare,00427770656,CREDEMTEL SpA,01378570350
Comune di Vietri Sul Mare,00427770656,Advanced Systems S.p.A.,03383350638
Comune di Vietri Sul Mare,00427770656,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Vigano',00685790131,PagoPA SpA,15376371009
Comune di Vigano',00685790131,Regione Lombardia,80050050154
Comune di Vigano',00685790131,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigano',00685790131,CREDEMTEL SpA,01378570350
Comune di Vigano',00685790131,San Marco SPA,04142440728
Comune di Vigano San Martino,00566570164,San Marco SPA,04142440728
Comune di Vigano San Martino,00566570164,PagoPA SpA,15376371009
Comune di Vigano San Martino,00566570164,Regione Lombardia,80050050154
Comune di Vigarano Mainarda,00289820383,PagoPA SpA,15376371009
Comune di Vigarano Mainarda,00289820383,Lepida Spa,02770891204
Comune di Vigasio,80014290235,PagoPA SpA,15376371009
Comune di Vigasio,80014290235,Maggioli SPA,06188330150
Comune di Vigasio,80014290235,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigasio,80014290235,Regione del Veneto,80007580279
Comune di Vigasio,80014290235,Banco BPM Società per Azioni,09722490969
Comune di Vigevano,85001870188,UNIMATICA-RGI S.p.A.,02098391200
Comune di Vigevano,85001870188,PagoPA SpA,15376371009
Comune di Vigevano,85001870188,Regione Lombardia,80050050154
Comune di Vigevano,85001870188,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigevano,85001870188,Advanced Systems S.p.A.,03383350638
Comune di Vigevano,85001870188,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Viggianello,84002150765,Publisys SPA,00975860768
Comune di Viggianello,84002150765,PagoPA SpA,15376371009
Comune di Viggianello,84002150765,Regione Basilicata,80002950766
Comune di Viggiano,00182930768,PagoPA SpA,15376371009
Comune di Viggiano,00182930768,Dedagroup Public Services S.R.L.,01727860221
Comune di Viggiano,00182930768,Regione Basilicata,80002950766
Comune di Viggiu,00560200123,PagoPA SpA,15376371009
Comune di Viggiu,00560200123,Regione Lombardia,80050050154
Comune di Viggiu,00560200123,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Viggiu,00560200123,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Vighizzolo D'este,82001690286,PagoPA SpA,15376371009
Comune di Vighizzolo D'este,82001690286,Regione del Veneto,80007580279
Comune di Vigliano Biellese,83001790027,PagoPA SpA,15376371009
Comune di Vigliano Biellese,83001790027,S.T.E.P. SRL,02104860909
Comune di Vigliano Biellese,83001790027,Maggioli SPA,06188330150
Comune di Vigliano D'Asti,80004070050,Siscom SPA,01778000040
Comune di Vigliano D'Asti,80004070050,Regione Piemonte,80087670016
Comune di Vigliano D'Asti,80004070050,PagoPA SpA,15376371009
Comune di Vigliano D'Asti,80004070050,ASSIST SPA,10596000017
Comune di Vignale Monferrato,00452360068,PagoPA SpA,15376371009
Comune di Vignale Monferrato,00452360068,CREDEMTEL SpA,01378570350
Comune di Vignanello,00079950564,PagoPA SpA,15376371009
Comune di Vignanello,00079950564,Siscom SPA,01778000040
Comune di Vignanello,00079950564,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vignanello,00079950564,ASSIST SPA,10596000017
Comune di Vignanello,00079950564,Open Software S.r.l.,02810000279
Comune di Vignate,83504710159,PagoPA SpA,15376371009
Comune di Vignate,83504710159,Maggioli SPA,06188330150
Comune di Vignate,83504710159,Argentea S.r.l.,02260390220
Comune di Vignate,83504710159,SI.net Servizi Informatici S.r.L.,02743730125
Comune di Vignate,83504710159,San Marco SPA,04142440728
Comune di Vignola,00179790365,PagoPA SpA,15376371009
Comune di Vignola,00179790365,Lepida Spa,02770891204
Comune di Vignola,00179790365,E-Fil S.r.l.,03789750100
Comune di Vignola Falesina,80013790227,Provincia Autonoma di Trento,00337460224
Comune di Vignola Falesina,80013790227,PagoPA SpA,15376371009
Comune di Vignola Falesina,80013790227,Maggioli SPA,06188330150
Comune di Vignole Borbera,92007180067,PagoPA SpA,15376371009
Comune di Vignole Borbera,92007180067,Poste Italiane S.P.A.,97103880585
Comune di Vignole Borbera,92007180067,Advanced Systems S.p.A.,03383350638
Comune di Vignolo,00349960047,Siscom SPA,01778000040
Comune di Vignolo,00349960047,Poste Italiane S.P.A.,97103880585
Comune di Vignolo,00349960047,Technical Design s.r.l.,00595270042
Comune di Vignolo,00349960047,PagoPA SpA,15376371009
Comune di Vignone,84003660036,Siscom SPA,01778000040
Comune di Vignone,84003660036,PagoPA SpA,15376371009
Comune di Vigo di Cadore,00185980257,PagoPA SpA,15376371009
Comune di Vigo di Cadore,00185980257,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigo di Cadore,00185980257,Maggioli SPA,06188330150
Comune di Vigo di Cadore,00185980257,Regione del Veneto,80007580279
Comune di Vigo di Fassa,82002730222,Provincia Autonoma di Trento,00337460224
Comune di Vigodarzere,80010330282,PagoPA SpA,15376371009
Comune di Vigodarzere,80010330282,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigodarzere,80010330282,Maggioli SPA,06188330150
Comune di Vigodarzere,80010330282,Regione del Veneto,80007580279
Comune di Vigolo,00543080162,PagoPA SpA,15376371009
Comune di Vigolo,00543080162,APKAPPA S.R.L.,08543640158
Comune di Vigolzone,00308460336,PagoPA SpA,15376371009
Comune di Vigolzone,00308460336,Lepida Spa,02770891204
Comune di Vigolzone,00308460336,E-Fil S.r.l.,03789750100
Comune di Vigolzone,00308460336,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Vigone,85003470011,Regione Piemonte,80087670016
Comune di Vigone,85003470011,PagoPA SpA,15376371009
Comune di Vigonovo,82001670270,PagoPA SpA,15376371009
Comune di Vigonovo,82001670270,Maggioli SPA,06188330150
Comune di Vigonovo,82001670270,Poste Italiane S.P.A.,97103880585
Comune di Vigonovo,82001670270,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigonovo,82001670270,CREDEMTEL SpA,01378570350
Comune di Vigonovo,82001670270,Regione del Veneto,80007580279
Comune di Vigonza,80010350280,PagoPA SpA,15376371009
Comune di Vigonza,80010350280,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Vigonza,80010350280,Maggioli SPA,06188330150
Comune di Vigonza,80010350280,Regione del Veneto,80007580279
Comune di Viguzzolo,00430330068,PagoPA SpA,15376371009
Comune di Viguzzolo,00430330068,Maggioli SPA,06188330150
Comune di Viguzzolo,00430330068,APKAPPA S.R.L.,08543640158
Comune di Villa Bartolomea,82000850238,PagoPA SpA,15376371009
Comune di Villa Bartolomea,82000850238,Maggioli SPA,06188330150
Comune di Villa Bartolomea,82000850238,APKAPPA S.R.L.,08543640158
Comune di Villa Bartolomea,82000850238,Regione del Veneto,80007580279
Comune di Villa Basilica,00285420469,PagoPA SpA,15376371009
Comune di Villa Basilica,00285420469,Maggioli SPA,06188330150
Comune di Villa Biscossi,00522180181,PagoPA SpA,15376371009
Comune di Villa Biscossi,00522180181,CREDEMTEL SpA,01378570350
Comune di Villa Biscossi,00522180181,APKAPPA S.R.L.,08543640158
Comune di Villa Biscossi,00522180181,Advanced Systems S.p.A.,03383350638
Comune di Villa Carcina,00351640172,PagoPA SpA,15376371009
Comune di Villa Carcina,00351640172,Regione Lombardia,80050050154
Comune di Villa Carcina,00351640172,"Unicredit, Societa' per Azioni",00348170101
Comune di Villa Carcina,00351640172,Maggioli SPA,06188330150
Comune di Villa Castelli,00205780745,PagoPA SpA,15376371009
Comune di Villa Castelli,00205780745,Novares Spa,12105121003
Comune di Villa Castelli,00205780745,Advanced Systems S.p.A.,03383350638
Comune di Villa Castelli,00205780745,Progetti e Soluzioni SPA,06423240727
Comune di Villa Castelli,00205780745,Open Software S.r.l.,02810000279
Comune di Villa Celiera,00230080681,PagoPA SpA,15376371009
Comune di Villa Celiera,00230080681,SO.G.E.T. S.P.A.,01807790686
Comune di Villa Celiera,00230080681,Progetti e Soluzioni SPA,06423240727
Comune di Villa Collemandina,00335280467,PagoPA SpA,15376371009
Comune di Villa Collemandina,00335280467,E-Fil S.r.l.,03789750100
Comune di Villa Cortese,01008750158,PagoPA SpA,15376371009
Comune di Villa Cortese,01008750158,Softline srl,12299030150
Comune di Villa Cortese,01008750158,Dedagroup Public Services S.R.L.,01727860221
Comune di Villa Cortese,01008750158,Maggioli SPA,06188330150
Comune di Villa D'Adda,00616720165,PagoPA SpA,15376371009
Comune di Villa D'Adda,00616720165,Maggioli SPA,06188330150
Comune di Villa D'Adda,00616720165,Regione Lombardia,80050050154
Comune di Villa D'Adda,00616720165,CREDEMTEL SpA,01378570350
Comune di Villa D'Adda,00616720165,San Marco SPA,04142440728
Comune di Villa D'Alme',00579560160,PagoPA SpA,15376371009
Comune di Villa D'Alme',00579560160,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Villa D'Alme',00579560160,CREDEMTEL SpA,01378570350
Comune di Villa D'Alme',00579560160,Progetti e Soluzioni SPA,06423240727
Comune di Villa D'Alme',00579560160,San Marco SPA,04142440728
Comune di Villa D'Alme',00579560160,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Villa D'ogna,00330180167,PagoPA SpA,15376371009
Comune di Villa D'ogna,00330180167,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Villa D'ogna,00330180167,CREDEMTEL SpA,01378570350
Comune di Villa del Bosco,80006940029,Siscom SPA,01778000040
Comune di Villa del Bosco,80006940029,PagoPA SpA,15376371009
Comune di Villa del Conte,80010370288,PagoPA SpA,15376371009
Comune di Villa del Conte,80010370288,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Villa del Conte,80010370288,CREDEMTEL SpA,01378570350
Comune di Villa del Conte,80010370288,Regione del Veneto,80007580279
Comune di Villa di Briano,81002090611,UNIMATICA-RGI S.p.A.,02098391200
Comune di Villa di Briano,81002090611,PagoPA SpA,15376371009
Comune di Villa di Briano,81002090611,Publisys SPA,00975860768
Comune di Villa di Chiavenna,81002350148,PagoPA SpA,15376371009
Comune di Villa di Chiavenna,81002350148,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Villa di Chiavenna,81002350148,Regione Lombardia,80050050154
Comune di Villa di Chiavenna,81002350148,CREDEMTEL SpA,01378570350
Comune di Villa di Chiavenna,81002350148,Abaco Spa,02391510266
Comune di Villa di Serio,80023530167,PagoPA SpA,15376371009
Comune di Villa di Serio,80023530167,Regione Lombardia,80050050154
Comune di Villa di Serio,80023530167,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Villa di Serio,80023530167,CREDEMTEL SpA,01378570350
Comune di Villa di Serio,80023530167,Optimia Srls,10893490960
Comune di Villa di Serio,80023530167,Intesa Sanpaolo SPA,00799960158
Comune di Villa di Tirano,00111050142,PagoPA SpA,15376371009
Comune di Villa di Tirano,00111050142,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Villa di Tirano,00111050142,Maggioli SPA,06188330150
Comune di Villa Estense,82004910285,PagoPA SpA,15376371009
Comune di Villa Estense,82004910285,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
