ciBusinessName(EC),ciFiscalCode(EC),ptBusinessName(PT-EC Int),ptFiscalCode(PT-EC Int)
Comune di Bellinzago Novarese,00190090035,PagoPA SpA,15376371009
Comune di Bellinzago Novarese,00190090035,Maggioli SPA,06188330150
Comune di Bellinzago Novarese,00190090035,Optimia Srls,10893490960
Comune di Bellinzago Novarese,00190090035,San Marco SPA,04142440728
Comune di Bellizzi,02615970650,PagoPA SpA,15376371009
Comune di Bellizzi,02615970650,Maggioli SPA,06188330150
Comune di Bellizzi,02615970650,Novares Spa,12105121003
Comune di Bellizzi,02615970650,Advanced Systems S.p.A.,03383350638
Comune di Bellizzi,02615970650,Progetti e Soluzioni SPA,06423240727
Comune di Bellizzi,02615970650,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bellizzi,02615970650,Intesa Sanpaolo SPA,00799960158
Comune di Bellona,80010330613,PagoPA SpA,15376371009
Comune di Bellona,80010330613,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bellona,80010330613,Publiservizi srl,03218060659
Comune di Bellona,80010330613,APKAPPA S.R.L.,08543640158
Comune di Bellosguardo,82002250650,PagoPA SpA,15376371009
Comune di Bellosguardo,82002250650,CREDEMTEL SpA,01378570350
Comune di Belluno,00132550252,PagoPA SpA,15376371009
Comune di Belluno,00132550252,Regione del Veneto,80007580279
Comune di Belluno,00132550252,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Bellusco,03352640159,PagoPA SpA,15376371009
Comune di Bellusco,03352640159,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bellusco,03352640159,Maggioli SPA,06188330150
Comune di Belmonte Calabro,86000310788,PagoPA SpA,15376371009
Comune di Belmonte Calabro,86000310788,CREDEMTEL SpA,01378570350
Comune di Belmonte Castello,91009990606,PagoPA SpA,15376371009
Comune di Belmonte Castello,91009990606,eRemind srl – PMPAY,11311050964
Comune di Belmonte Castello,91009990606,APKAPPA S.R.L.,08543640158
Comune di Belmonte del Sannio,00056600943,PagoPA SpA,15376371009
Comune di Belmonte del Sannio,00056600943,Poste Italiane S.P.A.,97103880585
Comune di Belmonte in Sabina,00111240578,PagoPA SpA,15376371009
Comune di Belmonte in Sabina,00111240578,Poste Italiane S.P.A.,97103880585
Comune di Belmonte in Sabina,00111240578,Progetti e Soluzioni SPA,06423240727
Comune di Belmonte Mezzagno,00151990827,UNIMATICA-RGI S.p.A.,02098391200
Comune di Belmonte Mezzagno,00151990827,PagoPA SpA,15376371009
Comune di Belmonte Mezzagno,00151990827,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Belmonte Mezzagno,00151990827,Comune di Palermo,80016350821
Comune di Belmonte Piceno,81001490440,PagoPA SpA,15376371009
Comune di Belmonte Piceno,81001490440,Regione Marche,80008630420
Comune di Belpasso,80008430870,PagoPA SpA,15376371009
Comune di Belpasso,80008430870,Maggioli SPA,06188330150
Comune di Belsito,80005990785,PagoPA SpA,15376371009
Comune di Belsito,80005990785,CREDEMTEL SpA,01378570350
Comune di Belvedere di Spinello,00338420797,PagoPA SpA,15376371009
Comune di Belvedere di Spinello,00338420797,APKAPPA S.R.L.,08543640158
Comune di Belvedere Langhe,00523920049,Siscom SPA,01778000040
Comune di Belvedere Langhe,00523920049,PagoPA SpA,15376371009
Comune di Belvedere Marittimo,00346830789,PagoPA SpA,15376371009
Comune di Belvedere Marittimo,00346830789,Maggioli SPA,06188330150
Comune di Belvedere Marittimo,00346830789,"Unicredit, Societa' per Azioni",00348170101
Comune di Belvedere Marittimo,00346830789,Advanced Systems S.p.A.,03383350638
Comune di Belvedere Ostrense,00185520426,PagoPA SpA,15376371009
Comune di Belvedere Ostrense,00185520426,Abaco Spa,02391510266
Comune di Belvedere Ostrense,00185520426,Regione Marche,80008630420
Comune di Belveglio,82000270056,Siscom SPA,01778000040
Comune di Belveglio,82000270056,Regione Piemonte,80087670016
Comune di Belveglio,82000270056,PagoPA SpA,15376371009
Comune di Belvi',00161980917,Siscom SPA,01778000040
Comune di Belvi',00161980917,PagoPA SpA,15376371009
Comune di Bema,00090830142,PagoPA SpA,15376371009
Comune di Bema,00090830142,Regione Lombardia,80050050154
Comune di Bene Lario,00467880134,PagoPA SpA,15376371009
Comune di Bene Lario,00467880134,Regione Lombardia,80050050154
Comune di Bene Lario,00467880134,P.A. Digitale spa,06628860964
Comune di Bene Lario,00467880134,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Bene Vagienna,83000590048,Siscom SPA,01778000040
Comune di Bene Vagienna,83000590048,PagoPA SpA,15376371009
Comune di Bene Vagienna,83000590048,Technical Design s.r.l.,00595270042
Comune di Benestare,81000530808,UNIMATICA-RGI S.p.A.,02098391200
Comune di Benestare,81000530808,PagoPA SpA,15376371009
Comune di Benetutti,00289880908,PagoPA SpA,15376371009
Comune di Benetutti,00289880908,Poste Italiane S.P.A.,97103880585
Comune di Benetutti,00289880908,E-Fil S.r.l.,03789750100
Comune di Benetutti,00289880908,Numera Sistemi e Informatica SpA,01265230902
Comune di Benevello,00490200045,Regione Piemonte,80087670016
Comune di Benevello,00490200045,PagoPA SpA,15376371009
Comune di Benevento,00074270620,PagoPA SpA,15376371009
Comune di Benevento,00074270620,Maggioli SPA,06188330150
Comune di Benevento,00074270620,Poste Italiane S.P.A.,97103880585
Comune di Benevento,00074270620,Advanced Systems S.p.A.,03383350638
Comune di Benevento,00074270620,Regione Campania,80011990639
Comune di Benevento,00074270620,Progetti e Soluzioni SPA,06423240727
Comune di Benevento,00074270620,ANDREANI TRIBUTI srl,01412920439
Comune di Benna,81003850021,Siscom SPA,01778000040
Comune di Benna,81003850021,PagoPA SpA,15376371009
Comune di Benna,81003850021,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bentivoglio,80008130371,PagoPA SpA,15376371009
Comune di Bentivoglio,80008130371,Lepida Spa,02770891204
Comune di Bentivoglio,80008130371,E-Fil S.r.l.,03789750100
Comune di Berbenno,00313890162,Optimia Srls,10893490960
Comune di Berbenno,00313890162,PagoPA SpA,15376371009
Comune di Berbenno,00313890162,Regione Lombardia,80050050154
Comune di Berbenno,00313890162,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Berbenno di Valtellina,00109690149,PagoPA SpA,15376371009
Comune di Berbenno di Valtellina,00109690149,Regione Lombardia,80050050154
Comune di Berbenno di Valtellina,00109690149,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Berbenno di Valtellina,00109690149,Maggioli SPA,06188330150
Comune di Berceto,00202280343,PagoPA SpA,15376371009
Comune di Berceto,00202280343,Next Step Solution,02554480349
Comune di Berceto,00202280343,CREDEMTEL SpA,01378570350
Comune di Berceto,00202280343,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Berchidda,00111140901,PagoPA SpA,15376371009
Comune di Berchidda,00111140901,Maggioli SPA,06188330150
Comune di Berchidda,00111140901,ANDREANI TRIBUTI srl,01412920439
Comune di Beregazzo Con Figliaro,00596540138,Siscom SPA,01778000040
Comune di Beregazzo Con Figliaro,00596540138,PagoPA SpA,15376371009
Comune di Beregazzo Con Figliaro,00596540138,Optimia Srls,10893490960
Comune di Beregazzo Con Figliaro,00596540138,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Bereguardo,00471320184,PagoPA SpA,15376371009
Comune di Bereguardo,00471320184,Progetti e Soluzioni SPA,06423240727
Comune di Bereguardo,00471320184,ITALSET SRL,03890260759
Comune di Bergamasco,00431930064,Siscom SPA,01778000040
Comune di Bergamasco,00431930064,PagoPA SpA,15376371009
Comune di Bergamasco,00431930064,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Bergamo,80034840167,PagoPA SpA,15376371009
Comune di Bergamo,80034840167,Regione Lombardia,80050050154
Comune di Bergamo,80034840167,Maggioli SPA,06188330150
Comune di Bergamo,80034840167,Advanced Systems S.p.A.,03383350638
Comune di Bergantino,83000410296,PagoPA SpA,15376371009
Comune di Bergantino,83000410296,Poste Italiane S.P.A.,97103880585
Comune di Bergantino,83000410296,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bergantino,83000410296,Regione del Veneto,80007580279
Comune di Bergeggi,00245250097,PagoPA SpA,15376371009
Comune di Bergeggi,00245250097,Maggioli SPA,06188330150
Comune di Bergeggi,00245250097,Regione Liguria,00849050109
Comune di Bergeggi,00245250097,Advanced Systems S.p.A.,03383350638
Comune di Bergolo,00511030041,Siscom SPA,01778000040
Comune di Bergolo,00511030041,PagoPA SpA,15376371009
Comune di Berlingo,00955490172,PagoPA SpA,15376371009
Comune di Berlingo,00955490172,Regione Lombardia,80050050154
Comune di Berlingo,00955490172,CREDEMTEL SpA,01378570350
Comune di Bernalda,81001090778,PagoPA SpA,15376371009
Comune di Bernalda,81001090778,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bernalda,81001090778,P.A. Digitale spa,06628860964
Comune di Bernareggio,87001490157,PagoPA SpA,15376371009
Comune di Bernareggio,87001490157,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Bernareggio,87001490157,Maggioli SPA,06188330150
Comune di Bernareggio,87001490157,Poste Italiane S.P.A.,97103880585
Comune di Bernareggio,87001490157,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bernareggio,87001490157,Progetti e Soluzioni SPA,06423240727
Comune di Bernate Ticino,03365620156,PagoPA SpA,15376371009
Comune di Bernate Ticino,03365620156,Maggioli SPA,06188330150
Comune di Bernate Ticino,03365620156,Siscom SPA,01778000040
Comune di Bernate Ticino,03365620156,San Marco SPA,04142440728
Comune di Bernate Ticino,03365620156,Dedagroup Public Services S.R.L.,01727860221
Comune di Bernezzo,00479150047,Siscom SPA,01778000040
Comune di Bernezzo,00479150047,Poste Italiane S.P.A.,97103880585
Comune di Bernezzo,00479150047,Technical Design s.r.l.,00595270042
Comune di Bernezzo,00479150047,PagoPA SpA,15376371009
Comune di Berra,00308420389,Lepida Spa,02770891204
Comune di Bertinoro,80002170407,PagoPA SpA,15376371009
Comune di Bertinoro,80002170407,Lepida Spa,02770891204
Comune di Bertinoro,80002170407,Maggioli SPA,06188330150
Comune di Bertinoro,80002170407,Advanced Systems S.p.A.,03383350638
Comune di Bertinoro,80002170407,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bertiolo,00465330306,PagoPA SpA,15376371009
Comune di Bertiolo,00465330306,"Unicredit, Societa' per Azioni",00348170101
Comune di Bertiolo,00465330306,CREDEMTEL SpA,01378570350
Comune di Bertiolo,00465330306,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Bertonico,82502570151,San Marco SPA,04142440728
Comune di Bertonico,82502570151,PagoPA SpA,15376371009
Comune di Bertonico,82502570151,CREDEMTEL SpA,01378570350
Comune di Berzano di San Pietro,92035370052,Siscom SPA,01778000040
Comune di Berzano di San Pietro,92035370052,PagoPA SpA,15376371009
Comune di Berzano di San Pietro,92035370052,Trisoft Executive Services S.R.L.,08102710012
Comune di Berzano di Tortona,85000230061,PagoPA SpA,15376371009
Comune di Berzano di Tortona,85000230061,APKAPPA S.R.L.,08543640158
Comune di Berzo Demo,00715580171,PagoPA SpA,15376371009
Comune di Berzo Demo,00715580171,Regione Lombardia,80050050154
Comune di Berzo Inferiore,00903350171,PagoPA SpA,15376371009
Comune di Berzo Inferiore,00903350171,Regione Lombardia,80050050154
Comune di Berzo San Fermo,00566590162,PagoPA SpA,15376371009
Comune di Berzo San Fermo,00566590162,Poste Italiane S.P.A.,97103880585
Comune di Besana in Brianza,01556360152,PagoPA SpA,15376371009
Comune di Besana in Brianza,01556360152,Maggioli SPA,06188330150
Comune di Besana in Brianza,01556360152,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Besana in Brianza,01556360152,Advanced Systems S.p.A.,03383350638
Comune di Besana in Brianza,01556360152,Progetti e Soluzioni SPA,06423240727
Comune di Besano,00561660127,PagoPA SpA,15376371009
Comune di Besano,00561660127,Maggioli SPA,06188330150
Comune di Besate,04935080152,PagoPA SpA,15376371009
Comune di Besate,04935080152,Regione Lombardia,80050050154
Comune di Besate,04935080152,Advanced Systems S.p.A.,03383350638
Comune di Besate,04935080152,CREDEMTEL SpA,01378570350
Comune di Besenello,00149110223,Provincia Autonoma di Trento,00337460224
Comune di Besenello,00149110223,PagoPA SpA,15376371009
Comune di Besenello,00149110223,Dedagroup Public Services S.R.L.,01727860221
Comune di Besenzone,00212360333,PagoPA SpA,15376371009
Comune di Besenzone,00212360333,Lepida Spa,02770891204
Comune di Besenzone,00212360333,CREDEMTEL SpA,01378570350
Comune di Besnate,00249600123,PagoPA SpA,15376371009
Comune di Besnate,00249600123,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Besnate,00249600123,Maggioli SPA,06188330150
Comune di Besnate,00249600123,Regione Lombardia,80050050154
Comune di Besnate,00249600123,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Besnate,00249600123,eRemind srl – PMPAY,11311050964
Comune di Besnate,00249600123,APKAPPA S.R.L.,08543640158
Comune di Besozzo,00338010127,PagoPA SpA,15376371009
Comune di Besozzo,00338010127,Maggioli SPA,06188330150
Comune di Besozzo,00338010127,Regione Lombardia,80050050154
Comune di Besozzo,00338010127,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Besozzo,00338010127,E-Fil S.r.l.,03789750100
Comune di Besozzo,00338010127,Abaco Spa,02391510266
Comune di Bessude,80005300902,PagoPA SpA,15376371009
Comune di Bessude,80005300902,Poste Italiane S.P.A.,97103880585
Comune di Bessude,80005300902,Regione Autonoma della Sardegna,80002870923
Comune di Bettola,00220720338,PagoPA SpA,15376371009
Comune di Bettola,00220720338,CREDEMTEL SpA,01378570350
Comune di Bettola,00220720338,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bettona,00384000543,PagoPA SpA,15376371009
Comune di Bettona,00384000543,Softline srl,12299030150
Comune di Bettona,00384000543,E-Fil S.r.l.,03789750100
Comune di Bettona,00384000543,CREDEMTEL SpA,01378570350
Comune di Beura Cardezza,00422700039,PagoPA SpA,15376371009
Comune di Beura Cardezza,00422700039,CREDEMTEL SpA,01378570350
Comune di Bevagna,00450620547,PagoPA SpA,15376371009
Comune di Bevagna,00450620547,E-Fil S.r.l.,03789750100
Comune di Beverino,00215790114,PagoPA SpA,15376371009
Comune di Beverino,00215790114,Noviservice srl,02789990922
Comune di Beverino,00215790114,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bevilacqua,82001750239,PagoPA SpA,15376371009
Comune di Bevilacqua,82001750239,Regione del Veneto,80007580279
Comune di Biancavilla,80009050875,PagoPA SpA,15376371009
Comune di Biancavilla,80009050875,Argentea S.r.l.,02260390220
Comune di Biancavilla,80009050875,Maggioli SPA,06188330150
Comune di Biancavilla,80009050875,Comune di Catania,00137020871
Comune di Bianchi,00388560781,PagoPA SpA,15376371009
Comune di Bianchi,00388560781,Noviservice srl,02789990922
Comune di Bianchi,00388560781,CREDEMTEL SpA,01378570350
Comune di Bianco,81000770800,PagoPA SpA,15376371009
Comune di Bianco,81000770800,Next Step Solution,02554480349
Comune di Biandrate,00310870035,PagoPA SpA,15376371009
Comune di Biandrate,00310870035,Maggioli SPA,06188330150
Comune di Biandrate,00310870035,Siscom SPA,01778000040
Comune di Biandrate,00310870035,Poste Italiane S.P.A.,97103880585
Comune di Biandrate,00310870035,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Biandrate,00310870035,San Marco SPA,04142440728
Comune di Biandronno,00308160126,San Marco SPA,04142440728
Comune di Biandronno,00308160126,PagoPA SpA,15376371009
Comune di Biandronno,00308160126,Regione Lombardia,80050050154
Comune di Biandronno,00308160126,Maggioli SPA,06188330150
Comune di Bianzano,00633530167,PagoPA SpA,15376371009
Comune di Bianzano,00633530167,Regione Lombardia,80050050154
Comune di Bianze',84500430024,PagoPA SpA,15376371009
Comune di Bianze',84500430024,Maggioli SPA,06188330150
Comune di Bianze',84500430024,Servizi Locali SpA,03170580751
Comune di Bianzone,00110960143,San Marco SPA,04142440728
Comune di Bianzone,00110960143,PagoPA SpA,15376371009
Comune di Bianzone,00110960143,Regione Lombardia,80050050154
Comune di Bianzone,00110960143,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Biassono,02336340159,PagoPA SpA,15376371009
Comune di Biassono,02336340159,Maggioli SPA,06188330150
Comune di Biassono,02336340159,Regione Lombardia,80050050154
Comune di Biassono,02336340159,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Biassono,02336340159,Progetti e Soluzioni SPA,06423240727
Comune di Biassono,02336340159,APKAPPA S.R.L.,08543640158
Comune di Bibbiano,00452960354,PagoPA SpA,15376371009
Comune di Bibbiano,00452960354,Lepida Spa,02770891204
Comune di Bibbiano,00452960354,Next Step Solution,02554480349
Comune di Bibbiena,00137130514,Regione Toscana,01386030488
Comune di Bibbiena,00137130514,PagoPA SpA,15376371009
Comune di Bibbiena,00137130514,Progetti e Soluzioni SPA,06423240727
Comune di Bibbona,00286130497,Regione Toscana,01386030488
Comune di Bibbona,00286130497,PagoPA SpA,15376371009
Comune di Bibbona,00286130497,MUNICIPIA S.P.A.,01973900838
Comune di Bibbona,00286130497,Maggioli SPA,06188330150
Comune di Bibiana,02089080010,Siscom SPA,01778000040
Comune di Bibiana,02089080010,PagoPA SpA,15376371009
Comune di Biccari,82000390714,PagoPA SpA,15376371009
Comune di Biccari,82000390714,Dedagroup Public Services S.R.L.,01727860221
Comune di Biccari,82000390714,Regione Puglia,80017210727
Comune di Bicinicco,00468950308,PagoPA SpA,15376371009
Comune di Bicinicco,00468950308,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Bidoni',80005650959,PagoPA SpA,15376371009
Comune di Bidoni',80005650959,Maggioli SPA,06188330150
Comune di Biella,00221900020,Regione Piemonte,80087670016
Comune di Biella,00221900020,PagoPA SpA,15376371009
Comune di Biella,00221900020,Maggioli SPA,06188330150
Comune di Biella,00221900020,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Biella,00221900020,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Bienno,81002430171,PagoPA SpA,15376371009
Comune di Bienno,81002430171,Regione Lombardia,80050050154
Comune di Bienno,81002430171,Maggioli SPA,06188330150
Comune di Bieno,00347080228,Provincia Autonoma di Trento,00337460224
Comune di Bieno,00347080228,PagoPA SpA,15376371009
Comune di Bieno,00347080228,Argentea S.r.l.,02260390220
Comune di Bientina,00188060503,Regione Toscana,01386030488
Comune di Bientina,00188060503,PagoPA SpA,15376371009
Comune di Bientina,00188060503,E-Fil S.r.l.,03789750100
Comune di Bigarello,80001370206,ANCITEL,07196850585
Comune di Binago,00490260130,PagoPA SpA,15376371009
Comune di Binago,00490260130,Regione Lombardia,80050050154
Comune di Binago,00490260130,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Binasco,80121330155,SI.net Servizi Informatici S.r.L.,02743730125
Comune di Binasco,80121330155,PagoPA SpA,15376371009
Comune di Binasco,80121330155,Dedagroup Public Services S.R.L.,01727860221
Comune di Binasco,80121330155,Advanced Systems S.p.A.,03383350638
Comune di Binetto,80008530729,PagoPA SpA,15376371009
Comune di Binetto,80008530729,CREDEMTEL SpA,01378570350
Comune di Binetto,80008530729,Regione Puglia,80017210727
Comune di Bioglio,00229290028,Siscom SPA,01778000040
Comune di Bioglio,00229290028,PagoPA SpA,15376371009
Comune di Bioglio,00229290028,Advanced Systems S.p.A.,03383350638
Comune di Bionaz,80004390078,PagoPA SpA,15376371009
Comune di Bionaz,80004390078,Regione Autonoma Valle D'Aosta,80002270074
Comune di Bione,00706830171,PagoPA SpA,15376371009
Comune di Bione,00706830171,Regione Lombardia,80050050154
Comune di Bione,00706830171,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bione,00706830171,Softline srl,12299030150
Comune di Birori,00157770918,PagoPA SpA,15376371009
Comune di Birori,00157770918,Numera Sistemi e Informatica SpA,01265230902
Comune di Bisaccia,82001850641,PagoPA SpA,15376371009
Comune di Bisaccia,82001850641,Maggioli SPA,06188330150
Comune di Bisaccia,82001850641,CREDEMTEL SpA,01378570350
Comune di Bisacquino,84000450829,UNIMATICA-RGI S.p.A.,02098391200
Comune di Bisacquino,84000450829,PagoPA SpA,15376371009
Comune di Bisacquino,84000450829,Maggioli SPA,06188330150
Comune di Bisacquino,84000450829,CREDEMTEL SpA,01378570350
Comune di Bisceglie,83001630728,PagoPA SpA,15376371009
Comune di Bisceglie,83001630728,Regione Puglia,80017210727
Comune di Bisceglie,83001630728,Poste Italiane S.P.A.,97103880585
Comune di Bisceglie,83001630728,Advanced Systems S.p.A.,03383350638
Comune di Bisceglie,83001630728,Optimia Srls,10893490960
Comune di Bisceglie,83001630728,E-Fil S.r.l.,03789750100
Comune di Bisceglie,83001630728,ANDREANI TRIBUTI srl,01412920439
Comune di Bisceglie,83001630728,APKAPPA S.R.L.,08543640158
Comune di Bisegna,00213000664,PagoPA SpA,15376371009
Comune di Bisegna,00213000664,CREDEMTEL SpA,01378570350
Comune di Bisenti,00195310677,PagoPA SpA,15376371009
Comune di Bisenti,00195310677,CREDEMTEL SpA,01378570350
Comune di Bisignano,00275260784,PagoPA SpA,15376371009
Comune di Bisignano,00275260784,Poste Italiane S.P.A.,97103880585
Comune di Bisignano,00275260784,Next Step Solution,02554480349
Comune di Bistagno,00469220065,PagoPA SpA,15376371009
Comune di Bistagno,00469220065,Servizi Locali SpA,03170580751
Comune di Bisuschio,00269810123,PagoPA SpA,15376371009
Comune di Bisuschio,00269810123,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Bisuschio,00269810123,Regione Lombardia,80050050154
Comune di Bisuschio,00269810123,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bisuschio,00269810123,APKAPPA S.R.L.,08543640158
Comune di Bitetto,00939820726,PagoPA SpA,15376371009
Comune di Bitetto,00939820726,Intesa Sanpaolo SPA,00799960158
Comune di Bitetto,00939820726,E-Fil S.r.l.,03789750100
Comune di Bitetto,00939820726,CREDEMTEL SpA,01378570350
Comune di Bitonto,00382650729,PagoPA SpA,15376371009
Comune di Bitonto,00382650729,Regione Puglia,80017210727
Comune di Bitonto,00382650729,Maggioli SPA,06188330150
Comune di Bitonto,00382650729,Servizi Locali SpA,03170580751
Comune di Bitritto,00821080728,PagoPA SpA,15376371009
Comune di Bitritto,00821080728,E-Fil S.r.l.,03789750100
Comune di Bitritto,00821080728,Regione Puglia,80017210727
Comune di Bitti,80006550919,PagoPA SpA,15376371009
Comune di Bitti,80006550919,Poste Italiane S.P.A.,97103880585
Comune di Bitti,80006550919,Maggioli SPA,06188330150
Comune di Bitti,80006550919,Progetti e Soluzioni SPA,06423240727
Comune di Bivona,80003970847,UNIMATICA-RGI S.p.A.,02098391200
Comune di Bivona,80003970847,Poste Italiane S.P.A.,97103880585
Comune di Bivona,80003970847,PagoPA SpA,15376371009
Comune di Bivongi,81000470807,PagoPA SpA,15376371009
Comune di Bivongi,81000470807,Poste Italiane S.P.A.,97103880585
Comune di Bivongi,81000470807,Next Step Solution,02554480349
Comune di Bivongi,81000470807,Advanced Systems S.p.A.,03383350638
Comune di Bizzarone,00703370130,Optimia Srls,10893490960
Comune di Bizzarone,00703370130,PagoPA SpA,15376371009
Comune di Bizzarone,00703370130,Progetti e Soluzioni SPA,06423240727
Comune di Bleggio Superiore,00308700228,Provincia Autonoma di Trento,00337460224
Comune di Bleggio Superiore,00308700228,PagoPA SpA,15376371009
Comune di Blello,00707790168,PagoPA SpA,15376371009
Comune di Blello,00707790168,Regione Lombardia,80050050154
Comune di Blello,00707790168,APKAPPA S.R.L.,08543640158
Comune di Blera,80004210565,PagoPA SpA,15376371009
Comune di Blera,80004210565,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Blera,80004210565,S.T.E.P. SRL,02104860909
Comune di Blera,80004210565,CREDEMTEL SpA,01378570350
Comune di Blessagno,00680420130,PagoPA SpA,15376371009
Comune di Blessagno,00680420130,APKAPPA S.R.L.,08543640158
Comune di Blessagno,00680420130,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Blevio,00565430139,PagoPA SpA,15376371009
Comune di Blevio,00565430139,Regione Lombardia,80050050154
Comune di Blufi,83000730826,PagoPA SpA,15376371009
Comune di Blufi,83000730826,Comune di Palermo,80016350821
Comune di Blufi,83000730826,Maggioli SPA,06188330150
Comune di Boara Pisani,82002770285,PagoPA SpA,15376371009
Comune di Boara Pisani,82002770285,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Boara Pisani,82002770285,E-Fil S.r.l.,03789750100
Comune di Boara Pisani,82002770285,Regione del Veneto,80007580279
Comune di Bobbio,00179440334,PagoPA SpA,15376371009
Comune di Bobbio,00179440334,Lepida Spa,02770891204
Comune di Bobbio,00179440334,Maggioli SPA,06188330150
Comune di Bobbio,00179440334,CREDEMTEL SpA,01378570350
Comune di Bobbio,00179440334,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bobbio,00179440334,Next Step Solution,02554480349
Comune di Bobbio Pellice,02168110019,Regione Piemonte,80087670016
Comune di Bobbio Pellice,02168110019,PagoPA SpA,15376371009
Comune di Bobbio Pellice,02168110019,Siscom SPA,01778000040
Comune di Bobbio Pellice,02168110019,Sintax s.r.l.,02177970783
Comune di Bobbio Pellice,02168110019,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Boca,82000510030,PagoPA SpA,15376371009
Comune di Bocchigliero,87000030780,PagoPA SpA,15376371009
Comune di Bocchigliero,87000030780,CREDEMTEL SpA,01378570350
Comune di Boccioleto,82000130029,Siscom SPA,01778000040
Comune di Boccioleto,82000130029,PagoPA SpA,15376371009
Comune di Bocenago,00266100221,Provincia Autonoma di Trento,00337460224
Comune di Bocenago,00266100221,PagoPA SpA,15376371009
Comune di Bocenago,00266100221,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bocenago,00266100221,Argentea S.r.l.,02260390220
Comune di Bodio Lomnago,00250430121,PagoPA SpA,15376371009
Comune di Bodio Lomnago,00250430121,P.A. Digitale spa,06628860964
Comune di Bodio Lomnago,00250430121,Maggioli SPA,06188330150
Comune di Boffalora d'Adda,84503340154,PagoPA SpA,15376371009
Comune di Boffalora d'Adda,84503340154,P.A. Digitale spa,06628860964
Comune di Boffalora Sopra Ticino,02030870154,San Marco SPA,04142440728
Comune di Boffalora Sopra Ticino,02030870154,PagoPA SpA,15376371009
Comune di Boffalora Sopra Ticino,02030870154,Regione Lombardia,80050050154
Comune di Boffalora Sopra Ticino,02030870154,CREDEMTEL SpA,01378570350
Comune di Bogliasco,83011520109,PagoPA SpA,15376371009
Comune di Bogliasco,83011520109,Etruria p.a. S.r.l.,05883740481
Comune di Bogliasco,83011520109,Regione Liguria,00849050109
Comune di Bogliasco,83011520109,Progetti e Soluzioni SPA,06423240727
Comune di Bognanco,00423230036,Siscom SPA,01778000040
Comune di Bognanco,00423230036,PagoPA SpA,15376371009
Comune di Bogogno,00429660038,PagoPA SpA,15376371009
Comune di Bogogno,00429660038,Maggioli SPA,06188330150
Comune di Boissano,81001410091,PagoPA SpA,15376371009
