BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
ISTITUTO COMPRENSIVO - I.C. MONREALE GUGLIELMO II,97165530821,Via Benedetto D'Acquisto 33,90046,paic86400r@pec.istruzione.it,97165530821,istsc_paic86400r
ISTITUTO COMPRENSIVO - I.C. MONS. A. CASELLE,85000630765,Corso Italia N. 2,85027,pzic815001@pec.istruzione.it,85000630765,istsc_pzic815001
ISTITUTO COMPRENSIVO - I.C. MONTALDO,95131670101,"Via Montaldo, 8",16137,geic83000d@pec.istruzione.it,95131670101,istsc_geic83000d
ISTITUTO COMPRENSIVO - I.C. MONTALTO - SCALO,80002540781,"Via Villaggio, 1",87046,csic88900d@pec.istruzione.it,80002540781,istsc_csic88900d
ISTITUTO COMPRENSIVO - I.C. MONTALTO -TAVERNA,80005710787,Via Paolo Borsellino,87046,csic88800n@pec.istruzione.it,80005710787,istsc_csic88800n
ISTITUTO COMPRENSIVO - I.C. MONTECASTRILLI 'F.PETRUCCI,80005370558,"Via Ten. F. Petrucci, 16",05026,tric816004@pec.istruzione.it,80005370558,istsc_tric816004
ISTITUTO COMPRENSIVO - I.C. MONTEGRAPPA - R. SANZIO,80026740821,Via Ernesto Basile 170,90128,paic8ay003@pec.istruzione.it,80026740821,istsc_paic8ay003
ISTITUTO COMPRENSIVO - I.C. MONTELEPRE-MANZONI,80030250825,Via Madonna Del Carmine,90040,paic862005@pec.istruzione.it,80030250825,istsc_paic862005
ISTITUTO COMPRENSIVO - I.C. MONTEMAGGIORE BELSITO,87001030821,Via Giunta Municipale,90020,paic825006@pec.istruzione.it,87001030821,istsc_paic825006
ISTITUTO COMPRENSIVO - I.C. MONTEODORISIO,83001430699,"Piazza Umberto I,24",66050,chic824008@pec.istruzione.it,83001430699,istsc_chic824008
ISTITUTO COMPRENSIVO - I.C. MONTESSORI BOLLATE,97270390152,Via Montessori,20021,miic8ee00g@pec.istruzione.it,97270390152,istsc_miic8ee00g
ISTITUTO COMPRENSIVO - I.C. MONTORIO CROGNALETO,80003170679,"Via Santa Giusta, 4",64046,teic82900e@pec.istruzione.it,80003170679,istsc_teic82900e
ISTITUTO COMPRENSIVO - I.C. MORBEGNO,91015230146,Viale Ambrosetti N.34,23017,soic81700q@pec.istruzione.it,91015230146,istsc_soic81700q
ISTITUTO COMPRENSIVO - I.C. MOSCIANO SANT ANGELO,91019940674,Via P.Togliatti,64023,teic825007@pec.istruzione.it,91019940674,istsc_teic825007
ISTITUTO COMPRENSIVO - I.C. MOTTA S.ANASTASIA,93105100874,Viale Della Regione 28,95040,ctic83700x@pec.istruzione.it,93105100874,istsc_ctic83700x
ISTITUTO COMPRENSIVO - I.C. MOZZATE,80017540131,"Viale Liberta', 3",22076,coic83400p@pec.istruzione.it,80017540131,istsc_coic83400p
ISTITUTO COMPRENSIVO - I.C. N. 1 TORTORICI,95008790834,Via Zappulla 88,98078,meic89100b@pec.istruzione.it,95008790834,istsc_meic89100b
ISTITUTO COMPRENSIVO - I.C. N. 17 BOLOGNA,91313540378,"Via Graziano, 8",40122,boic87600x@pec.istruzione.it,91313540378,istsc_boic87600x
ISTITUTO COMPRENSIVO - I.C. N. 18 BOLOGNA,80063390373,Via Galliera 74,40121,boic87700q@pec.istruzione.it,80063390373,istsc_boic87700q
ISTITUTO COMPRENSIVO - I.C. N. 2 - CENTO,90012640380,Via Prato Fiorito 78,44042,feic81900e@pec.istruzione.it,90012640380,istsc_feic81900e
ISTITUTO COMPRENSIVO - I.C. N.1 - CENTO,90012650389,"Via D.Alighieri, 6",44042,feic81800p@pec.istruzione.it,90012650389,istsc_feic81800p
ISTITUTO COMPRENSIVO - I.C. N.1 - MINTURNO,90027880591,Via L. Cadorna,04026,ltic854005@pec.istruzione.it,90027880591,istsc_ltic854005
ISTITUTO COMPRENSIVO - I.C. N.1 - VIA E.FILIBERTO,80006830592,Via E.Filiberto 5,04016,ltic84300p@pec.istruzione.it,80006830592,istsc_ltic84300p
ISTITUTO COMPRENSIVO - I.C. N.1 VIA DE CAROLIS,91153320378,Via De Carolis 23,40133,boic808009@pec.istruzione.it,91153320378,istsc_boic808009
ISTITUTO COMPRENSIVO - I.C. N.10 VIA A. MORO,91201230371,Viale Aldo Moro 31,40127,boic853007@pec.istruzione.it,91201230371,istsc_boic853007
ISTITUTO COMPRENSIVO - I.C. N.11 VIA BEROALDO,80073510374,Via Beroaldo 34,40127,boic854003@pec.istruzione.it,80073510374,istsc_boic854003
ISTITUTO COMPRENSIVO - I.C. N.12'BATTISTI - FOSCOLO',97093240832,"Via Manzoni, 66",98121,meic88200l@pec.istruzione.it,97093240832,istsc_meic88200l
ISTITUTO COMPRENSIVO - I.C. N.12 VIA BARTOLINI,91201110375,Via Lorenzo Bartolini 2,40139,boic85500v@pec.istruzione.it,91201110375,istsc_boic85500v
ISTITUTO COMPRENSIVO - I.C. N.13 VIA TOSCANA,91201430377,"Via Dell'Angelo Custode, 1/3",40141,boic85700e@pec.istruzione.it,91201430377,istsc_boic85700e
ISTITUTO COMPRENSIVO - I.C. N.14 VIA BIANCOLELLI,80072250378,Via Emilia Ponente N. 311,40100,boic85800a@pec.istruzione.it,80072250378,istsc_boic85800a
ISTITUTO COMPRENSIVO - I.C. N.2 VIA SPERANZA,91153220370,Via Segantini 31,40133,boic812001@pec.istruzione.it,91153220370,istsc_boic812001
ISTITUTO COMPRENSIVO - I.C. N.3 (QUARTU SANT'ELENA),92184850920,"Via Portogallo,23",09045,CAIC883001@pec.istruzione.it,92184850920,istsc_CAIC883001
ISTITUTO COMPRENSIVO - I.C. N.3 LAME,91153370373,Via Della Beverara 158,40131,boic81300r@pec.istruzione.it,91153370373,istsc_boic81300r
ISTITUTO COMPRENSIVO - I.C. N.3 VIA GIOBERTI - IMOLA,82003630371,Via Gioberti 1,40026,boic845008@pec.istruzione.it,82003630371,istsc_boic845008
ISTITUTO COMPRENSIVO - I.C. N.4 VIA GUICCIARDINI-IMOLA,82003970371,Via Guicciardini 8,40026,boic846004@pec.istruzione.it,82003970371,istsc_boic846004
ISTITUTO COMPRENSIVO - I.C. N.4 VIA VERNE,91201090379,Via Giulio Verne 19,40128,boic81500c@pec.istruzione.it,91201090379,istsc_boic81500c
ISTITUTO COMPRENSIVO - I.C. N.5 VIA A.DI VINCENZO,80074210370,Via Antonio Di Vincenzo 55,40129,boic816008@pec.istruzione.it,80074210370,istsc_boic816008
ISTITUTO COMPRENSIVO - I.C. N.5 VIA PIRANDELLO - IMOLA,90032170376,Via Pirandello 12,40026,boic84200r@pec.istruzione.it,90032170376,istsc_boic84200r
ISTITUTO COMPRENSIVO - I.C. N.6 VIA FINELLI,91201270377,Via Finelli 2,40126,boic817004@pec.istruzione.it,91201270377,istsc_boic817004
ISTITUTO COMPRENSIVO - I.C. N.6 VIA VILLA CLELIA-IMOLA,82003770375,Via Villa Clelia 18,40026,boic84700x@pec.istruzione.it,82003770375,istsc_boic84700x
ISTITUTO COMPRENSIVO - I.C. N.7 VIA SCANDELLARA,91201360376,Via Scandellara 54/7,40138,boic81800x@pec.istruzione.it,91201360376,istsc_boic81800x
ISTITUTO COMPRENSIVO - I.C. N.7 VIA VIVALDI - IMOLA,82003750377,Via Vivaldi 76,40026,boic85600p@pec.istruzione.it,82003750377,istsc_boic85600p
ISTITUTO COMPRENSIVO - I.C. N.8 VIA CA' SELVATICA,91201390373,Via Ca' Selvatica 11,40123,boic85100g@pec.istruzione.it,91201390373,istsc_boic85100g
ISTITUTO COMPRENSIVO - I.C. N.9 VIA LONGO,91201100376,Via Luigi Longo 4,40139,boic85200b@pec.istruzione.it,91201100376,istsc_boic85200b
ISTITUTO COMPRENSIVO - I.C. N.BERTHER S.ZENO-MONTIRONE,98110970179,"Piazza Marconi, 2",25010,bsic84500v@pec.istruzione.it,98110970179,istsc_bsic84500v
ISTITUTO COMPRENSIVO - I.C. N.PISANO MARINA,80009390503,Via Flavio Ando' 3,56128,piic81400d@pec.istruzione.it,80009390503,istsc_piic81400d
ISTITUTO COMPRENSIVO - I.C. NA 6 - FAVA-GIOIA,80029900638,"Vico Trone, 14/B",80136,naic85200n@pec.istruzione.it,80029900638,istsc_naic85200n
ISTITUTO COMPRENSIVO - I.C. NERETO,91019970671,Via Vittorio Veneto N.32,64015,teic826003@pec.istruzione.it,91019970671,istsc_teic826003
ISTITUTO COMPRENSIVO - I.C. NICCOLINI PONSACCO,81002090504,Piazza Caduti di Cefalonia e Corfu 1,56038,piic81900l@pec.istruzione.it,81002090504,istsc_piic81900l
ISTITUTO COMPRENSIVO - I.C. NOALE,90159450270,Via G.B.Rossi 25,30033,veic86600a@pec.istruzione.it,90159450270,istsc_veic86600a
ISTITUTO COMPRENSIVO - I.C. NOTARESCO,81001970672,Via Dante Alighieri 26,64024,TEIC83500T@pec.istruzione.it,81001970672,istsc_TEIC83500T
ISTITUTO COMPRENSIVO - I.C. NOVARO - CAVOUR,95137680633,"Via Nicolardi, 236",80131,naic82200t@pec.istruzione.it,95137680633,istsc_naic82200t
ISTITUTO COMPRENSIVO - I.C. NUCCIO G.E.,80013580826,"Piazza dell'Origlione,10",90134,paic876003@pec.istruzione.it,80013580826,istsc_paic876003
ISTITUTO COMPRENSIVO - I.C. O. FRAGNITO S. GIORGIO M.,92021930620,Piazza Roma,82020,bnic848003@pec.istruzione.it,92021930620,istsc_bnic848003
ISTITUTO COMPRENSIVO - I.C. O.FREZZOTTI - CORRADINI -,91124300590,"Via Quarto, 49",04100,ltic85000t@pec.istruzione.it,91124300590,istsc_ltic85000t
ISTITUTO COMPRENSIVO - I.C. OLGIATE COMASCO,80013700135,Piazza Volta 4/A,22077,coic80700a@pec.istruzione.it,80013700135,istsc_coic80700a
ISTITUTO COMPRENSIVO - I.C. OLGIATE OL. 'B.C. FERRINI',81010310126,Via L. Greppi 19,21057,vaic84500v@pec.istruzione.it,81010310126,istsc_vaic84500v
ISTITUTO COMPRENSIVO - I.C. OME,80048360178,"Via Valle, 7",25050,bsic81100q@pec.istruzione.it,80048360178,istsc_bsic81100q
ISTITUTO COMPRENSIVO - I.C. ORBASSANO I,95616340014,Piazza De Amicis 12,10043,toic8ah00l@pec.istruzione.it,95616340014,istsc_toic8ah00l
ISTITUTO COMPRENSIVO - I.C. ORBASSANO II,95616320016,"Via Cervetti, 7",10043,toic8aj00t@pec.istruzione.it,95616320016,istsc_toic8aj00t
ISTITUTO COMPRENSIVO - I.C. OREGINA,95022130108,"Salita Oregina, 40",16134,geic811004@pec.istruzione.it,95022130108,istsc_geic811004
ISTITUTO COMPRENSIVO - I.C. ORISTANO N. 1,80005690955,Piazza Manno 16,09170,oric82000t@pec.istruzione.it,80005690955,istsc_oric82000t
ISTITUTO COMPRENSIVO - I.C. ORISTANO N. 2,80005590957,Via Bellini N.2,09170,oric825001@pec.istruzione.it,80005590957,istsc_oric825001
ISTITUTO COMPRENSIVO - I.C. ORISTANO N. 3,80004890952,Via Amsicora,09170,oric82600r@pec.istruzione.it,80004890952,istsc_oric82600r
ISTITUTO COMPRENSIVO - I.C. ORISTANO N. 4,80004750958,Viale Diaz N.83,09170,oric82700l@pec.istruzione.it,80004750958,istsc_oric82700l
ISTITUTO COMPRENSIVO - I.C. ORSOGNA,81003930690,"Corso Umberto 1, 44",66036,chic82300c@pec.istruzione.it,81003930690,istsc_chic82300c
ISTITUTO COMPRENSIVO - I.C. ORZINUOVI,86001210177,Via Cernaia 40,25034,bsic893008@pec.istruzione.it,86001210177,istsc_bsic893008
ISTITUTO COMPRENSIVO - I.C. OSTELLATO,92009650380,Via Marcavallo 35-B,44020,feic81400b@pec.istruzione.it,92009650380,istsc_feic81400b
ISTITUTO COMPRENSIVO - I.C. OSTIGLIA,93034950209,Via Bonazzi 9,46035,mnic820005@pec.istruzione.it,93034950209,istsc_mnic820005
ISTITUTO COMPRENSIVO - I.C. P.BORRELLI TORNARECCIO,81002310696,"Viale Don Bosco, 10",66046,chic817005@pec.istruzione.it,81002310696,istsc_chic817005
ISTITUTO COMPRENSIVO - I.C. P.D.POLLIDORI FOSSACESIA,81003170693,Piazza Fantini N.1,66022,chic80700e@pec.istruzione.it,81003170693,istsc_chic80700e
ISTITUTO COMPRENSIVO - I.C. P.GUERINI BAGNOLO M.,97009020179,Viale Europa 15,25021,bsic844003@pec.istruzione.it,97009020179,istsc_bsic844003
ISTITUTO COMPRENSIVO - I.C. P.S. DI GUARDO - QUASIMODO,93182750872,Via Stefano Vitale 22,95123,ctic8ag00p@pec.istruzione.it,93182750872,istsc_ctic8ag00p
ISTITUTO COMPRENSIVO - I.C. PADRE PINO PUGLISI,80027180829,Via Francesco Panzera 28,90124,paic87200q@pec.istruzione.it,80027180829,istsc_paic87200q
ISTITUTO COMPRENSIVO - I.C. PAESE,94131860267,Viale Panizza 4,31038,tvic868002@pec.istruzione.it,94131860267,istsc_tvic868002
ISTITUTO COMPRENSIVO - I.C. PALIANO,92027820601,"Via Fratelli Beguinot, 30/A",03018,fric827005@pec.istruzione.it,92027820601,istsc_fric827005
ISTITUTO COMPRENSIVO - I.C. PARTINICO-CASSARA',97113460824,Via SCIOPERO ALLA ROVESCIA 8,90047,paic88000p@pec.istruzione.it,97113460824,istsc_paic88000p
ISTITUTO COMPRENSIVO - I.C. PEGLI,95160120101,"Piazza Bonavino, 4A",16156,geic85000p@pec.istruzione.it,95160120101,istsc_geic85000p
ISTITUTO COMPRENSIVO - I.C. PESCARA 1,91100550689,Via Einaudi,65128,peic823001@pec.istruzione.it,91100550689,istsc_peic823001
ISTITUTO COMPRENSIVO - I.C. PESCARA 10,91116990689,"Strada Vicinale Bosco, 43",65124,peic83800p@pec.istruzione.it,91116990689,istsc_peic83800p
ISTITUTO COMPRENSIVO - I.C. PESCARA 2,91117450683,"Via Cerulli, 15",65126,peic83100x@pec.istruzione.it,91117450683,istsc_peic83100x
ISTITUTO COMPRENSIVO - I.C. PESCARA 3,91117610682,Via Regina Elena 135,65123,peic83300g@pec.istruzione.it,91117610682,istsc_peic83300g
ISTITUTO COMPRENSIVO - I.C. PESCARA 4,91117310689,"Via Milano, 58",65122,peic836003@pec.istruzione.it,91117310689,istsc_peic836003
ISTITUTO COMPRENSIVO - I.C. PESCARA 5,91117020684,"Via Gioberti, 15",65123,peic83400b@pec.istruzione.it,91117020684,istsc_peic83400b
ISTITUTO COMPRENSIVO - I.C. PESCARA 6,91117720689,"Via Scarfoglio, 35",65129,peic83200q@pec.istruzione.it,91117720689,istsc_peic83200q
ISTITUTO COMPRENSIVO - I.C. PESCARA 7,91117670686,Via Virgilio 27,65127,peic830004@pec.istruzione.it,91117670686,istsc_peic830004
ISTITUTO COMPRENSIVO - I.C. PESCARA 8,91117430685,"Via Torino, 19",65121,peic835007@pec.istruzione.it,91117430685,istsc_peic835007
ISTITUTO COMPRENSIVO - I.C. PESCARA 9,91116960682,"Via Di Sotto, 56",65125,peic83700v@pec.istruzione.it,91116960682,istsc_peic83700v
ISTITUTO COMPRENSIVO - I.C. PESTALOZZI - CAVOUR,80057080824,Via Crocifisso a Pietratagliata 7/d,90135,paic8au00q@pec.istruzione.it,80057080824,istsc_paic8au00q
ISTITUTO COMPRENSIVO - I.C. PETRALIA SOPRANA,83001030820,Via G.L.Sgadari,90026,paic83000n@pec.istruzione.it,83001030820,istsc_paic83000n
ISTITUTO COMPRENSIVO - I.C. PIANEZZA - VIA MANZONI,95616330015,Via Manzoni 5,10044,toic89700n@pec.istruzione.it,95616330015,istsc_toic89700n
ISTITUTO COMPRENSIVO - I.C. PIANO DI SORRENTO,90070780631,"Via F.Ciampa, 54",80063,naic8bn009@pec.istruzione.it,90070780631,istsc_naic8bn009
ISTITUTO COMPRENSIVO - I.C. PIAZZA DELLA LIBERTA'-TEMP,91047310908,Piazza Della Liberta' 1,07029,ssic84000b@pec.istruzione.it,91047310908,istsc_ssic84000b
ISTITUTO COMPRENSIVO - I.C. PIAZZA FORLANINI,97713160584,"Piazza C. Forlanini,8",00151,rmic8fz002@pec.istruzione.it,97713160584,istsc_rmic8fz002
ISTITUTO COMPRENSIVO - I.C. PIAZZA WINCKELMANN,97713670582,Piazza Winckelmann 20,00162,rmic8ec00c@pec.istruzione.it,97713670582,istsc_rmic8ec00c
"ISTITUTO COMPRENSIVO - I.C. PIAZZALE DELLA GIOVENTU, 1",83002680581,"Piazzale della Gioventu', 1",00058,rmic8ca00g@pec.istruzione.it,83002680581,istsc_rmic8ca00g
ISTITUTO COMPRENSIVO - I.C. PIEDIMONTE SAN GERMANO,81002850600,Via Milazzo 21,03030,fric82500d@pec.istruzione.it,81002850600,istsc_fric82500d
ISTITUTO COMPRENSIVO - I.C. PINETO GIOVANNI XXIII,90015860670,Via Verona,64025,TEIC83600N@pec.istruzione.it,90015860670,istsc_TEIC83600N
ISTITUTO COMPRENSIVO - I.C. PIOSSASCO I - VIA VOLVERA,95616390019,"Via Volvera, 14",10045,toic8ae005@pec.istruzione.it,95616390019,istsc_toic8ae005
ISTITUTO COMPRENSIVO - I.C. PITAGORA MISTERBIANCO,93014730878,Via Fratelli Cervi N.4,95045,ctic88200t@pec.istruzione.it,93014730878,istsc_ctic88200t
ISTITUTO COMPRENSIVO - I.C. PITIGLIANO - UMBERTO I,82002750535,Piazza Dante Alighieri 19,58017,gric82000e@pec.istruzione.it,82002750535,istsc_gric82000e
ISTITUTO COMPRENSIVO - I.C. POGGIO RUSCO,93034850201,"Via Martiri Della Liberta', 43",46025,mnic819001@pec.istruzione.it,93034850201,istsc_mnic819001
ISTITUTO COMPRENSIVO - I.C. PONTE,92029060628,"Via Gr. Uff. Domenico Ocone,snc",82030,bnic84900v@pec.istruzione.it,92029060628,istsc_bnic84900v
ISTITUTO COMPRENSIVO - I.C. PONTEDECIMO,95061980108,"Via Isocorte, 1 B",16164,geic816007@pec.istruzione.it,95061980108,istsc_geic816007
ISTITUTO COMPRENSIVO - I.C. PONTELANDOLFO,80006670626,Viale EUROPA N. 13,82027,bnic804009@pec.istruzione.it,80006670626,istsc_bnic804009
ISTITUTO COMPRENSIVO - I.C. PONTOGLIO,91014950173,Viale Dante 22,25037,bsic84200b@pec.istruzione.it,91014950173,istsc_bsic84200b
ISTITUTO COMPRENSIVO - I.C. PORCU - SATTA QUARTU S.E.,92184890926,Via P. da Palestrina 37,09045,CAIC882005@pec.istruzione.it,92184890926,istsc_CAIC882005
ISTITUTO COMPRENSIVO - I.C. PORLEZZA,84002830135,Via Osteno 7,22018,coic815009@pec.istruzione.it,84002830135,istsc_coic815009
ISTITUTO COMPRENSIVO - I.C. PORTO CERESIO 'E.FERMI',95044920122,"Via Molino Di Mezzo, 30",21050,vaic82600d@pec.istruzione.it,95044920122,istsc_vaic82600d
Istituto Comprensivo - I.C. Portogruaro 2,92034960275,Via Liguria 32,30026,veic859007@pec.istruzione.it,92034960275,istsc_veic859007
ISTITUTO COMPRENSIVO - I.C. PRATO,95130650104,"Via Struppa, 214 A",16165,geic82800d@pec.istruzione.it,95130650104,istsc_geic82800d
ISTITUTO COMPRENSIVO - I.C. PRIZZI,93003370827,Via Fossa Della Neve,90038,paic88200a@pec.istruzione.it,93003370827,istsc_paic88200a
ISTITUTO COMPRENSIVO - I.C. PUSIANO,82002340139,Via Mazzini 39,22030,coic802007@pec.istruzione.it,82002340139,istsc_coic802007
ISTITUTO COMPRENSIVO - I.C. QUARTO,95160160107,"Via C.A.Vecchi, 11",16148,geic859005@pec.istruzione.it,95160160107,istsc_geic859005
ISTITUTO COMPRENSIVO - I.C. QUERO,82004030258,"Via Nazionale, 35/B",32038,blic81300d@pec.istruzione.it,82004030258,istsc_blic81300d
ISTITUTO COMPRENSIVO - I.C. QUEZZI,95131440109,"Via Ginestrato, 11",16144,geic833001@pec.istruzione.it,95131440109,istsc_geic833001
ISTITUTO COMPRENSIVO - I.C. QUINTO/NERVI,95160110102,Via Antica Romana Di Quinto 63 B,16166,geic86300r@pec.istruzione.it,95160110102,istsc_geic86300r
ISTITUTO COMPRENSIVO - I.C. QUISTELLO,93034920202,Via Salvador Allende N.7,46026,mnic821001@pec.istruzione.it,93034920202,istsc_mnic821001
ISTITUTO COMPRENSIVO - I.C. RAGAZZI D'EUROPA - CASALNU,93018650635,Via Eduardo De Filippo snc,80013,naic84300v@pec.istruzione.it,93018650635,istsc_naic84300v
ISTITUTO COMPRENSIVO - I.C. RAPALLO,91045720108,"Via Frantini, 7",16035,geic85700d@pec.istruzione.it,91045720108,istsc_geic85700d
ISTITUTO COMPRENSIVO - I.C. RAPISARDI M.-GARIBALDI G.,80022700829,Via Caltanissetta,90141,paic8ap007@pec.istruzione.it,80022700829,istsc_paic8ap007
ISTITUTO COMPRENSIVO - I.C. RENDE QUATTROMIGLIA,98077920787,Via Buones Aires Villaggio Europa,87036,csic87900v@pec.istruzione.it,98077920787,istsc_csic87900v
ISTITUTO COMPRENSIVO - I.C. RINNOVATA PIZZIGONI,97504470150,Via C. Da Castello 10,20155,miic8d100n@pec.istruzione.it,97504470150,istsc_miic8d100n
ISTITUTO COMPRENSIVO - I.C. RIPALIMOSANI 'ALIGHIERI',80001220708,Viale Marconi 19,86025,cbic830003@pec.istruzione.it,80001220708,istsc_cbic830003
ISTITUTO COMPRENSIVO - I.C. RIPI,80009630601,"Piazza G. Baccelli, 4",03027,fric81100g@pec.istruzione.it,80009630601,istsc_fric81100g
ISTITUTO COMPRENSIVO - I.C. RIVALTA,95565910015,Via Piossasco 57,10040,toic84100n@pec.istruzione.it,95565910015,istsc_toic84100n
ISTITUTO COMPRENSIVO - I.C. RIVALTA - TETTI FRANCESI,95565840014,Via Fossano 7,10040,toic84000t@pec.istruzione.it,95565840014,istsc_toic84000t
ISTITUTO COMPRENSIVO - I.C. RIVAROLO,80052750108,"Piazza D.Pallavicini, 6",16159,geic84900e@pec.istruzione.it,80052750108,istsc_geic84900e
ISTITUTO COMPRENSIVO - I.C. RIVAROLO CANAVESE,92517730013,Via Le Maire 24,10086,toic8ac00d@pec.istruzione.it,92517730013,istsc_toic8ac00d
ISTITUTO COMPRENSIVO - I.C. RIVOLI - LEVI,95597980010,Via Sestriere N. 60,10098,toic872009@pec.istruzione.it,95597980010,istsc_toic872009
ISTITUTO COMPRENSIVO - I.C. RIVOLI - MATTEOTTI,95598040012,Via Monte Bianco 23,10098,toic87100d@pec.istruzione.it,95598040012,istsc_toic87100d
ISTITUTO COMPRENSIVO - I.C. ROCCA DI NETO,91021490791,Rione Santa Maria,88821,kric804008@pec.istruzione.it,91021490791,istsc_kric804008
ISTITUTO COMPRENSIVO - I.C. RONCOFERRARO,93034890207,Via Pietro Nenni 11,46037,mnic81500n@pec.istruzione.it,93034890207,istsc_mnic81500n
ISTITUTO COMPRENSIVO - I.C. ROSETO 1,91043580678,Via D'Annunzio 16,64026,teic842001@pec.istruzione.it,91043580678,istsc_teic842001
ISTITUTO COMPRENSIVO - I.C. ROSETO 2,91043920676,Via Fonte Dell'Olmo N.56,64026,teic84300r@pec.istruzione.it,91043920676,istsc_teic84300r
ISTITUTO COMPRENSIVO - I.C. ROVELLASCA,80018640138,Piazza Risorgimento N. 14,22069,coic831007@pec.istruzione.it,80018640138,istsc_coic831007
ISTITUTO COMPRENSIVO - I.C. ROVERBELLA,93034770201,"Via Trento E Trieste,2",46048,mnic818005@pec.istruzione.it,93034770201,istsc_mnic818005
ISTITUTO COMPRENSIVO - I.C. S. 'G.P.CLERICI',94011750125,Via Bellini 14,21040,vaic85000a@pec.istruzione.it,94011750125,istsc_vaic85000a
ISTITUTO COMPRENSIVO - I.C. S. - G.MATTEOTTI - MAERNE,82012260277,"Via Manzoni, 11",30030,veic83700a@pec.istruzione.it,82012260277,istsc_veic83700a
ISTITUTO COMPRENSIVO - I.C. S. RAITI SIRACUSA,93039170894,"Via Pordenone, 2",96100,sric861001@pec.istruzione.it,93039170894,istsc_sric861001
ISTITUTO COMPRENSIVO - I.C. S.CROCE S.A.,91009050500,Via Pisacane,56029,piic810006@pec.istruzione.it,91009050500,istsc_piic810006
ISTITUTO COMPRENSIVO - I.C. S.PIETRO VERNOTICO,91071550742,Via Monte Piana,72027,bric82300e@pec.istruzione.it,91071550742,istsc_bric82300e
ISTITUTO COMPRENSIVO - I.C. S.VENERINA,81003130879,Via Aldo Moro,95010,ctic8aq00e@pec.istruzione.it,81003130879,istsc_ctic8aq00e
ISTITUTO COMPRENSIVO - I.C. SACCHETTI S.MINIATO,91008070509,Largo Loris Malaguzzi 9,56028,piic82700g@pec.istruzione.it,91008070509,istsc_piic82700g
ISTITUTO COMPRENSIVO - I.C. SALVO D'ACQUISTO,92050240370,Via Giulio Giordani n.40,40041,boic811005@pec.istruzione.it,92050240370,istsc_boic811005
ISTITUTO COMPRENSIVO - I.C. SAMARATE 'MANZONI',82007930124,Via 5 Giornate n. 40,21017,vaic844003@pec.istruzione.it,82007930124,istsc_vaic844003
ISTITUTO COMPRENSIVO - I.C. SAMPIERDARENA,95159930106,"Piazza Del Monastero, 6",16149,geic85100e@pec.istruzione.it,95159930106,istsc_geic85100e
ISTITUTO COMPRENSIVO - I.C. SAMUGHEO,80030280954,"Via Brigata Sassari, 55",09086,oric803004@pec.istruzione.it,80030280954,istsc_oric803004
ISTITUTO COMPRENSIVO - I.C. SAN CIPIRELLO,97030190827,"Via A.Gramsci,2",90040,paic81500g@pec.istruzione.it,97030190827,istsc_paic81500g
ISTITUTO COMPRENSIVO - I.C. SAN FEDELE,80018120131,Via Magistri Intelvesi 11,22028,coic80100b@pec.istruzione.it,80018120131,istsc_coic80100b
ISTITUTO COMPRENSIVO - I.C. SAN FRANCESCO DA PAOLA,80049830104,"Via Bologna, 86",16127,geic81200x@pec.istruzione.it,80049830104,istsc_geic81200x
ISTITUTO COMPRENSIVO - I.C. SAN FRUTTUOSO,80050590100,"Via P. Berghini, 1",16132,geic808008@pec.istruzione.it,80050590100,istsc_geic808008
ISTITUTO COMPRENSIVO - I.C. SAN GIORGIO A LIRI,81002370609,Via Garibaldi,03047,fric826009@pec.istruzione.it,81002370609,istsc_fric826009
ISTITUTO COMPRENSIVO - I.C. SAN GIORGIO DI MN,93034800206,Piazza 8 Marzo n. 6,46030,mnic81600d@pec.istruzione.it,93034800206,istsc_mnic81600d
ISTITUTO COMPRENSIVO - I.C. SAN GIOVANNI BATTISTA,92020560105,Via Andrea Del Sarto 20,16153,geic838004@pec.istruzione.it,92020560105,istsc_geic838004
ISTITUTO COMPRENSIVO - I.C. SAN GIOVANNI IN PERSICETO,91235430377,Via Malpighi 2,40017,boic87100r@pec.istruzione.it,91235430377,istsc_boic87100r
ISTITUTO COMPRENSIVO - I.C. SAN GOTTARDO,80096950102,"Via Giulia De Vincenzi, 26",16138,geic809004@pec.istruzione.it,80096950102,istsc_geic809004
ISTITUTO COMPRENSIVO - I.C. SAN MARTINO/BORGORATTI,95160060109,"Piazza Remondini, 2",16131,geic862001@pec.istruzione.it,95160060109,istsc_geic862001
ISTITUTO COMPRENSIVO - I.C. SAN REMO CENTRO LEVANTE,90083320086,"Via Volta, 101",18038,imic813007@pec.istruzione.it,90083320086,istsc_imic813007
ISTITUTO COMPRENSIVO - I.C. SAN REMO CENTRO PONENTE,90083330085,"Via Dante Alighieri, 216",18038,imic814003@pec.istruzione.it,90083330085,istsc_imic814003
ISTITUTO COMPRENSIVO - I.C. SAN REMO LEVANTE,90083290081,"Corso Cavallotti, 92",18038,imic81700e@pec.istruzione.it,90083290081,istsc_imic81700e
ISTITUTO COMPRENSIVO - I.C. SAN REMO PONENTE,90083340084,"Via Panizzi, 4",18038,imic81500v@pec.istruzione.it,90083340084,istsc_imic81500v
ISTITUTO COMPRENSIVO - I.C. SAN TEODORO,80049610100,"Via Bologna, 6A",16127,geic825002@pec.istruzione.it,80049610100,istsc_geic825002
