ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
Comune di Gessate,00973680150,San Marco SPA,4142440728
Comune di Gessate,00973680150,PagoPA SpA,15376371009
Comune di Gessate,00973680150,Maggioli SPA,6188330150
Comune di Gessate,00973680150,CREDEMTEL SpA,1378570350
Comune di Gessopalena,81002030690,Numera Sistemi e Informatica SpA,1265230902
Comune di Gessopalena,81002030690,PagoPA SpA,15376371009
Comune di Gessopalena,81002030690,CREDEMTEL SpA,1378570350
Comune di Gesturi,00473680924,Optimia Srls,10893490960
Comune di Gesturi,00473680924,PagoPA SpA,15376371009
Comune di Gesturi,00473680924,CREDEMTEL SpA,1378570350
Comune di Gesualdo,81001430644,CityPoste Payment Digital S.r.l.,2003750672
Comune di Gesualdo,81001430644,PagoPA SpA,15376371009
Comune di Gesualdo,81001430644,CREDEMTEL SpA,1378570350
Comune di Ghedi,00290650175,PagoPA SpA,15376371009
Comune di Ghedi,00290650175,Regione Lombardia,80050050154
Comune di Ghedi,00290650175,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Ghedi,00290650175,Novares Spa,12105121003
Comune di Ghedi,00290650175,CREDEMTEL SpA,1378570350
Comune di Ghedi,00290650175,Optimia Srls,10893490960
Comune di Ghedi,00290650175,eRemind srl – PMPAY,11311050964
Comune di Ghedi,00290650175,Dedagroup Public Services S.R.L.,1727860221
Comune di Ghemme,00167670033,Siscom SPA,1778000040
Comune di Ghemme,00167670033,PagoPA SpA,15376371009
Comune di Ghiffa,00426450037,Siscom SPA,1778000040
Comune di Ghiffa,00426450037,PagoPA SpA,15376371009
Comune di Ghiffa,00426450037,Technical Design s.r.l.,595270042
Comune di Ghiffa,00426450037,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Ghilarza,00072080955,PagoPA SpA,15376371009
Comune di Ghilarza,00072080955,Poste Italiane S.P.A.,97103880585
Comune di Ghilarza,00072080955,Noviservice srl,2789990922
Comune di Ghisalba,00709980163,PagoPA SpA,15376371009
Comune di Ghisalba,00709980163,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Ghisalba,00709980163,Maggioli SPA,6188330150
Comune di Ghisalba,00709980163,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Ghislarengo,00424870020,Siscom SPA,1778000040
Comune di Ghislarengo,00424870020,PagoPA SpA,15376371009
Comune di Ghislarengo,00424870020,Abaco Spa,2391510266
Comune di Ghislarengo,00424870020,Advanced Systems S.p.A.,3383350638
Comune di Giacciano Con Baruchella,82000470292,PagoPA SpA,15376371009
Comune di Giacciano Con Baruchella,82000470292,Poste Italiane S.P.A.,97103880585
Comune di Giacciano Con Baruchella,82000470292,Abaco Spa,2391510266
Comune di Giacciano Con Baruchella,82000470292,Regione del Veneto,80007580279
Comune di Giaglione,86501150014,PagoPA SpA,15376371009
Comune di Giaglione,86501150014,E-Fil S.r.l.,3789750100
Comune di Giaglione,86501150014,APKAPPA S.R.L.,8543640158
Comune di Giaglione,86501150014,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Gianico,81001550177,San Marco SPA,4142440728
Comune di Gianico,81001550177,PagoPA SpA,15376371009
Comune di Gianico,81001550177,Regione Lombardia,80050050154
Comune di Gianico,81001550177,Advanced Systems S.p.A.,3383350638
Comune di Giano dell'Umbria,00470070541,PagoPA SpA,15376371009
Comune di Giano dell'Umbria,00470070541,Regione Umbria,80000130544
Comune di Giano dell'Umbria,00470070541,ANDREANI TRIBUTI srl,1412920439
Comune di Giano dell'Umbria,00470070541,E-Fil S.r.l.,3789750100
Comune di Giano dell'Umbria,00470070541,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Giano Vetusto,80006910618,PagoPA SpA,15376371009
Comune di Giardinello,00532990827,PagoPA SpA,15376371009
Comune di Giardinello,00532990827,eRemind srl – PMPAY,11311050964
Comune di Giardinello,00532990827,APKAPPA S.R.L.,8543640158
Comune di Giardini Naxos,00343940839,PagoPA SpA,15376371009
Comune di Giardini Naxos,00343940839,Poste Italiane S.P.A.,97103880585
Comune di Giardini Naxos,00343940839,E-Fil S.r.l.,3789750100
Comune di Giarole,82000950061,Siscom SPA,1778000040
Comune di Giarole,82000950061,PagoPA SpA,15376371009
Comune di Giarratana,80001350885,PagoPA SpA,15376371009
Comune di Giarratana,80001350885,eRemind srl – PMPAY,11311050964
Comune di Giarre,00468980875,PagoPA SpA,15376371009
Comune di Giarre,00468980875,E-Fil S.r.l.,3789750100
Comune di Giarre,00468980875,Maggioli SPA,6188330150
Comune di Giave,00256990904,PagoPA SpA,15376371009
Comune di Giave,00256990904,Poste Italiane S.P.A.,97103880585
Comune di Giave,00256990904,Regione Autonoma della Sardegna,80002870923
Comune di Giave,00256990904,Advanced Systems S.p.A.,3383350638
Comune di Giave,00256990904,E-Fil S.r.l.,3789750100
Comune di Giaveno,86003330015,Siscom SPA,1778000040
Comune di Giaveno,86003330015,PagoPA SpA,15376371009
Comune di Giaveno,86003330015,Maggioli SPA,6188330150
Comune di Giaveno,86003330015,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Giavera del Montello,01475140263,PagoPA SpA,15376371009
Comune di Giavera del Montello,01475140263,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Giavera del Montello,01475140263,CREDEMTEL SpA,1378570350
Comune di Giavera del Montello,01475140263,Regione del Veneto,80007580279
Comune di Giavera del Montello,01475140263,Abaco Spa,2391510266
Comune di Giba,81002090926,PagoPA SpA,15376371009
Comune di Giba,81002090926,Regione Autonoma della Sardegna,80002870923
Comune di Giba,81002090926,CREDEMTEL SpA,1378570350
Comune di Gibellina,90013810818,UNIMATICA-RGI S.p.A.,2098391200
Comune di Gibellina,90013810818,PagoPA SpA,15376371009
Comune di Gibellina,90013810818,Advanced Systems S.p.A.,3383350638
Comune di Gibellina,90013810818,eRemind srl – PMPAY,11311050964
Comune di Gibellina,90013810818,Dedagroup Public Services S.R.L.,1727860221
Comune di Gifflenga,80008580021,Siscom SPA,1778000040
Comune di Gifflenga,80008580021,PagoPA SpA,15376371009
Comune di Giffone,00251040804,PagoPA SpA,15376371009
Comune di Giffone,00251040804,E-Fil S.r.l.,3789750100
Comune di Giffoni Sei Casali,00478640659,PagoPA SpA,15376371009
Comune di Giffoni Sei Casali,00478640659,Poste Italiane S.P.A.,97103880585
Comune di Giffoni Sei Casali,00478640659,APKAPPA S.R.L.,8543640158
Comune di Giffoni Valle Piana,00620980656,PagoPA SpA,15376371009
Comune di Giffoni Valle Piana,00620980656,Maggioli SPA,6188330150
Comune di Giffoni Valle Piana,00620980656,Advanced Systems S.p.A.,3383350638
Comune di Giffoni Valle Piana,00620980656,CREDEMTEL SpA,1378570350
Comune di Giffoni Valle Piana,00620980656,ASSIST SPA,10596000017
Comune di Giffoni Valle Piana,00620980656,APKAPPA S.R.L.,8543640158
Comune di Gignese,00221740038,San Marco SPA,4142440728
Comune di Gignese,00221740038,PagoPA SpA,15376371009
Comune di Gignese,00221740038,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Gignese,00221740038,CREDEMTEL SpA,1378570350
Comune di Gignod,00100080076,Optimia Srls,10893490960
Comune di Gignod,00100080076,PagoPA SpA,15376371009
Comune di Gignod,00100080076,Regione Autonoma Valle D'Aosta,80002270074
Comune di Gildone,80003570704,PagoPA SpA,15376371009
Comune di Gildone,80003570704,CREDEMTEL SpA,1378570350
Comune di Gimigliano,00296900798,PagoPA SpA,15376371009
Comune di Gimigliano,00296900798,E-Fil S.r.l.,3789750100
Comune di Gimigliano,00296900798,Maggioli SPA,6188330150
Comune di Ginestra,85000510769,PagoPA SpA,15376371009
Comune di Ginestra,85000510769,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Ginestra,85000510769,Regione Basilicata,80002950766
Comune di Ginestra Degli Schiavoni,80004430627,PagoPA SpA,15376371009
Comune di Ginestra Degli Schiavoni,80004430627,Dedagroup Public Services S.R.L.,1727860221
Comune di Ginosa,80007530738,PagoPA SpA,15376371009
Comune di Ginosa,80007530738,Advanced Systems S.p.A.,3383350638
Comune di Ginosa,80007530738,Regione Puglia,80017210727
Comune di Gioi,84000570659,PagoPA SpA,15376371009
Comune di Gioi,84000570659,Noviservice srl,2789990922
Comune di Gioi,84000570659,Dedagroup Public Services S.R.L.,1727860221
Comune di Gioia Dei Marsi,81004440665,PagoPA SpA,15376371009
Comune di Gioia Dei Marsi,81004440665,CREDEMTEL SpA,1378570350
Comune di Gioia del Colle,82000010726,Optimia Srls,10893490960
Comune di Gioia del Colle,82000010726,PagoPA SpA,15376371009
Comune di Gioia del Colle,82000010726,E-Fil S.r.l.,3789750100
Comune di Gioia del Colle,82000010726,Regione Puglia,80017210727
Comune di Gioia Sannitica,82001450616,PagoPA SpA,15376371009
Comune di Gioia Sannitica,82001450616,eRemind srl – PMPAY,11311050964
Comune di Gioia Sannitica,82001450616,Dedagroup Public Services S.R.L.,1727860221
Comune di Gioia Sannitica,82001450616,Advanced Systems S.p.A.,3383350638
Comune di Gioia Tauro,00137710802,PagoPA SpA,15376371009
Comune di Gioia Tauro,00137710802,Poste Italiane S.P.A.,97103880585
Comune di Gioia Tauro,00137710802,Advanced Systems S.p.A.,3383350638
Comune di Gioia Tauro,00137710802,ASSIST SPA,10596000017
Comune di Gioia Tauro,00137710802,E-Fil S.r.l.,3789750100
Comune di Gioiosa Jonica,81000930800,PagoPA SpA,15376371009
Comune di Gioiosa Jonica,81000930800,Next Step Solution,2554480349
Comune di Gioiosa Jonica,81000930800,Poste Italiane S.P.A.,97103880585
Comune di Gioiosa Jonica,81000930800,ASSIST SPA,10596000017
Comune di Gioiosa Jonica,81000930800,Dedagroup Public Services S.R.L.,1727860221
Comune di Gioiosa Marea,86000470830,UNIMATICA-RGI S.p.A.,2098391200
Comune di Gioiosa Marea,86000470830,Poste Italiane S.P.A.,97103880585
Comune di Gioiosa Marea,86000470830,PagoPA SpA,15376371009
Comune di Giove,00179190558,Regione Umbria,80000130544
Comune di Giove,00179190558,PagoPA SpA,15376371009
Comune di Giove,00179190558,CREDEMTEL SpA,1378570350
Comune di Giove,00179190558,ANDREANI TRIBUTI srl,1412920439
Comune di Giovinazzo,80004510725,PagoPA SpA,15376371009
Comune di Giovinazzo,80004510725,Abaco Spa,2391510266
Comune di Giovinazzo,80004510725,Regione Puglia,80017210727
Comune di Giovinazzo,80004510725,Open Software S.r.l.,2810000279
Comune di Giovo,80007710223,Provincia Autonoma di Trento,337460224
Comune di Giovo,80007710223,PagoPA SpA,15376371009
Comune di Giovo,80007710223,E-Fil S.r.l.,3789750100
Comune di Girasole,82000850915,PagoPA SpA,15376371009
Comune di Girasole,82000850915,Poste Italiane S.P.A.,97103880585
Comune di Girasole,82000850915,Dedagroup Public Services S.R.L.,1727860221
Comune di Girifalco,00297440794,PagoPA SpA,15376371009
Comune di Girifalco,00297440794,Poste Italiane S.P.A.,97103880585
Comune di Girifalco,00297440794,Regione Calabria,2205340793
Comune di Girifalco,00297440794,Maggioli SPA,6188330150
Comune di Gissi,81002540698,PagoPA SpA,15376371009
Comune di Gissi,81002540698,Abaco Spa,2391510266
Comune di Gissi,81002540698,Agenzia regionale dell'Abruzzo per la Committenza,91022630676
Comune di Gissi,81002540698,CREDEMTEL SpA,1378570350
Comune di Giuggianello,83000730750,PagoPA SpA,15376371009
Comune di Giuggianello,83000730750,Regione Puglia,80017210727
Comune di Giuggianello,83000730750,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Giuggianello,83000730750,CREDEMTEL SpA,1378570350
Comune di Giuggianello,83000730750,ANDREANI TRIBUTI srl,1412920439
Comune di Giugliano In Campania,80049220637,PagoPA SpA,15376371009
Comune di Giugliano In Campania,80049220637,Publiservizi srl,3218060659
Comune di Giugliano In Campania,80049220637,eRemind srl – PMPAY,11311050964
Comune di Giugliano In Campania,80049220637,Open Software S.r.l.,2810000279
Comune di Giugliano In Campania,80049220637,Dedagroup Public Services S.R.L.,1727860221
Comune di Giuliana,02655100820,PagoPA SpA,15376371009
Comune di Giuliana,02655100820,APKAPPA S.R.L.,8543640158
Comune di Giuliano di Roma,00198720609,PagoPA SpA,15376371009
Comune di Giuliano di Roma,00198720609,Poste Italiane S.P.A.,97103880585
Comune di Giuliano di Roma,00198720609,E-Fil S.r.l.,3789750100
Comune di Giuliano Teatino,00239020696,UNIMATICA-RGI S.p.A.,2098391200
Comune di Giuliano Teatino,00239020696,PagoPA SpA,15376371009
Comune di Giuliano Teatino,00239020696,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Giulianova,00114930670,PagoPA SpA,15376371009
Comune di Giulianova,00114930670,Poste Italiane S.P.A.,97103880585
Comune di Giulianova,00114930670,ITALSET SRL,3890260759
Comune di Giulianova,00114930670,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Giungano,00608510657,PagoPA SpA,15376371009
Comune di Giungano,00608510657,Noviservice srl,2789990922
Comune di Giurdignano,83000870754,PagoPA SpA,15376371009
Comune di Giurdignano,83000870754,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Giurdignano,83000870754,APKAPPA S.R.L.,8543640158
Comune di Giurdignano,83000870754,Regione Puglia,80017210727
Comune di Giussago,00460900186,PagoPA SpA,15376371009
Comune di Giussago,00460900186,Poste Italiane S.P.A.,97103880585
Comune di Giussago,00460900186,CREDEMTEL SpA,1378570350
Comune di Giussago,00460900186,Progetti e Soluzioni SPA,6423240727
Comune di Giussano,01063800153,PagoPA SpA,15376371009
Comune di Giussano,01063800153,Maggioli SPA,6188330150
Comune di Giussano,01063800153,Regione Lombardia,80050050154
Comune di Giussano,01063800153,Advanced Systems S.p.A.,3383350638
Comune di Giussano,01063800153,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Giustenice,00336100094,PagoPA SpA,15376371009
Comune di Giustenice,00336100094,Regione Liguria,849050109
Comune di Giustenice,00336100094,CREDEMTEL SpA,1378570350
Comune di Giustino,00270970221,Provincia Autonoma di Trento,337460224
Comune di Giustino,00270970221,PagoPA SpA,15376371009
Comune di Giustino,00270970221,Dedagroup Public Services S.R.L.,1727860221
Comune di Giusvalla,92008210095,PagoPA SpA,15376371009
Comune di Giusvalla,92008210095,Regione Liguria,849050109
Comune di Givoletto,01651250019,Siscom SPA,1778000040
Comune di Givoletto,01651250019,PagoPA SpA,15376371009
Comune di Gizzeria,00297850794,PagoPA SpA,15376371009
Comune di Gizzeria,00297850794,E-Fil S.r.l.,3789750100
Comune di Gizzeria,00297850794,Maggioli SPA,6188330150
Comune di Glorenza,00432110211,PagoPA SpA,15376371009
Comune di Glorenza,00432110211,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Glorenza,00432110211,Alto Adige Riscossioni Spa,2805390214
Comune di Godega di Sant'Urbano,82001250263,PagoPA SpA,15376371009
Comune di Godega di Sant'Urbano,82001250263,Maggioli SPA,6188330150
Comune di Godega di Sant'Urbano,82001250263,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Godega di Sant'Urbano,82001250263,Novares Spa,12105121003
Comune di Godega di Sant'Urbano,82001250263,Regione del Veneto,80007580279
Comune di Godiasco Salice Terme,00485780183,Siscom SPA,1778000040
Comune di Godiasco Salice Terme,00485780183,PagoPA SpA,15376371009
Comune di Godiasco Salice Terme,00485780183,Maggioli SPA,6188330150
Comune di Godrano,86001110823,PagoPA SpA,15376371009
Comune di Godrano,86001110823,P.A. Digitale spa,6628860964
Comune di Godrano,86001110823,ARCA Servizi s.r.l,9106071005
Comune di Godrano,86001110823,E-Fil S.r.l.,3789750100
Comune di Goito,81000670208,PagoPA SpA,15376371009
Comune di Goito,81000670208,Clesius srl,1469760225
Comune di Goito,81000670208,Regione Lombardia,80050050154
Comune di Goito,81000670208,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Goito,81000670208,E-Fil S.r.l.,3789750100
Comune di Goito,81000670208,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Golasecca,00564480127,PagoPA SpA,15376371009
Comune di Golasecca,00564480127,Regione Lombardia,80050050154
Comune di Golasecca,00564480127,ANCITEL,7196850585
Comune di Golasecca,00564480127,Progetti e Soluzioni SPA,6423240727
Comune di Golferenzo,84000630180,PagoPA SpA,15376371009
Comune di Golfo Aranci,00337180905,PagoPA SpA,15376371009
Comune di Golfo Aranci,00337180905,Maggioli SPA,6188330150
Comune di Golfo Aranci,00337180905,ANDREANI TRIBUTI srl,1412920439
Comune di Gombito,00336550199,PagoPA SpA,15376371009
Comune di Gombito,00336550199,CREDEMTEL SpA,1378570350
Comune di Gonars,81000970301,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Gonars,81000970301,PagoPA SpA,15376371009
Comune di Gonars,81000970301,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Goni,80010850925,PagoPA SpA,15376371009
Comune di Goni,80010850925,Regione Autonoma della Sardegna,80002870923
Comune di Gonnesa,00512250929,PagoPA SpA,15376371009
Comune di Gonnesa,00512250929,APKAPPA S.R.L.,8543640158
Comune di Gonnoscodina,80006690954,PagoPA SpA,15376371009
Comune di Gonnoscodina,80006690954,Regione Autonoma della Sardegna,80002870923
Comune di Gonnosfanadiga,82000130920,PagoPA SpA,15376371009
Comune di Gonnosfanadiga,82000130920,Regione Autonoma della Sardegna,80002870923
Comune di Gonnosfanadiga,82000130920,APKAPPA S.R.L.,8543640158
Comune di Gonnosno',00069670958,Siscom SPA,1778000040
Comune di Gonnosno',00069670958,PagoPA SpA,15376371009
Comune di Gonnosno',00069670958,Regione Autonoma della Sardegna,80002870923
Comune di Gonnostramatza,80004530954,PagoPA SpA,15376371009
Comune di Gonnostramatza,80004530954,Poste Italiane S.P.A.,97103880585
Comune di Gonnostramatza,80004530954,Regione Autonoma della Sardegna,80002870923
Comune di Gonzaga,00253340202,PagoPA SpA,15376371009
Comune di Gonzaga,00253340202,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Gonzaga,00253340202,Maggioli SPA,6188330150
Comune di Gordona,00115780140,PagoPA SpA,15376371009
Comune di Gordona,00115780140,Regione Lombardia,80050050154
Comune di Gorga,87004080583,PagoPA SpA,15376371009
Comune di Gorga,87004080583,ROMA CAPITALE,2438750586
Comune di Gorga,87004080583,CREDEMTEL SpA,1378570350
Comune di Gorgo al Monticano,80011430263,PagoPA SpA,15376371009
Comune di Gorgo al Monticano,80011430263,CREDEMTEL SpA,1378570350
Comune di Gorgo al Monticano,80011430263,Regione del Veneto,80007580279
Comune di Gorgoglione,83000410775,PagoPA SpA,15376371009
Comune di Gorgoglione,83000410775,Dedagroup Public Services S.R.L.,1727860221
Comune di Gorgoglione,83000410775,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Gorgonzola,00861930154,San Marco SPA,4142440728
Comune di Gorgonzola,00861930154,PagoPA SpA,15376371009
Comune di Gorgonzola,00861930154,Maggioli SPA,6188330150
Comune di Goriano Sicoli,00218000669,PagoPA SpA,15376371009
Comune di Goriano Sicoli,00218000669,Agenzia regionale dell'Abruzzo per la Committenza,91022630676
Comune di Goriano Sicoli,00218000669,CREDEMTEL SpA,1378570350
Comune di Gorizia,00122500317,PagoPA SpA,15376371009
Comune di Gorizia,00122500317,Maggioli SPA,6188330150
Comune di Gorizia,00122500317,Novares Spa,12105121003
Comune di Gorizia,00122500317,S.T.E.P. SRL,2104860909
Comune di Gorizia,00122500317,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Gorla Maggiore,00341490126,PagoPA SpA,15376371009
Comune di Gorla Maggiore,00341490126,Progetti e Soluzioni SPA,6423240727
Comune di Gorla Minore,00226510121,PagoPA SpA,15376371009
Comune di Gorla Minore,00226510121,E-Fil S.r.l.,3789750100
Comune di Gorla Minore,00226510121,SI.net Servizi Informatici S.r.L.,2743730125
Comune di Gorlago,00251880167,PagoPA SpA,15376371009
Comune di Gorlago,00251880167,CREDEMTEL SpA,1378570350
Comune di Gorlago,00251880167,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Gorle,00708390166,PagoPA SpA,15376371009
Comune di Gorle,00708390166,Maggioli SPA,6188330150
Comune di Gorle,00708390166,CREDEMTEL SpA,1378570350
Comune di Gornate Olona,00519350128,PagoPA SpA,15376371009
Comune di Gornate Olona,00519350128,Regione Lombardia,80050050154
Comune di Gorno,00652160169,PagoPA SpA,15376371009
Comune di Gorno,00652160169,CREDEMTEL SpA,1378570350
Comune di Gorno,00652160169,APKAPPA S.R.L.,8543640158
Comune di Goro,82000830388,PagoPA SpA,15376371009
Comune di Goro,82000830388,Lepida Spa,2770891204
Comune di Goro,82000830388,Novares Spa,12105121003
Comune di Goro,82000830388,Advanced Systems S.p.A.,3383350638
Comune di Goro,82000830388,CREDEMTEL SpA,1378570350
Comune di Goro,82000830388,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Gorreto,00860910108,PagoPA SpA,15376371009
Comune di Gorreto,00860910108,Regione Liguria,849050109
Comune di Gorzegno,00478760044,Siscom SPA,1778000040
Comune di Gorzegno,00478760044,PagoPA SpA,15376371009
Comune di Gosaldo,00206570251,PagoPA SpA,15376371009
Comune di Gosaldo,00206570251,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Gosaldo,00206570251,Maggioli SPA,6188330150
Comune di Gosaldo,00206570251,Regione del Veneto,80007580279
Comune di Gossolengo,00198670333,PagoPA SpA,15376371009
Comune di Gossolengo,00198670333,Lepida Spa,2770891204
Comune di Gossolengo,00198670333,APKAPPA S.R.L.,8543640158
Comune di Gossolengo,00198670333,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Gottasecca,00428660047,Siscom SPA,1778000040
Comune di Gottasecca,00428660047,PagoPA SpA,15376371009
Comune di Gottolengo,88001290175,PagoPA SpA,15376371009
Comune di Gottolengo,88001290175,Regione Lombardia,80050050154
Comune di Gottolengo,88001290175,NORDCOM,13384100155
Comune di Gottolengo,88001290175,Maggioli SPA,6188330150
Comune di Govone,00353740046,Siscom SPA,1778000040
Comune di Govone,00353740046,Regione Piemonte,80087670016
Comune di Govone,00353740046,PagoPA SpA,15376371009
Comune di Gozzano,00417290038,PagoPA SpA,15376371009
Comune di Gozzano,00417290038,Dedagroup Public Services S.R.L.,1727860221
Comune di Gozzano,00417290038,CREDEMTEL SpA,1378570350
Comune di Gradara,00347330417,PagoPA SpA,15376371009
Comune di Gradara,00347330417,Regione Marche,80008630420
Comune di Gradisca d'Isonzo,80002050310,PagoPA SpA,15376371009
Comune di Gradisca d'Isonzo,80002050310,Abaco Spa,2391510266
Comune di Gradisca d'Isonzo,80002050310,Novares Spa,12105121003
Comune di Gradisca d'Isonzo,80002050310,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Grado,00064240310,PagoPA SpA,15376371009
Comune di Grado,00064240310,Dedagroup Public Services S.R.L.,1727860221
Comune di Grado,00064240310,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Gradoli,00212140560,PagoPA SpA,15376371009
Comune di Gradoli,00212140560,APKAPPA S.R.L.,8543640158
Comune di Graffignana,84504680152,PagoPA SpA,15376371009
Comune di Graffignana,84504680152,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Graffignana,84504680152,Maggioli SPA,6188330150
Comune di Graffignana,84504680152,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Graffignano,00187570569,PagoPA SpA,15376371009
Comune di Graffignano,00187570569,Poste Italiane S.P.A.,97103880585
Comune di Graffignano,00187570569,Progetti e Soluzioni SPA,6423240727
Comune di Graglia,00266350024,Siscom SPA,1778000040
Comune di Graglia,00266350024,PagoPA SpA,15376371009
Comune di Graglia,00266350024,Progetti e Soluzioni SPA,6423240727
Comune di Gragnano,00646300632,PagoPA SpA,15376371009
Comune di Gragnano,00646300632,Maggioli SPA,6188330150
Comune di Gragnano,00646300632,Publiservizi srl,3218060659
Comune di Gragnano,00646300632,Progetti e Soluzioni SPA,6423240727
Comune di Gragnano,00646300632,Dedagroup Public Services S.R.L.,1727860221
Comune di Gragnano Trebbiense,00230280331,PagoPA SpA,15376371009
Comune di Gragnano Trebbiense,00230280331,Lepida Spa,2770891204
Comune di Gragnano Trebbiense,00230280331,CREDEMTEL SpA,1378570350
Comune di Gragnano Trebbiense,00230280331,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Grammichele,82002110870,UNIMATICA-RGI S.p.A.,2098391200
Comune di Grammichele,82002110870,PagoPA SpA,15376371009
Comune di Grammichele,82002110870,eRemind srl – PMPAY,11311050964
Comune di Grana,80003550052,PagoPA SpA,15376371009
Comune di Grana,80003550052,Poste Italiane S.P.A.,97103880585
Comune di Grana,80003550052,Noviservice srl,2789990922
Comune di Granarolo dell'Emilia,80008270375,PagoPA SpA,15376371009
Comune di Granarolo dell'Emilia,80008270375,Lepida Spa,2770891204
Comune di Granarolo dell'Emilia,80008270375,Novares Spa,12105121003
Comune di Granarolo dell'Emilia,80008270375,E-Fil S.r.l.,3789750100
Comune di Granarolo dell'Emilia,80008270375,Hera S.p.A.,4245520376
Comune di Grancona,00452360241,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Grandate,00772840138,PagoPA SpA,15376371009
Comune di Grandate,00772840138,Maggioli SPA,6188330150
Comune di Grandate,00772840138,Regione Lombardia,80050050154
Comune di Grandate,00772840138,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Grandate,00772840138,San Marco SPA,4142440728
Comune di Grandate,00772840138,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Grandola ed Uniti,00467860136,PagoPA SpA,15376371009
Comune di Grandola ed Uniti,00467860136,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Grandola ed Uniti,00467860136,Maggioli SPA,6188330150
Comune di Grandola ed Uniti,00467860136,Regione Lombardia,80050050154
Comune di Grandola ed Uniti,00467860136,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Graniti,01240170835,PagoPA SpA,15376371009
Comune di Graniti,01240170835,Poste Italiane S.P.A.,97103880585
Comune di Graniti,01240170835,APKAPPA S.R.L.,8543640158
Comune di Granozzo con Monticello,80013960036,Siscom SPA,1778000040
Comune di Granozzo con Monticello,80013960036,PagoPA SpA,15376371009
Comune di Granozzo con Monticello,80013960036,Intesa Sanpaolo SPA,799960158
Comune di Grantola,00559980123,San Marco SPA,4142440728
Comune di Grantola,00559980123,PagoPA SpA,15376371009
Comune di Grantola,00559980123,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Grantola,00559980123,Maggioli SPA,6188330150
Comune di Grantorto,81000490284,PagoPA SpA,15376371009
Comune di Grantorto,81000490284,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Grantorto,81000490284,CREDEMTEL SpA,1378570350
Comune di Grantorto,81000490284,Regione del Veneto,80007580279
Comune di Grantorto,81000490284,Abaco Spa,2391510266
Comune di Granze,82001730280,PagoPA SpA,15376371009
Comune di Granze,82001730280,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Granze,82001730280,Regione del Veneto,80007580279
Comune di Grassano,80002540773,PagoPA SpA,15376371009
Comune di Grassano,80002540773,Regione Basilicata,80002950766
