ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
Azienda Speciale Servizi Infanzia e Famiglia G.B. Chimelli,80010630228,Provincia Autonoma di Trento,337460224
Azienda Speciale Servizi Infanzia e Famiglia G.B. Chimelli,80010630228,Dedagroup Public Services S.R.L.,1727860221
AZIENDA SPECIALE SERVIZI PUBBLICI,91005650121,Maggioli SPA,6188330150
Azienda Speciale Sts Multiservizi,13054971000,E-Fil S.r.l.,3789750100
Azienda Speciale Ufficio D'Ambito della Provincia di Pavia per La Regolazione e La Pianificazione del Servizio Idrico Integrato,96065970186,APKAPPA S.R.L.,8543640158
Azienda Speciale Ufficio D'Ambito di Como,95109690131,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Azienda Strade Lazio - Astral S.P.A.,07244131004,eRemind srl – PMPAY,11311050964
Azienda Strade Lazio - Astral S.P.A.,07244131004,P.A. Digitale spa,6628860964
Azienda Territoriale Edilizia Residenziale della Provincia di Padova,00222610289,Poste Italiane S.P.A.,97103880585
Azienda Territoriale Edilizia Residenziale della Provincia di Padova,00222610289,Intesa Sanpaolo SPA,799960158
Azienda Territoriale Edilizia Residenziale per La Provincia di Pescara,00062890686,Agenzia regionale dell'Abruzzo per la Committenza,91022630676
Azienda Territoriale Edilizia Residenziale Pubblica Calabria,03479720793,Poste Italiane S.P.A.,97103880585
Azienda Territoriale Edilizia Residenziale Pubblica della Provincia di Potenza,00090670761,Regione Basilicata,80002950766
AZIENDA TERRITORIALE PER EDILIZIA RESIDENZIALE PUBBLICA,00040520579,Poste Italiane S.P.A.,97103880585
Azienda Territoriale per l'Edilizia Residenziale di Gorizia,00051390318,Regione Autonoma Friuli-Venezia Giulia,80014930327
Azienda Territoriale per L'Edilizia Residenziale Pubblica del Comune di Roma,00410700587,Poste Italiane S.P.A.,97103880585
Azienda Territoriale per l'Edilizia Residenziale Pubblica della Provincia di Latina,00081960593,Poste Italiane S.P.A.,97103880585
Azienda Territoriale per L'Edilizia Residenziale Pubblica della Provincia di Roma,07756461005,Poste Italiane S.P.A.,97103880585
Azienda Territoriale per L'Edilizia Residenziale Pubblica della Provincia di Roma,07756461005,E-Fil S.r.l.,3789750100
Azienda Territoriale per L'Edilizia Residenziale Pubblica della Provincia di Viterbo,80000910564,Poste Italiane S.P.A.,97103880585
Azienda Territoriale per L'Edilizia Residenziale Pubblica della Provincia di Viterbo,80000910564,Progetti e Soluzioni SPA,6423240727
AZIENDA TERRITORIALE PER L’EDILIZIA RESIDENZIALE PUBBLICA  (ATER)  PROVINCIA DI FROSINONE,00105380604,eRemind srl – PMPAY,11311050964
Azienda Trasporti Automobilistici Pubblici Province Biella e Vercelli,01537000026,Regione Piemonte,80087670016
Azienda Trasporti Messina S.P.A.,03573940834,Maggioli SPA,6188330150
Azienda Trasporti Milanesi,97230720159,Intesa Sanpaolo SPA,799960158
Azienda Trasporti Pubblici Nuoro,00087460911,Numera Sistemi e Informatica SpA,1265230902
AZIENDA TRASPORTI PUBBLICI S.p.A.,00121470900,Numera Sistemi e Informatica SpA,1265230902
Azienda U.S.L. Toscana Nord - Ovest,02198590503,Regione Toscana,1386030488
Azienda ULSS n. 1 Dolomiti,00300650256,Regione del Veneto,80007580279
Azienda ULSS n. 2 Marca Trevigiana,03084880263,Regione del Veneto,80007580279
azienda ULSS n. 3 Serenissima,02798850273,Regione del Veneto,80007580279
Azienda ULSS n. 4 Veneto Orientale,02799490277,Regione del Veneto,80007580279
Azienda ULSS n. 9 Scaligera,02573090236,E-Fil S.r.l.,3789750100
Azienda ULSS n. 9 Scaligera,02573090236,Regione del Veneto,80007580279
AZIENDA ULSS n.5 Polesana,01013470297,Regione del Veneto,80007580279
Azienda ULSS n.6 Euganea,00349050286,Regione del Veneto,80007580279
Azienda ULSS n.7 Pedemontana,00913430245,Regione del Veneto,80007580279
Azienda ULSS n.8 Berica,02441500242,Regione del Veneto,80007580279
Azienda Unita' Sanitaria Locale di Frosinone,01886690609,Regione Lazio,80143490581
Azienda Unita' Sanitaria Locale di Modena,02241850367,Lepida Spa,2770891204
Azienda Unita' Sanitaria Locale di Parma,01874230343,Lepida Spa,2770891204
Azienda Unita' Sanitaria Locale Toscana Centro,06593810481,Regione Toscana,1386030488
Azienda Unita' Sanitaria Locale Toscana Sud Est,02236310518,Regione Toscana,1386030488
Azienda Unita' Sanitaria Locale Umbria 1,03301860544,Regione Umbria,80000130544
Azienda Unita' Sanitaria Locale Umbria 2,01499590550,Regione Umbria,80000130544
Azienda Unita' Sanitaria Locale Viterbo,01455570562,Regione Lazio,80143490581
Azienda Usl della Romagna,02483810392,Poste Italiane S.P.A.,97103880585
Azienda Usl della Romagna,02483810392,Lepida Spa,2770891204
Azienda USL della Valle d'Aosta,91001750073,Regione Autonoma Valle D'Aosta,80002270074
Azienda USL di Bologna,02406911202,Lepida Spa,2770891204
Azienda USL di Ferrara,01295960387,Lepida Spa,2770891204
Azienda USL di Ferrara,01295960387,E-Fil S.r.l.,3789750100
Azienda USL di Reggio Emilia,01598570354,Poste Italiane S.P.A.,97103880585
Azienda USL di Reggio Emilia,01598570354,Lepida Spa,2770891204
Azienda USL Imola,90000900374,Lepida Spa,2770891204
Azienda USL Latina,01684950593,Regione Lazio,80143490581
Azienda USL Pescara,01397530682,Poste Italiane S.P.A.,97103880585
Azienda USL Piacenza,91002500337,Poste Italiane S.P.A.,97103880585
Azienda USL Piacenza,91002500337,Lepida Spa,2770891204
Azienda USL Rieti,00821180577,Regione Lazio,80143490581
Azienda Veneziana della Mobilita Spa,03096680271,Intesa Sanpaolo SPA,799960158
Azienda Zero,05018720283,Regione del Veneto,80007580279
Azimut SPA,90003710390,Lepida Spa,2770891204
Azimut SPA,90003710390,E-Fil S.r.l.,3789750100
B+ Cooperativa Sociale,02068500541,Progetti e Soluzioni SPA,6423240727
Bacino Imbrifero Montano del Livenza - Pordenone,91005940936,E-Fil S.r.l.,3789750100
BAGNI MARINA GENOVESE SRL,01226520995,Comune di Genova,856930102
Barletta Servizi Ambientali Spa,05577300725,Dedagroup Public Services S.R.L.,1727860221
BBANDA SRL,02890750835,Banco BPM Società per Azioni,9722490969
BE ONE SPA,02598510465,Intesa Sanpaolo SPA,799960158
BEA GESTIONI SPA,08081300967,Intesa Sanpaolo SPA,799960158
BEA GESTIONI SPA,08081300967,ICCREA Banca SpA,4774801007
Bell 2 Società Coop. Sociale,01659600082,Intesa Sanpaolo SPA,799960158
BELLUNUM SRL,01075590255,Regione del Veneto,80007580279
BERLOR GENERAL CONTRACTOR SRL,05054270755,Dedagroup Public Services S.R.L.,1727860221
Biblioteca Comunale degli Intronati,80005860525,Dedagroup Public Services S.R.L.,1727860221
BIBLIOTECA MEDICEA LAURENZIANA,80017190481,Intesa Sanpaolo SPA,799960158
BIBOS S.R.L. a Socio Unico,03642220135,E-Fil S.r.l.,3789750100
Bim Gestione Servizi Pubblici Spa,00971870258,Poste Italiane S.P.A.,97103880585
Bim Gestione Servizi Pubblici Spa,00971870258,Engineering Ingegneria Informatica SpA,967720285
Bim Gestione Servizi Pubblici Spa,00971870258,Progetti e Soluzioni SPA,6423240727
BIORISTORO ITALIA SRL,01337360596,Optimia Srls,10893490960
BIORISTORO ITALIA SRL,01337360596,Progetti e Soluzioni SPA,6423240727
Blu Gas Metano Srl,07542541219,Mercurio Service spa,1413270669
BOMOB S.C. A R.L.,11865950965,Nexi Payments S.p.A,10542790968
BORGOSERVIZI ASBS,02107930469,Abaco Spa,2391510266
BORSA MERCI TELEMATICA ITALIANA SCPA,06044201009,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Boscotrecase Ic 1 - Sm Prisco,90081880636,Ministero dell'istruzione e del merito,80185250588
Brescia Mobilita' Spa,02246660985,Maggioli SPA,6188330150
Brescia Trasporti S.P.A.,03513620173,Maggioli SPA,6188330150
BRIANZA ENERGIA AMBIENTE SPA,83002320154,Intesa Sanpaolo SPA,799960158
BRIANZA ENERGIA AMBIENTE SPA,83002320154,ICCREA Banca SpA,4774801007
Brianzacque Srl,03988240960,Engineering Ingegneria Informatica SpA,967720285
Buergerheim St.Nikolaus Von Der Fluee - Apsp,93001110217,Alto Adige Riscossioni Spa,2805390214
C&C S.r.l.,07057670726,Poste Italiane S.P.A.,97103880585
C.A.D.F. S.P.A.,01280290386,Novares Spa,12105121003
C.B.B.O. Srl,01669960989,E-Fil S.r.l.,3789750100
C.D. SAN FRANCESCO - S. SEVERO,93061350711,ARGO SOFTWARE SRL,838520880
C.D. SAN FRANCESCO - S. SEVERO,93061350711,Ministero dell'istruzione e del merito,80185250588
C.E.G.,00035870070,Poste Italiane S.P.A.,97103880585
C.ED.A.M.,93063730423,Intesa Sanpaolo SPA,799960158
C.I.D.A.S. Soc. Coop. Sociale a r.l. Impresa Sociale,00463980383,Intesa Sanpaolo SPA,799960158
C.I.Di.S. Consorzio Pubblico Interuniversitario per Il Diritto allo Studio Universitario,97513110151,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
C.I.R.A. SRL,92054820094,Maggioli SPA,6188330150
C.I.S.A.S. Consorzio Intercomunale per I Servizi di Assistenza Sociale,01878250024,Siscom SPA,1778000040
C.M.V. Servizi S.R.L.,01467410385,eRemind srl – PMPAY,11311050964
C.M.V. Servizi S.R.L.,01467410385,"Unicredit, Societa' per Azioni",348170101
C.M.V. Servizi S.R.L.,01467410385,E-Fil S.r.l.,3789750100
C.P.I.A. 3 Torino,94071240017,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. 4,97846590582,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Ascoli Piceno - Centro Provinciale per L' Istruzione Degli Adulti della Provincia di Ascoli Piceno,92061710445,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Centro Provinciale per L'Istruzione Degli Adulti - Sede Ancona,93143910425,ARGO SOFTWARE SRL,838520880
C.P.I.A. Centro Provinciale per L'Istruzione Degli Adulti - Sede Ancona,93143910425,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Centro Provinciale per L'Istruzione Degli Adulti di Treviso,94149170261,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Centro Provinciale per L'Istruzione Degli Adulti di Vicenza,95125790246,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Co Istituto Olivetti,93057380771,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Fermo,90064820443,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Giuseppe Foti,90117940560,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. La Spezia,91087200118,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Provincia di Imperia,90088810081,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Provincia di Teramo,92050540670,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Ragusa,92040010883,Ministero dell'istruzione e del merito,80185250588
C.P.I.A. Sede Macerata,93075560438,Ministero dell'istruzione e del merito,80185250588
C.V.A. S.p.A.,01013130073,Intesa Sanpaolo SPA,799960158
CAFC SPA,00158530303,Intesa Sanpaolo SPA,799960158
CALDERALI GAS SRL,02094240690,Advanced Systems S.p.A.,3383350638
Calenzano Comune SRL,05637970483,Maggioli SPA,6188330150
Caltaqua Acque di Caltanissetta S.P.A.,01753240850,eRemind srl – PMPAY,11311050964
Camera Arbitrale di Milano S.r.l.,97425550155,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera dei Deputati,80442710580,CINECA consorzio universitario,317740371
Camera di Commercio Arezzo Siena,02326130511,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio del Molise,01741020703,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio dell'Umbria,03764550541,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio della Maremma e del Tirreno,01838690491,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio della Romagna Forli Cesena e Rimini,04283130401,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio di Milano Monza Brianza Lodi,09920840965,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato Agricoltura del Gran Sasso D'Italia,02016350668,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato Agricoltura di Frosinone-latina,02957560598,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato Agricoltura di Treviso Belluno,04787880261,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura Chieti Pescara,02558590697,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura del Sud Est Sicilia,05379380875,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura dell'Emilia,02870690340,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura della Basilicata,02019590765,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura Delle Marche,02789930423,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI AGRIGENTO, CALTANISSETTA E TRAPANI",02643230812,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Alessandria - Asti,02575140062,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Biella e Vercelli,02613520028,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Cagliari-Oristano,92244600927,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Catanzaro Crotone e Vibo Valentia,97087540791,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Como-Lecco,03788830135,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI CREMONA-MANTOVA-PAVIA,02667710202,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Ferrara e Ravenna,02608840399,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Palermo Ed Enna,06530500823,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Pistoia-Prato,02427650979,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Pordenone Udine,02935190302,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura di Venezia Rovigo,04303000279,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura Irpinia Sannio,02922710641,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura Rieti-viterbo,02265670568,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura Riviere di Liguria - Imperia La Spezia Savona,01704760097,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Camera di Commercio Industria Artigianato e Agricoltura Venezia Giulia,01275660320,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Iindustria, Artigianato e Agricoltura di Rieti",80001090572,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di commercio, industria, artigianato e agricoltura della Toscana Nord Ovest",02627810464,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Agrigento",80000150849,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Alessandria",80003000066,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Ancona",80002890426,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Arezzo",80001990516,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Ascoli Piceno",00253810444,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Asti",00155120058,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Avellino",80001290644,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Bari",80000350720,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Benevento",00086690625,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Bergamo",80005290160,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Bologna",80013970373,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Bolzano",80000670218,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Brescia",80013870177,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Brindisi",00187930748,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di commercio, industria, artigianato e agricoltura di Brindisi-Taranto",03345590735,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Cagliari",80000770927,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Caltanissetta",80000490856,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Caserta",80004270619,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Catania",80000090870,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Catanzaro",80002510792,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Chieti",80000530693,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Como",80000050130,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Cosenza",80001370784,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Cremona",80000730194,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Crotone",91008680794,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Cuneo",80000110041,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Enna",80000490864,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Fermo",01979820444,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Ferrara",00292740388,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Firenze",80002690487,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Foggia",80002570713,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Forli' - Cesena",80000750408,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Frosinone",80000230609,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Genova",00796640100,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Gorizia",00124260316,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Grosseto",80000910531,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di L'Aquila",80002390666,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Latina",80004010593,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Lecce",80009730757,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Lecco",02105990135,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Livorno",80010870493,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Lodi",92515670153,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Lucca",80004310464,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Macerata",80001410432,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di commercio, industria, artigianato e agricoltura di Mantova",00402430201,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Massa Carrara",82000110450,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Matera",80001410770,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Messina",80003470830,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Milano",80073490155,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Modena",00675070361,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Monza e Brianza",94607690156,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Napoli",80014190633,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Novara",80008390033,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Nuoro",80000350910,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Oristano",80030090957,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Padova",00654100288,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Palermo",80016730824,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Parma",80008090344,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Pavia",80000590184,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Perugia",80000970543,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Pesaro e Urbino",00135390417,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Pescara",80000750689,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Piacenza",00276970332,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Pisa",80000430506,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Pistoia",00332700475,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Pordenone",80000590937,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Potenza",80000170763,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Prato",92024980481,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Ragusa",80000110884,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Ravenna",00361270390,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Reggio Calabria",80000090805,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Reggio Emilia",00448250357,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
"Camera di Commercio, Industria, Artigianato e Agricoltura di Rimini",91030270408,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
